front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
120,120,120,120,119,120,47,47,0,0,1,0,1,0
120,120,120,120,120,119,47,47,0,0,1,0,0,1
120,120,120,120,119,120,47,47,0,0,1,0,0,1
120,120,120,120,120,119,47,47,0,0,1,0,0,1
120,120,120,120,119,120,49,47,0,0,1,0,0,1
120,120,120,120,120,119,50,49,0,0,1,0,0,1
120,120,120,120,115,120,50,50,0,0,1,0,0,1
120,120,120,120,112,115,51,50,0,0,1,0,0,1
120,120,120,120,105,112,52,51,0,0,1,0,0,1
120,120,120,120,97,105,54,52,0,0,1,0,0,1
120,120,120,120,90,97,55,54,0,0,1,0,0,1
120,120,120,120,85,90,57,55,0,0,1,0,0,1
120,120,120,120,79,85,58,57,0,0,1,0,0,1
120,120,116,120,78,79,60,58,0,0,1,0,0,1
120,120,110,116,74,78,62,60,0,0,1,0,0,1
120,120,105,110,70,74,66,62,0,0,1,0,0,1
120,120,103,105,68,70,67,66,0,0,1,0,0,1
120,120,101,103,67,68,70,67,0,0,1,0,0,1
120,120,102,101,63,67,74,70,0,0,1,0,0,1
120,120,100,102,61,63,77,74,0,0,1,0,0,1
120,120,103,100,60,61,81,77,0,0,1,0,0,1
120,120,101,103,57,60,85,81,0,0,1,0,0,1
120,120,102,101,56,57,88,85,0,0,1,0,0,1
107,120,104,102,54,56,95,88,0,0,1,0,0,1
101,107,104,104,53,54,102,95,0,0,1,0,0,1
97,101,104,104,52,53,111,102,0,0,1,0,0,1
95,97,99,104,51,52,119,111,0,0,1,0,0,1
95,95,94,99,50,51,120,119,0,0,1,0,0,1
94,95,87,94,50,50,120,120,0,0,1,0,0,1
93,94,81,87,49,50,120,120,0,0,1,0,0,1
93,93,74,81,48,49,120,120,0,1,0,0,0,1
94,93,68,74,48,48,120,120,0,1,0,0,1,0
93,94,66,68,47,48,120,120,0,1,0,0,1,0
94,93,64,66,47,47,120,120,0,1,0,0,1,0
93,94,62,64,46,47,120,120,0,1,0,0,1,0
92,93,61,62,45,46,120,120,0,1,0,0,1,0
92,92,59,61,45,45,120,120,0,1,0,0,1,0
91,92,59,59,43,45,120,120,1,0,0,0,1,0
91,91,57,59,43,43,120,120,1,0,0,1,0,0
90,91,56,57,42,43,120,120,1,0,0,1,0,0
89,90,58,56,41,42,120,120,1,0,0,1,0,0
85,89,61,58,40,41,120,120,1,0,0,1,0,0
85,85,64,61,39,40,120,120,1,0,0,1,0,0
84,85,68,64,39,39,116,120,1,0,0,1,0,0
84,84,74,68,38,39,103,116,1,0,0,1,0,0
82,84,80,74,38,38,93,103,1,0,0,1,0,0
82,82,84,80,38,38,86,93,1,0,0,1,0,0
82,82,83,84,38,38,79,86,1,0,0,1,0,0
81,82,83,83,38,38,72,79,1,0,0,1,0,0
82,81,81,83,40,38,65,72,1,0,0,1,0,0
82,82,79,81,41,40,60,65,1,0,0,1,0,0
84,82,76,79,42,41,56,60,1,0,0,1,0,0
90,84,76,76,42,42,52,56,0,1,0,1,0,0
104,90,74,76,43,42,48,52,0,1,0,0,1,0
120,104,73,74,44,43,46,48,0,1,0,0,1,0
120,120,71,73,43,44,46,46,0,1,0,0,1,0
101,120,71,71,43,43,46,46,0,1,0,0,1,0
114,101,70,71,44,43,46,46,0,1,0,0,1,0
99,114,68,70,43,44,46,46,0,1,0,0,1,0
99,99,68,68,43,43,46,46,0,1,0,0,1,0
120,99,66,68,43,43,45,46,0,1,0,0,1,0
89,120,65,66,43,43,46,45,0,1,0,0,1,0
85,89,64,65,43,43,46,46,0,1,0,0,1,0
80,85,64,64,43,43,46,46,0,1,0,0,1,0
77,80,62,64,42,43,45,46,0,1,0,0,1,0
78,77,61,62,43,42,46,45,0,1,0,0,1,0
75,78,60,61,43,43,45,46,0,1,0,0,1,0
73,75,60,60,43,43,46,45,0,1,0,0,1,0
71,73,58,60,42,43,45,46,0,1,0,0,1,0
