front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
120,120,120,120,33,35,32,32,0,1,0,0,1,0
120,120,120,120,35,33,33,32,0,1,0,0,1,0
120,120,120,120,37,35,32,33,0,1,0,0,1,0
120,120,76,120,36,37,32,32,0,1,0,0,1,0
120,120,120,76,36,36,32,32,0,1,0,0,1,0
120,120,120,120,35,36,31,32,0,1,0,0,1,0
120,120,120,120,33,35,32,31,0,1,0,0,1,0
120,120,120,120,37,33,32,32,0,1,0,0,1,0
120,120,83,120,36,37,32,32,0,1,0,0,1,0
120,120,90,83,34,36,31,32,0,1,0,0,1,0
120,120,120,90,37,34,33,31,0,1,0,0,1,0
120,120,80,120,35,37,33,33,0,1,0,0,1,0
120,120,120,80,35,35,31,33,0,1,0,0,1,0
120,120,120,120,34,35,32,31,1,0,0,0,1,0
120,120,56,120,33,34,33,32,1,0,0,1,0,0
120,120,120,56,35,33,32,33,1,0,0,1,0,0
120,120,120,120,40,35,31,32,1,0,0,1,0,0
120,120,120,120,45,40,29,31,1,0,0,1,0,0
120,120,120,120,46,45,27,29,1,0,0,1,0,0
120,120,120,120,45,46,28,27,1,0,0,1,0,0
120,120,120,120,41,45,30,28,1,0,0,1,0,0
120,120,120,120,38,41,30,30,1,0,0,1,0,0
120,120,120,120,35,38,30,30,1,0,0,1,0,0
65,120,120,120,33,35,29,30,1,0,0,1,0,0
64,65,120,120,35,33,31,29,1,0,0,1,0,0
62,64,120,120,43,35,31,31,1,0,0,1,0,0
60,62,120,120,53,43,31,31,1,0,0,1,0,0
59,60,120,120,76,53,33,31,0,1,0,1,0,0
58,59,120,120,120,76,33,33,0,1,0,0,1,0
57,58,120,120,120,120,32,33,0,1,0,0,1,0
54,57,120,120,120,120,34,32,0,1,0,0,1,0
54,54,120,120,120,120,35,34,0,1,0,0,1,0
53,54,120,120,120,120,37,35,0,1,0,0,1,0
51,53,120,120,120,120,37,37,0,1,0,0,1,0
51,51,120,120,120,120,39,37,0,1,0,0,1,0
50,51,120,120,120,120,40,39,0,1,0,0,1,0
49,50,120,120,120,120,42,40,0,1,0,0,1,0
47,49,120,120,120,120,42,42,0,1,0,0,1,0
47,47,120,120,120,120,45,42,0,1,0,0,1,0
45,47,120,120,120,120,46,45,0,1,0,0,1,0
44,45,120,120,120,120,46,46,0,1,0,0,1,0
43,44,120,120,120,120,48,46,0,1,0,0,1,0
42,43,120,120,120,120,47,48,0,0,1,0,1,0
41,42,120,120,120,120,47,47,0,0,1,0,0,1
41,41,120,120,120,120,49,47,0,0,1,0,0,1
39,41,120,120,120,120,48,49,0,0,1,0,0,1
38,39,120,120,120,120,51,48,0,0,1,0,0,1
37,38,120,120,120,120,52,51,0,0,1,0,0,1
37,37,120,120,120,120,51,52,0,0,1,0,0,1
35,37,120,120,107,120,52,51,0,0,1,0,0,1
34,35,120,120,96,107,52,52,0,0,1,0,0,1
120,34,120,120,84,96,53,52,0,0,1,0,0,1
120,120,120,120,78,84,53,53,0,0,1,0,0,1
120,120,120,120,72,78,55,53,0,0,1,0,0,1
120,120,120,120,65,72,54,55,0,0,1,0,0,1
120,120,120,120,61,65,57,54,0,0,1,0,0,1
120,120,120,120,57,61,58,57,0,0,1,0,0,1
120,120,120,120,56,57,58,58,0,0,1,0,0,1
120,120,120,120,53,56,60,58,0,0,1,0,0,1
120,120,120,120,52,53,61,60,0,1,0,0,0,1
120,120,120,120,49,52,63,61,0,1,0,0,1,0
120,120,120,120,49,49,62,63,0,1,0,0,1,0
120,120,120,120,49,49,63,62,0,1,0,0,1,0
120,120,120,120,48,49,64,63,0,1,0,0,1,0
120,120,120,120,48,48,63,64,0,1,0,0,1,0
120,120,120,120,48,48,64,63,0,1,0,0,1,0
120,120,120,120,49,48,62,64,0,1,0,0,1,0
120,120,120,120,48,49,65,62,0,1,0,0,1,0
120,120,120,120,47,48,61,65,0,1,0,0,1,0
120,120,120,120,47,47,66,61,0,1,0,0,1,0
120,120,120,120,48,47,66,66,0,1,0,0,1,0
120,120,120,120,48,48,65,66,0,1,0,0,1,0
120,120,120,120,47,48,66,65,0,1,0,0,1,0
120,120,120,120,47,47,63,66,0,1,0,0,1,0
120,120,120,120,48,47,67,63,0,1,0,0,1,0
120,120,120,120,47,48,62,67,0,1,0,0,1,0
120,120,120,120,47,47,66,62,0,1,0,0,1,0
120,120,120,120,46,47,64,66,0,1,0,0,1,0
120,120,120,120,46,46,66,64,0,1,0,0,1,0
120,120,120,120,46,46,60,66,0,1,0,0,1,0
120,120,120,120,46,46,60,60,0,1,0,0,1,0
120,120,120,120,45,46,50,60,0,1,0,0,1,0
120,120,120,120,46,45,50,50,0,1,0,0,1,0
