front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
120,120,120,120,48,48,48,48,0,1,0,0,1,0
120,120,120,120,48,48,47,48,0,1,0,0,1,0
120,120,120,120,48,48,48,47,0,1,0,0,1,0
120,120,120,120,47,48,47,48,0,1,0,0,1,0
120,120,120,120,47,47,47,47,0,1,0,0,1,0
120,120,120,120,47,47,47,47,0,1,0,0,1,0
120,120,120,120,46,47,47,47,0,1,0,0,1,0
120,120,120,120,47,46,47,47,0,1,0,0,1,0
120,120,120,120,47,47,47,47,0,1,0,0,1,0
120,120,120,120,46,47,47,47,0,1,0,0,1,0
120,120,120,120,46,46,47,47,0,1,0,0,1,0
120,120,120,120,46,46,47,47,0,1,0,0,1,0
120,120,120,120,45,46,47,47,0,1,0,0,1,0
120,120,120,120,41,45,47,47,0,1,0,0,1,0
120,120,120,120,120,41,47,47,0,1,0,0,1,0
120,120,120,120,42,120,47,47,0,1,0,0,1,0
120,120,120,120,120,42,47,47,0,1,0,0,1,0
120,120,120,120,120,120,48,47,0,1,0,0,1,0
120,120,120,120,120,120,47,48,0,1,0,0,1,0
120,120,120,120,120,120,47,47,0,1,0,0,1,0
120,120,120,120,120,120,47,47,0,1,0,0,1,0
120,120,120,120,120,120,47,47,0,1,0,0,1,0
120,120,120,120,120,120,48,47,0,1,0,0,1,0
120,120,120,120,120,120,47,48,0,1,0,0,1,0
120,120,120,120,34,120,47,47,0,1,0,0,1,0
120,120,120,120,39,34,48,47,0,1,0,0,1,0
120,120,120,120,120,39,47,48,0,1,0,0,1,0
120,120,120,120,37,120,47,47,0,1,0,0,1,0
120,120,120,120,38,37,47,47,0,1,0,0,1,0
120,120,120,120,120,38,47,47,0,1,0,0,1,0
120,120,120,120,41,120,47,47,0,1,0,0,1,0
120,120,120,120,39,41,47,47,0,1,0,0,1,0
120,120,120,120,36,39,47,47,0,1,0,0,1,0
120,120,120,120,42,36,46,47,0,1,0,0,1,0
120,120,120,120,39,42,47,46,0,1,0,0,1,0
120,120,120,120,39,39,47,47,0,1,0,0,1,0
120,120,120,120,39,39,47,47,0,1,0,0,1,0
120,120,120,120,39,39,47,47,0,1,0,0,1,0
120,120,120,120,37,39,47,47,0,1,0,0,1,0
120,120,120,120,41,37,46,47,0,1,0,0,1,0
120,120,120,120,40,41,46,46,0,0,1,0,1,0
120,120,120,120,120,40,46,46,0,0,1,0,0,1
120,120,120,120,37,120,48,46,0,0,1,0,0,1
120,120,120,120,39,37,50,48,0,0,1,0,0,1
120,120,120,120,35,39,51,50,0,0,1,0,0,1
120,120,120,120,120,35,53,51,0,0,1,0,0,1
120,120,120,120,38,120,56,53,0,0,1,0,0,1
120,120,120,120,39,38,58,56,0,0,1,0,0,1
120,120,120,120,120,39,60,58,0,0,1,0,0,1
120,120,120,120,38,120,64,60,0,0,1,0,0,1
