front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
60,59,76,73,120,120,120,120,0,1,0,0,1,0
58,60,76,76,120,120,120,120,0,1,0,0,1,0
58,58,78,76,120,120,120,120,0,1,0,0,1,0
56,58,79,78,120,120,120,120,0,1,0,0,1,0
56,56,74,79,120,120,120,120,0,1,0,0,1,0
54,56,73,74,120,120,120,120,1,0,0,0,1,0
53,54,73,73,120,120,120,120,1,0,0,1,0,0
53,53,70,73,120,120,120,120,1,0,0,1,0,0
52,53,67,70,120,120,120,120,1,0,0,1,0,0
51,52,61,67,120,120,120,120,1,0,0,1,0,0
49,51,56,61,81,120,120,120,1,0,0,1,0,0
49,49,53,56,120,81,120,120,1,0,0,1,0,0
47,49,49,53,120,120,120,120,1,0,0,1,0,0
47,47,47,49,69,120,120,120,1,0,0,1,0,0
46,47,44,47,120,69,120,120,1,0,0,1,0,0
45,46,43,44,63,120,120,120,1,0,0,1,0,0
46,45,41,43,64,63,120,120,1,0,0,1,0,0
47,46,38,41,63,64,120,120,1,0,0,1,0,0
48,47,37,38,64,63,120,120,1,0,0,1,0,0
51,48,37,37,57,64,120,120,1,0,0,1,0,0
56,51,36,37,50,57,120,120,1,0,0,1,0,0
65,56,35,36,45,50,120,120,1,0,0,1,0,0
70,65,35,35,41,45,120,120,1,0,0,1,0,0
75,70,35,35,37,41,120,120,1,0,0,1,0,0
80,75,36,35,34,37,120,120,1,0,0,1,0,0
83,80,36,36,32,34,120,120,1,0,0,1,0,0
86,83,38,36,30,32,120,120,1,0,0,1,0,0
93,86,38,38,28,30,120,120,1,0,0,1,0,0
96,93,44,38,27,28,120,120,1,0,0,1,0,0
106,96,51,44,26,27,120,120,1,0,0,1,0,0
113,106,59,51,25,26,120,120,1,0,0,1,0,0
120,113,64,59,24,25,120,120,1,0,0,1,0,0
120,120,67,64,24,24,55,120,1,0,0,1,0,0
120,120,68,67,25,24,52,55,1,0,0,1,0,0
120,120,73,68,26,25,46,52,1,0,0,1,0,0
120,120,78,73,27,26,42,46,1,0,0,1,0,0
120,120,83,78,28,27,37,42,1,0,0,1,0,0
120,120,88,83,29,28,33,37,1,0,0,1,0,0
120,120,99,88,31,29,31,33,0,1,0,1,0,0
120,120,108,99,38,31,29,31,0,1,0,0,1,0
120,120,111,108,43,38,28,29,0,1,0,0,1,0
120,120,110,111,46,43,29,28,0,1,0,0,1,0
120,120,117,110,48,46,28,29,0,1,0,0,1,0
120,120,112,117,48,48,28,28,0,1,0,0,1,0
120,120,120,112,48,48,28,28,0,1,0,0,1,0
120,120,120,120,47,48,28,28,0,1,0,0,1,0
120,120,116,120,47,47,28,28,0,1,0,0,1,0
120,120,120,116,47,47,28,28,0,1,0,0,1,0
120,120,120,120,47,47,28,28,0,1,0,0,1,0
120,120,120,120,46,47,28,28,0,1,0,0,1,0
120,120,120,120,45,46,28,28,0,1,0,0,1,0
120,120,100,120,45,45,29,28,0,1,0,0,1,0
120,120,104,100,44,45,29,29,0,1,0,0,1,0
120,120,98,104,44,44,28,29,0,1,0,0,1,0
120,120,120,98,43,44,29,28,0,1,0,0,1,0
120,120,91,120,42,43,28,29,0,1,0,0,1,0
120,120,102,91,42,42,29,28,0,1,0,0,1,0
120,120,107,102,41,42,29,29,0,1,0,0,1,0
120,120,90,107,41,41,29,29,1,0,0,0,1,0
120,120,98,90,41,41,29,29,1,0,0,1,0,0
120,120,93,98,41,41,28,29,1,0,0,1,0,0
120,120,120,93,41,41,27,28,1,0,0,1,0,0
120,120,120,120,43,41,26,27,1,0,0,1,0,0
120,120,120,120,44,43,26,26,1,0,0,1,0,0
120,120,120,120,46,44,26,26,1,0,0,1,0,0
120,120,120,120,49,46,27,26,0,1,0,1,0,0
120,120,120,120,52,49,33,27,0,1,0,0,1,0
120,120,120,120,53,52,38,33,0,1,0,0,1,0
120,120,120,120,53,53,41,38,0,1,0,0,1,0
120,120,120,120,54,53,43,41,0,1,0,0,1,0
120,120,120,120,54,54,44,43,0,1,0,0,1,0
120,120,120,120,54,54,43,44,0,1,0,0,1,0
120,120,120,120,54,54,44,43,0,1,0,0,1,0
120,120,120,120,55,54,44,44,0,1,0,0,1,0
120,120,120,120,55,55,44,44,0,1,0,0,1,0
120,120,2,120,55,55,44,44,0,1,0,0,1,0
120,120,120,2,55,55,44,44,0,1,0,0,1,0
