front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
70,70,77,78,120,120,38,38,0,1,0,0,1,0
70,70,77,77,120,120,35,38,0,1,0,0,1,0
70,70,74,77,120,120,33,35,0,1,0,0,1,0
68,70,73,74,120,120,32,33,0,1,0,0,1,0
67,68,72,73,120,120,24,32,0,1,0,0,1,0
66,67,71,72,120,120,21,24,0,1,0,0,1,0
64,66,70,71,120,120,18,21,0,1,0,0,1,0
63,64,68,70,120,120,15,18,0,1,0,0,1,0
62,63,67,68,120,120,17,15,0,1,0,0,1,0
60,62,65,67,120,120,14,17,0,1,0,0,1,0
59,60,64,65,120,120,10,14,1,0,0,0,1,0
58,59,63,64,120,120,9,10,1,0,0,1,0,0
57,58,60,63,120,120,120,9,1,0,0,1,0,0
56,57,57,60,120,120,120,120,1,0,0,1,0,0
57,56,54,57,120,120,120,120,1,0,0,1,0,0
56,57,51,54,117,120,120,120,1,0,0,1,0,0
57,56,50,51,101,117,120,120,1,0,0,1,0,0
58,57,47,50,87,101,120,120,1,0,0,1,0,0
59,58,46,47,79,87,120,120,1,0,0,1,0,0
60,59,46,46,70,79,120,120,1,0,0,1,0,0
63,60,45,46,64,70,120,120,1,0,0,1,0,0
67,63,44,45,58,64,120,120,1,0,0,1,0,0
71,67,45,44,53,58,120,120,1,0,0,1,0,0
77,71,44,45,49,53,120,120,1,0,0,1,0,0
84,77,45,44,46,49,120,120,1,0,0,1,0,0
89,84,45,45,43,46,120,120,1,0,0,1,0,0
94,89,46,45,41,43,120,120,1,0,0,1,0,0
95,94,47,46,39,41,120,120,1,0,0,1,0,0
92,95,48,47,36,39,120,120,1,0,0,1,0,0
90,92,51,48,35,36,120,120,1,0,0,1,0,0
87,90,56,51,34,35,120,120,1,0,0,1,0,0
85,87,60,56,32,34,109,120,1,0,0,1,0,0
83,85,68,60,32,32,91,109,1,0,0,1,0,0
82,83,77,68,32,32,80,91,1,0,0,1,0,0
81,82,81,77,32,32,69,80,1,0,0,1,0,0
82,81,81,81,34,32,60,69,1,0,0,1,0,0
82,82,79,81,35,34,53,60,1,0,0,1,0,0
