front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
64,62,28,27,22,22,16,16,1,0,0,0,1,0
60,64,27,28,21,22,16,16,1,0,0,1,0,0
62,60,26,27,20,21,17,16,1,0,0,1,0,0
74,62,26,26,18,20,18,17,1,0,0,1,0,0
120,74,28,26,17,18,19,18,1,0,0,1,0,0
120,120,29,28,16,17,20,19,1,0,0,1,0,0
120,120,31,29,16,16,22,20,1,0,0,1,0,0
120,120,33,31,15,16,24,22,1,0,0,1,0,0
120,120,37,33,15,15,26,24,1,0,0,1,0,0
120,120,42,37,15,15,29,26,1,0,0,1,0,0
120,120,48,42,16,15,30,29,1,0,0,1,0,0
120,120,62,48,16,16,27,30,1,0,0,1,0,0
120,120,120,62,17,16,23,27,1,0,0,1,0,0
120,120,120,120,18,17,20,23,1,0,0,1,0,0
120,120,120,120,20,18,18,20,1,0,0,1,0,0
120,120,120,120,21,20,17,18,1,0,0,1,0,0
120,120,120,120,24,21,15,17,1,0,0,1,0,0
120,120,120,120,27,24,14,15,1,0,0,1,0,0
120,120,120,120,30,27,13,14,1,0,0,1,0,0
120,120,120,120,35,30,13,13,1,0,0,1,0,0
120,120,120,120,40,35,13,13,1,0,0,1,0,0
120,120,120,120,48,40,13,13,0,1,0,1,0,0
120,120,120,120,57,48,13,13,0,1,0,0,1,0
120,120,120,120,62,57,14,13,0,1,0,0,1,0
120,120,120,120,67,62,15,14,0,1,0,0,1,0
120,120,120,120,68,67,16,15,0,1,0,0,1,0
120,120,120,120,73,68,17,16,0,1,0,0,1,0
120,120,120,120,76,73,17,17,0,1,0,0,1,0
120,120,120,120,81,76,19,17,0,1,0,0,1,0
120,120,120,120,86,81,20,19,0,1,0,0,1,0
120,120,120,120,87,86,20,20,0,1,0,0,1,0
120,120,120,120,93,87,21,20,0,1,0,0,1,0
120,120,120,120,102,93,22,21,0,1,0,0,1,0
120,120,120,120,105,102,23,22,0,1,0,0,1,0
120,120,120,120,111,105,24,23,0,1,0,0,1,0
120,120,120,120,111,111,25,24,0,1,0,0,1,0
120,120,120,120,116,111,27,25,0,1,0,0,1,0
120,120,120,120,118,116,27,27,0,1,0,0,1,0
120,120,120,120,120,118,28,27,0,1,0,0,1,0
120,120,120,120,120,120,29,28,0,0,1,0,1,0
120,120,79,120,120,120,30,29,0,0,1,0,0,1
120,120,120,79,120,120,31,30,0,0,1,0,0,1
111,120,120,120,107,120,32,31,0,0,1,0,0,1
110,111,120,120,95,107,33,32,0,0,1,0,0,1
107,110,120,120,81,95,33,33,0,0,1,0,0,1
102,107,120,120,75,81,35,33,0,0,1,0,0,1
120,102,120,120,69,75,36,35,0,0,1,0,0,1
79,120,120,120,64,69,37,36,0,0,1,0,0,1
71,79,120,120,60,64,39,37,0,0,1,0,0,1
63,71,120,120,56,60,41,39,0,0,1,0,0,1
66,63,111,120,53,56,43,41,0,1,0,0,0,1
120,66,104,111,50,53,45,43,0,1,0,0,1,0
120,120,97,104,49,50,46,45,0,1,0,0,1,0
78,120,97,97,49,49,45,46,0,1,0,0,1,0
76,78,95,97,48,49,46,45,0,1,0,0,1,0
120,76,93,95,48,48,46,46,0,1,0,0,1,0
120,120,91,93,48,48,46,46,0,1,0,0,1,0
120,120,91,91,48,48,46,46,0,1,0,0,1,0
76,120,88,91,48,48,46,46,0,1,0,0,1,0
120,76,87,88,48,48,46,46,0,1,0,0,1,0
84,120,86,87,48,48,46,46,0,1,0,0,1,0
120,84,83,86,48,48,46,46,0,1,0,0,1,0
85,120,83,83,48,48,46,46,0,1,0,0,1,0
86,85,81,83,47,48,46,46,0,1,0,0,1,0
90,86,80,81,47,47,46,46,0,1,0,0,1,0
85,90,76,80,47,47,46,46,0,1,0,0,1,0
83,85,75,76,48,47,46,46,0,1,0,0,1,0
83,83,73,75,47,48,46,46,0,1,0,0,1,0
88,83,73,73,47,47,46,46,0,1,0,0,1,0
91,88,68,73,47,47,46,46,0,1,0,0,1,0
90,91,70,68,47,47,45,46,0,1,0,0,1,0
88,90,66,70,47,47,46,45,0,1,0,0,1,0
120,88,66,66,47,47,46,46,0,1,0,0,1,0
89,120,64,66,47,47,46,46,0,1,0,0,1,0
