front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
64,65,68,69,120,120,27,27,0,1,0,0,1,0
64,64,66,68,120,120,28,27,0,1,0,0,1,0
63,64,65,66,120,120,29,28,0,1,0,0,1,0
62,63,65,65,120,120,31,29,0,1,0,0,1,0
61,62,64,65,120,120,32,31,0,1,0,0,1,0
60,61,61,64,120,120,34,32,0,1,0,0,1,0
58,60,60,61,120,120,36,34,0,1,0,0,1,0
56,58,59,60,120,120,37,36,0,1,0,0,1,0
55,56,58,59,120,120,39,37,0,1,0,0,1,0
54,55,57,58,120,120,40,39,0,1,0,0,1,0
52,54,55,57,120,120,42,40,0,1,0,0,1,0
51,52,53,55,120,120,43,42,0,1,0,0,1,0
50,51,51,53,120,120,45,43,1,0,0,0,1,0
49,50,50,51,120,120,47,45,1,0,0,1,0,0
47,49,49,50,120,120,49,47,1,0,0,1,0,0
46,47,46,49,120,120,53,49,1,0,0,1,0,0
46,46,44,46,120,120,59,53,1,0,0,1,0,0
46,46,42,44,120,120,64,59,1,0,0,1,0,0
46,46,40,42,120,120,69,64,1,0,0,1,0,0
46,46,39,40,120,120,71,69,1,0,0,1,0,0
46,46,38,39,120,120,69,71,1,0,0,1,0,0
48,46,36,38,120,120,66,69,1,0,0,1,0,0
49,48,36,36,120,120,65,66,1,0,0,1,0,0
51,49,35,36,120,120,60,65,1,0,0,1,0,0
55,51,35,35,38,120,56,60,1,0,0,1,0,0
59,55,34,35,35,38,120,56,1,0,0,1,0,0
65,59,34,34,33,35,120,120,1,0,0,1,0,0
68,65,35,34,31,33,120,120,1,0,0,1,0,0
69,68,35,35,29,31,120,120,1,0,0,1,0,0
67,69,36,35,27,29,120,120,1,0,0,1,0,0
63,67,38,36,26,27,120,120,1,0,0,1,0,0
62,63,39,38,25,26,120,120,1,0,0,1,0,0
59,62,43,39,24,25,120,120,1,0,0,1,0,0
59,59,47,43,24,24,120,120,1,0,0,1,0,0
58,59,53,47,23,24,120,120,1,0,0,1,0,0
57,58,57,53,24,23,120,120,1,0,0,1,0,0
57,57,58,57,24,24,120,120,1,0,0,1,0,0
57,57,55,58,24,24,26,120,1,0,0,1,0,0
57,57,54,55,25,24,31,26,1,0,0,1,0,0
57,57,51,54,27,25,30,31,1,0,0,1,0,0
59,57,49,51,28,27,28,30,1,0,0,1,0,0
61,59,48,49,30,28,26,28,1,0,0,1,0,0
62,61,47,48,32,30,24,26,1,0,0,1,0,0
63,62,46,47,36,32,23,24,1,0,0,1,0,0
69,63,45,46,40,36,22,23,1,0,0,1,0,0
77,69,46,45,45,40,22,22,1,0,0,1,0,0
79,77,46,46,48,45,21,22,1,0,0,1,0,0
77,79,47,46,47,48,21,21,1,0,0,1,0,0
75,77,47,47,43,47,21,21,1,0,0,1,0,0
72,75,49,47,40,43,22,21,1,0,0,1,0,0
70,72,51,49,38,40,23,22,1,0,0,1,0,0
66,70,54,51,37,38,24,23,1,0,0,1,0,0
65,66,61,54,36,37,25,24,1,0,0,1,0,0
62,65,66,61,35,36,27,25,1,0,0,1,0,0
61,62,68,66,34,35,29,27,1,0,0,1,0,0
61,61,66,68,34,34,31,29,1,0,0,1,0,0
60,61,63,66,35,34,35,31,1,0,0,1,0,0
60,60,61,63,36,35,38,35,1,0,0,1,0,0
60,60,58,61,36,36,42,38,1,0,0,1,0,0
61,60,55,58,37,36,46,42,1,0,0,1,0,0
61,61,53,55,39,37,46,46,1,0,0,1,0,0
62,61,51,53,42,39,42,46,1,0,0,1,0,0
64,62,51,51,45,42,39,42,1,0,0,1,0,0
68,64,49,51,49,45,37,39,1,0,0,1,0,0
69,68,49,49,55,49,35,37,1,0,0,1,0,0
76,69,49,49,56,55,34,35,1,0,0,1,0,0
80,76,49,49,55,56,33,34,1,0,0,1,0,0
86,80,49,49,51,55,33,33,1,0,0,1,0,0
92,86,50,49,48,51,32,33,1,0,0,1,0,0
120,92,52,50,45,48,32,32,1,0,0,1,0,0
120,120,54,52,43,45,33,32,1,0,0,1,0,0
120,120,56,54,40,43,34,33,1,0,0,1,0,0
120,120,60,56,39,40,36,34,1,0,0,1,0,0
120,120,63,60,38,39,37,36,1,0,0,1,0,0
120,120,69,63,38,38,39,37,1,0,0,1,0,0
120,120,75,69,37,38,41,39,1,0,0,1,0,0
120,120,82,75,37,37,44,41,1,0,0,1,0,0
120,120,85,82,38,37,48,44,1,0,0,1,0,0
120,120,120,85,38,38,53,48,1,0,0,1,0,0
120,120,120,120,40,38,54,53,1,0,0,1,0,0
120,120,120,120,41,40,52,54,1,0,0,1,0,0
120,120,120,120,43,41,48,52,0,1,0,1,0,0
120,120,120,120,45,43,45,48,0,1,0,0,1,0
120,120,120,120,47,45,43,45,0,1,0,0,1,0
120,120,120,120,47,47,43,43,0,1,0,0,1,0
120,120,120,120,47,47,42,43,0,1,0,0,1,0
120,120,120,120,47,47,42,42,0,1,0,0,1,0
120,120,120,120,47,47,42,42,0,1,0,0,1,0
120,120,120,120,47,47,42,42,0,1,0,0,1,0
120,120,120,120,48,47,42,42,0,1,0,0,1,0
120,120,120,120,48,48,42,42,0,1,0,0,1,0
120,120,120,120,48,48,43,42,0,1,0,0,1,0
120,120,120,120,48,48,43,43,0,1,0,0,1,0
120,120,120,120,47,48,42,43,0,1,0,0,1,0
120,120,120,120,48,47,43,42,0,1,0,0,1,0
120,120,120,120,48,48,42,43,0,1,0,0,1,0
120,120,120,120,48,48,42,42,0,1,0,0,1,0
120,120,120,120,48,48,42,42,0,1,0,0,1,0
120,120,120,120,48,48,42,42,0,1,0,0,1,0
120,120,120,120,48,48,43,42,0,1,0,0,1,0
120,120,120,120,49,48,42,43,0,1,0,0,1,0
120,120,120,120,49,49,42,42,0,1,0,0,1,0
120,120,120,120,49,49,42,42,0,1,0,0,1,0
120,120,120,120,49,49,42,42,0,1,0,0,1,0
120,120,120,120,49,49,42,42,0,1,0,0,1,0
120,120,120,120,49,49,42,42,0,1,0,0,1,0
120,120,120,120,49,49,42,42,0,1,0,0,1,0
120,120,120,120,49,49,42,42,0,1,0,0,1,0
120,120,120,120,49,49,42,42,0,1,0,0,1,0
120,120,120,120,50,49,43,42,0,1,0,0,1,0
120,120,120,120,50,50,42,43,0,1,0,0,1,0
120,120,120,120,50,50,42,42,0,1,0,0,1,0
120,120,120,120,50,50,43,42,0,1,0,0,1,0
120,120,120,120,51,50,42,43,0,1,0,0,1,0
120,120,120,120,51,51,42,42,0,1,0,0,1,0
120,120,120,120,51,51,42,42,0,1,0,0,1,0
120,120,120,120,52,51,42,42,0,1,0,0,1,0
120,120,120,120,52,52,42,42,0,1,0,0,1,0
