front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
64,65,71,72,120,43,120,120,0,1,0,0,1,0
64,64,71,71,120,120,120,120,0,1,0,0,1,0
63,64,70,71,45,120,120,120,0,1,0,0,1,0
62,63,70,70,44,45,120,120,0,1,0,0,1,0
60,62,69,70,45,44,120,120,0,1,0,0,1,0
59,60,68,69,43,45,120,120,0,1,0,0,1,0
59,59,66,68,41,43,120,120,1,0,0,0,1,0
58,59,65,66,42,41,120,120,1,0,0,1,0,0
57,58,64,65,44,42,120,120,1,0,0,1,0,0
55,57,60,64,42,44,120,120,1,0,0,1,0,0
55,55,57,60,42,42,120,120,1,0,0,1,0,0
54,55,54,57,54,42,120,120,1,0,0,1,0,0
53,54,53,54,67,54,120,120,1,0,0,1,0,0
52,53,50,53,78,67,120,120,1,0,0,1,0,0
51,52,48,50,80,78,120,120,1,0,0,1,0,0
120,51,45,48,77,80,120,120,1,0,0,1,0,0
120,120,45,45,70,77,120,120,1,0,0,1,0,0
120,120,44,45,63,70,120,120,1,0,0,1,0,0
120,120,44,44,56,63,120,120,1,0,0,1,0,0
120,120,43,44,52,56,120,120,1,0,0,1,0,0
120,120,42,43,48,52,120,120,1,0,0,1,0,0
120,120,42,42,45,48,120,120,1,0,0,1,0,0
120,120,42,42,41,45,120,120,1,0,0,1,0,0
120,120,39,42,39,41,120,120,1,0,0,1,0,0
120,120,120,39,37,39,120,120,1,0,0,1,0,0
120,120,120,120,35,37,120,120,1,0,0,1,0,0
120,120,120,120,34,35,120,120,1,0,0,1,0,0
120,120,120,120,33,34,94,120,1,0,0,1,0,0
120,120,120,120,32,33,95,94,1,0,0,1,0,0
120,120,120,120,30,32,92,95,1,0,0,1,0,0
120,120,120,120,30,30,82,92,1,0,0,1,0,0
120,120,120,120,31,30,70,82,1,0,0,1,0,0
120,120,120,120,33,31,60,70,1,0,0,1,0,0
120,120,120,120,38,33,53,60,1,0,0,1,0,0
120,120,120,120,40,38,47,53,1,0,0,1,0,0
120,120,120,120,120,40,43,47,0,1,0,1,0,0
120,120,120,120,120,120,40,43,0,1,0,0,1,0
120,120,120,120,120,120,38,40,0,1,0,0,1,0
120,120,120,120,41,120,38,38,0,1,0,0,1,0
120,120,120,120,120,41,37,38,0,1,0,0,1,0
120,120,120,120,38,120,37,37,0,1,0,0,1,0
120,120,120,120,37,38,38,37,0,1,0,0,1,0
120,120,120,120,120,37,38,38,0,1,0,0,1,0
120,120,120,120,38,120,37,38,0,1,0,0,1,0
120,120,120,120,41,38,37,37,0,1,0,0,1,0
120,120,120,120,120,41,37,37,0,1,0,0,1,0
120,120,120,120,120,120,37,37,0,1,0,0,1,0
120,120,120,120,38,120,37,37,0,1,0,0,1,0
120,120,120,120,41,38,37,37,0,1,0,0,1,0
120,120,120,120,120,41,37,37,0,1,0,0,1,0
120,120,120,120,120,120,37,37,0,1,0,0,1,0
120,120,120,120,120,120,37,37,0,1,0,0,1,0
120,120,120,120,44,120,37,37,0,1,0,0,1,0
120,120,120,120,40,44,37,37,0,1,0,0,1,0
120,120,120,120,40,40,37,37,0,1,0,0,1,0
120,120,120,120,120,40,36,37,0,1,0,0,1,0
120,120,120,120,38,120,37,36,0,0,1,0,1,0
120,120,120,120,43,38,37,37,0,0,1,0,0,1
120,120,120,120,34,43,39,37,0,0,1,0,0,1
120,120,120,120,120,34,40,39,0,0,1,0,0,1
120,120,120,120,120,120,42,40,0,0,1,0,0,1
120,120,120,120,120,120,45,42,0,0,1,0,0,1
120,120,120,120,120,120,48,45,0,0,1,0,0,1
120,120,120,120,39,120,52,48,0,0,1,0,0,1
120,120,120,120,35,39,55,52,0,0,1,0,0,1
120,120,120,120,120,35,60,55,0,0,1,0,0,1
120,120,120,120,120,120,66,60,0,0,1,0,0,1
120,120,120,120,120,120,72,66,0,0,1,0,0,1
120,120,120,120,38,120,80,72,0,0,1,0,0,1
120,120,120,120,120,38,91,80,0,0,1,0,0,1
120,120,120,120,45,120,104,91,0,0,1,0,0,1
120,120,120,120,54,45,114,104,0,0,1,0,0,1
120,120,120,120,71,54,120,114,0,0,1,0,0,1
120,120,120,120,77,71,120,120,0,0,1,0,0,1
120,120,120,120,82,77,120,120,0,0,1,0,0,1
120,120,120,120,76,82,120,120,0,0,1,0,0,1
120,120,120,120,72,76,120,120,0,0,1,0,0,1
120,120,120,120,67,72,120,120,0,0,1,0,0,1
120,120,120,120,64,67,120,120,0,0,1,0,0,1
120,120,120,120,60,64,120,120,0,0,1,0,0,1
120,120,120,120,57,60,120,120,0,0,1,0,0,1
120,120,120,120,53,57,120,120,0,1,0,0,0,1
120,120,120,120,52,53,120,120,0,1,0,0,1,0
120,120,120,120,50,52,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,49,50,120,120,0,1,0,0,1,0
120,120,120,120,50,49,120,120,0,1,0,0,1,0
120,120,120,120,49,50,120,120,0,1,0,0,1,0
120,120,120,120,49,49,120,120,0,1,0,0,1,0
120,120,120,120,50,49,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,50,50,120,120,0,1,0,0,1,0
120,120,120,120,51,50,120,120,0,1,0,0,1,0
120,120,120,120,50,51,120,120,0,1,0,0,1,0
120,120,120,120,51,50,120,120,0,1,0,0,1,0
120,120,120,120,51,51,120,120,0,1,0,0,1,0
120,120,120,120,50,51,120,120,0,1,0,0,1,0
120,120,120,120,51,50,120,120,0,1,0,0,1,0
120,120,120,120,52,51,120,120,0,1,0,0,1,0
120,120,120,120,51,52,120,120,0,1,0,0,1,0
120,120,120,120,52,51,38,120,0,1,0,0,1,0
120,120,120,120,51,52,41,38,0,1,0,0,1,0
120,120,120,120,51,51,42,41,0,1,0,0,1,0
120,120,120,120,52,51,43,42,0,1,0,0,1,0
120,120,120,120,50,52,43,43,0,1,0,0,1,0
120,120,120,120,51,50,43,43,0,1,0,0,1,0
120,120,120,120,51,51,44,43,0,1,0,0,1,0
120,120,120,120,52,51,44,44,0,1,0,0,1,0
120,120,120,120,52,52,44,44,0,1,0,0,1,0
120,120,120,120,51,52,45,44,0,1,0,0,1,0
120,120,120,120,51,51,45,45,0,1,0,0,1,0
120,120,120,120,51,51,45,45,0,1,0,0,1,0
120,120,120,120,51,51,46,45,0,1,0,0,1,0
120,120,120,120,52,51,46,46,0,1,0,0,1,0
120,120,120,120,52,52,47,46,0,1,0,0,1,0
120,120,120,120,52,52,47,47,0,1,0,0,1,0
120,120,120,120,51,52,47,47,0,1,0,0,1,0
120,120,120,120,52,51,47,47,0,1,0,0,1,0
120,120,120,120,52,52,47,47,0,1,0,0,1,0
120,120,120,120,52,52,47,47,0,1,0,0,1,0
