front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
101,102,74,73,57,58,44,44,0,1,0,0,1,0
99,101,72,74,56,57,44,44,0,1,0,0,1,0
100,99,71,72,56,56,45,44,0,1,0,0,1,0
99,100,69,71,55,56,45,45,0,1,0,0,1,0
97,99,68,69,54,55,46,45,0,1,0,0,1,0
90,97,65,68,53,54,48,46,0,1,0,0,1,0
91,90,62,65,52,53,48,48,0,1,0,0,1,0
89,91,63,62,50,52,49,48,0,1,0,0,1,0
86,89,60,63,50,50,49,49,0,1,0,0,1,0
85,86,59,60,49,50,51,49,0,1,0,0,1,0
83,85,57,59,47,49,51,51,0,1,0,0,1,0
81,83,55,57,46,47,51,51,1,0,0,0,1,0
83,81,54,55,46,46,52,51,1,0,0,1,0,0
79,83,54,54,44,46,53,52,1,0,0,1,0,0
79,79,54,54,41,44,53,53,1,0,0,1,0,0
81,79,57,54,41,41,55,53,1,0,0,1,0,0
81,81,58,57,40,41,55,55,1,0,0,1,0,0
84,81,59,58,39,40,58,55,1,0,0,1,0,0
84,84,66,59,38,39,59,58,1,0,0,1,0,0
78,84,71,66,37,38,62,59,1,0,0,1,0,0
71,78,74,71,37,37,65,62,1,0,0,1,0,0
69,71,71,74,38,37,68,65,1,0,0,1,0,0
60,69,65,71,38,38,66,68,1,0,0,1,0,0
54,60,65,65,39,38,60,66,1,0,0,1,0,0
51,54,66,65,41,39,53,60,1,0,0,1,0,0
52,51,70,66,43,41,50,53,1,0,0,1,0,0
50,52,66,70,43,43,45,50,1,0,0,1,0,0
51,50,63,66,45,43,43,45,1,0,0,1,0,0
52,51,61,63,48,45,40,43,1,0,0,1,0,0
55,52,59,61,51,48,39,40,1,0,0,1,0,0
58,55,52,59,55,51,38,39,1,0,0,1,0,0
60,58,44,52,61,55,37,38,1,0,0,1,0,0
120,60,41,44,64,61,36,37,1,0,0,1,0,0
120,120,41,41,59,64,35,36,1,0,0,1,0,0
120,120,37,41,51,59,36,35,1,0,0,1,0,0
120,120,42,37,50,51,36,36,1,0,0,1,0,0
120,120,43,42,55,50,36,36,1,0,0,1,0,0
120,120,45,43,58,55,37,36,1,0,0,1,0,0
120,120,45,45,51,58,38,37,1,0,0,1,0,0
120,120,49,45,49,51,40,38,1,0,0,1,0,0
120,120,52,49,53,49,41,40,1,0,0,1,0,0
120,120,120,52,43,53,43,41,1,0,0,1,0,0
120,120,120,120,34,43,46,43,1,0,0,1,0,0
120,120,120,120,33,34,49,46,1,0,0,1,0,0
120,120,120,120,33,33,52,49,1,0,0,1,0,0
120,120,120,120,33,33,58,52,1,0,0,1,0,0
120,120,120,120,33,33,62,58,0,1,0,1,0,0
120,120,120,120,34,33,56,62,0,1,0,0,1,0
120,120,120,120,35,34,53,56,0,1,0,0,1,0
120,120,120,120,36,35,52,53,0,1,0,0,1,0
120,120,120,120,35,36,51,52,0,1,0,0,1,0
120,120,120,120,35,35,51,51,0,1,0,0,1,0
120,120,120,120,35,35,51,51,0,1,0,0,1,0
120,120,120,120,34,35,52,51,0,1,0,0,1,0
120,120,120,120,35,34,54,52,0,1,0,0,1,0
120,120,120,120,34,35,54,54,0,1,0,0,1,0
120,120,120,120,34,34,56,54,0,1,0,0,1,0
120,120,120,120,36,34,57,56,0,1,0,0,1,0
120,120,120,120,35,36,57,57,0,1,0,0,1,0
120,120,120,120,35,35,56,57,0,1,0,0,1,0
120,120,120,120,36,35,55,56,0,1,0,0,1,0
120,120,120,120,36,36,53,55,0,1,0,0,1,0
120,120,120,120,34,36,52,53,0,1,0,0,1,0
120,120,120,120,36,34,49,52,0,1,0,0,1,0
120,120,120,120,35,36,47,49,0,1,0,0,1,0
120,120,120,120,36,35,46,47,0,1,0,0,1,0
120,120,120,120,36,36,43,46,0,1,0,0,1,0
120,120,120,120,36,36,42,43,0,1,0,0,1,0
120,120,120,120,36,36,40,42,0,1,0,0,1,0
120,120,120,120,36,36,39,40,0,1,0,0,1,0
120,120,120,120,35,36,37,39,0,1,0,0,1,0
120,120,120,120,37,35,36,37,0,1,0,0,1,0
120,120,120,120,36,37,35,36,0,1,0,0,1,0
