front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
85,87,57,57,120,120,120,120,0,1,0,0,1,0
85,85,57,57,120,120,120,120,0,1,0,0,1,0
84,85,57,57,120,120,120,120,0,1,0,0,1,0
85,84,55,57,120,120,120,120,0,1,0,0,1,0
83,85,54,55,120,120,120,120,0,1,0,0,1,0
80,83,53,54,120,120,120,120,0,1,0,0,1,0
79,80,52,53,120,120,120,120,0,1,0,0,1,0
80,79,50,52,50,120,120,120,0,1,0,0,1,0
76,80,49,50,50,50,120,120,1,0,0,0,1,0
76,76,48,49,50,50,120,120,1,0,0,1,0,0
76,76,47,48,47,50,120,120,1,0,0,1,0,0
77,76,48,47,46,47,120,120,1,0,0,1,0,0
78,77,48,48,45,46,120,120,1,0,0,1,0,0
77,78,49,48,42,45,120,120,1,0,0,1,0,0
80,77,51,49,40,42,120,120,1,0,0,1,0,0
82,80,53,51,39,40,120,120,1,0,0,1,0,0
85,82,57,53,38,39,120,120,1,0,0,1,0,0
89,85,63,57,37,38,120,120,1,0,0,1,0,0
91,89,63,63,35,37,120,120,1,0,0,1,0,0
96,91,66,63,36,35,120,120,1,0,0,1,0,0
103,96,65,66,35,36,120,120,1,0,0,1,0,0
111,103,67,65,36,35,120,120,1,0,0,1,0,0
116,111,66,67,37,36,120,120,1,0,0,1,0,0
120,116,68,66,37,37,120,120,1,0,0,1,0,0
116,120,71,68,38,37,47,120,1,0,0,1,0,0
114,116,73,71,40,38,46,47,1,0,0,1,0,0
108,114,75,73,42,40,43,46,0,1,0,1,0,0
107,108,80,75,44,42,42,43,0,1,0,0,1,0
101,107,81,80,45,44,41,42,0,1,0,0,1,0
101,101,81,81,47,45,40,41,0,1,0,0,1,0
100,101,81,81,47,47,40,40,0,1,0,0,1,0
99,100,80,81,47,47,39,40,0,1,0,0,1,0
96,99,80,80,48,47,41,39,0,1,0,0,1,0
98,96,76,80,47,48,41,41,0,1,0,0,1,0
97,98,76,76,47,47,40,41,0,1,0,0,1,0
96,97,74,76,47,47,41,40,0,1,0,0,1,0
95,96,72,74,46,47,40,41,0,1,0,0,1,0
93,95,72,72,46,46,41,40,0,1,0,0,1,0
92,93,69,72,46,46,41,41,0,1,0,0,1,0
91,92,69,69,44,46,41,41,0,1,0,0,1,0
90,91,67,69,44,44,40,41,1,0,0,0,1,0
88,90,65,67,43,44,41,40,1,0,0,1,0,0
88,88,68,65,42,43,40,41,1,0,0,1,0,0
86,88,72,68,41,42,38,40,1,0,0,1,0,0
87,86,77,72,40,41,37,38,1,0,0,1,0,0
84,87,83,77,40,40,36,37,1,0,0,1,0,0
83,84,87,83,39,40,36,36,1,0,0,1,0,0
83,83,85,87,40,39,35,36,1,0,0,1,0,0
82,83,84,85,41,40,35,35,1,0,0,1,0,0
82,82,81,84,42,41,35,35,1,0,0,1,0,0
83,82,77,81,43,42,35,35,1,0,0,1,0,0
85,83,74,77,44,43,36,35,1,0,0,1,0,0
85,85,72,74,46,44,37,36,0,1,0,1,0,0
88,85,71,72,48,46,38,37,0,1,0,0,1,0
88,88,70,71,49,48,39,38,0,1,0,0,1,0
85,88,69,70,48,49,40,39,0,1,0,0,1,0
83,85,67,69,49,48,42,40,0,1,0,0,1,0
82,83,66,67,49,49,42,42,0,1,0,0,1,0
80,82,64,66,49,49,43,42,0,1,0,0,1,0
79,80,64,64,50,49,45,43,0,1,0,0,1,0
78,79,61,64,48,50,44,45,0,1,0,0,1,0
74,78,60,61,49,48,45,44,0,1,0,0,1,0
74,74,60,60,49,49,46,45,0,1,0,0,1,0
73,74,57,60,49,49,46,46,0,1,0,0,1,0
70,73,56,57,49,49,46,46,0,1,0,0,1,0
69,70,55,56,49,49,47,46,0,1,0,0,1,0
69,69,54,55,49,49,47,47,0,1,0,0,1,0
67,69,53,54,49,49,46,47,1,0,0,0,1,0
64,67,51,53,49,49,47,46,1,0,0,1,0,0
65,64,50,51,50,49,46,47,1,0,0,1,0,0
66,65,50,50,54,50,44,46,1,0,0,1,0,0
67,66,49,50,57,54,42,44,1,0,0,1,0,0
70,67,49,49,58,57,41,42,1,0,0,1,0,0
74,70,48,49,59,58,40,41,1,0,0,1,0,0
79,74,48,48,56,59,40,40,1,0,0,1,0,0
84,79,49,48,52,56,39,40,1,0,0,1,0,0
91,84,49,49,49,52,39,39,1,0,0,1,0,0
98,91,49,49,46,49,39,39,1,0,0,1,0,0
120,98,51,49,44,46,38,39,1,0,0,1,0,0
120,120,51,51,42,44,38,38,1,0,0,1,0,0
120,120,53,51,40,42,40,38,1,0,0,1,0,0
120,120,56,53,40,40,42,40,1,0,0,1,0,0
120,120,59,56,38,40,43,42,1,0,0,1,0,0
120,120,64,59,37,38,45,43,1,0,0,1,0,0
120,120,68,64,36,37,47,45,1,0,0,1,0,0
120,120,75,68,36,36,50,47,1,0,0,1,0,0
120,120,80,75,36,36,53,50,1,0,0,1,0,0
120,120,120,80,37,36,58,53,1,0,0,1,0,0
120,120,120,120,38,37,60,58,1,0,0,1,0,0
120,120,120,120,38,38,59,60,1,0,0,1,0,0
120,120,120,120,39,38,54,59,0,1,0,1,0,0
120,120,120,120,41,39,50,54,0,1,0,0,1,0
120,120,120,120,41,41,48,50,0,1,0,0,1,0
120,120,120,120,41,41,48,48,0,1,0,0,1,0
120,120,120,120,41,41,47,48,0,1,0,0,1,0
120,120,120,120,42,41,47,47,0,1,0,0,1,0
120,120,120,120,41,42,47,47,1,0,0,0,1,0
120,120,120,120,41,41,47,47,1,0,0,1,0,0
120,120,120,120,41,41,46,47,0,1,0,1,0,0
120,120,120,120,44,41,42,46,0,1,0,0,1,0
120,120,120,120,44,44,42,42,0,1,0,0,1,0
120,120,120,120,44,44,42,42,0,1,0,0,1,0
120,120,120,120,45,44,42,42,0,1,0,0,1,0
120,120,120,120,44,45,41,42,0,1,0,0,1,0
120,120,120,120,45,44,41,41,0,1,0,0,1,0
120,120,120,120,45,45,41,41,0,1,0,0,1,0
120,120,120,120,44,45,41,41,0,1,0,0,1,0
120,120,120,120,44,44,41,41,0,1,0,0,1,0
120,120,120,120,44,44,41,41,0,1,0,0,1,0
120,120,120,120,44,44,41,41,0,1,0,0,1,0
120,120,120,120,45,44,41,41,0,1,0,0,1,0
120,120,120,120,44,45,41,41,0,1,0,0,1,0
120,120,120,120,44,44,41,41,0,1,0,0,1,0
120,120,120,120,45,44,41,41,0,1,0,0,1,0
120,120,120,120,44,45,42,41,0,1,0,0,1,0
120,120,120,120,44,44,41,42,0,1,0,0,1,0
120,120,120,120,44,44,41,41,0,1,0,0,1,0
120,120,120,120,44,44,41,41,0,1,0,0,1,0
120,120,120,120,43,44,42,41,0,1,0,0,1,0
120,120,120,120,44,43,41,42,0,1,0,0,1,0
120,120,120,120,44,44,41,41,0,1,0,0,1,0
120,120,120,120,45,44,41,41,0,1,0,0,1,0
120,120,120,120,44,45,41,41,0,1,0,0,1,0
120,120,120,120,45,44,41,41,0,1,0,0,1,0
120,120,120,120,45,45,41,41,0,1,0,0,1,0
120,120,120,120,45,45,40,41,0,1,0,0,1,0
120,120,120,120,44,45,41,40,0,1,0,0,1,0
120,120,120,120,44,44,40,41,0,1,0,0,1,0
120,120,120,120,45,44,41,40,0,1,0,0,1,0
120,120,120,120,45,45,41,41,0,1,0,0,1,0
120,120,120,120,45,45,40,41,0,1,0,0,1,0
120,120,120,120,46,45,40,40,0,1,0,0,1,0
120,120,120,120,46,46,41,40,0,1,0,0,1,0
120,120,120,120,46,46,41,41,0,1,0,0,1,0
120,120,120,120,45,46,41,41,0,1,0,0,1,0
120,120,120,120,45,45,41,41,0,1,0,0,1,0
120,120,120,120,46,45,40,41,0,1,0,0,1,0
120,120,120,120,46,46,41,40,0,1,0,0,1,0
120,120,120,120,46,46,40,41,0,1,0,0,1,0
120,120,120,120,45,46,40,40,0,1,0,0,1,0
120,120,120,120,46,45,40,40,0,1,0,0,1,0
120,120,120,120,45,46,40,40,0,1,0,0,1,0
120,120,120,120,46,45,41,40,0,1,0,0,1,0
120,120,120,120,46,46,40,41,0,1,0,0,1,0
120,120,120,120,45,46,41,40,0,1,0,0,1,0
120,120,120,120,45,45,40,41,0,1,0,0,1,0
120,120,120,120,45,45,41,40,0,1,0,0,1,0
120,120,120,120,46,45,40,41,0,1,0,0,1,0
120,120,120,120,45,46,41,40,0,1,0,0,1,0
120,120,120,120,46,45,41,41,0,1,0,0,1,0
120,120,120,120,48,46,40,41,0,1,0,0,1,0
120,120,120,120,51,48,41,40,0,1,0,0,1,0
120,120,120,120,59,51,41,41,0,1,0,0,1,0
120,120,120,120,71,59,41,41,0,1,0,0,1,0
120,120,120,120,81,71,41,41,0,1,0,0,1,0
120,120,120,120,99,81,41,41,0,1,0,0,1,0
120,120,120,120,110,99,40,41,0,1,0,0,1,0
120,120,120,120,109,110,41,40,0,1,0,0,1,0
120,120,120,120,110,109,41,41,0,1,0,0,1,0
120,120,120,120,120,110,41,41,0,1,0,0,1,0
120,120,120,120,117,120,41,41,0,1,0,0,1,0
120,120,120,120,120,117,41,41,0,1,0,0,1,0
120,120,120,120,120,120,41,41,0,1,0,0,1,0
120,120,120,120,120,120,41,41,0,1,0,0,1,0
120,120,120,120,120,120,42,41,0,1,0,0,1,0
120,120,120,120,120,120,41,42,0,1,0,0,1,0
120,120,120,120,120,120,42,41,0,1,0,0,1,0
120,120,120,120,120,120,42,42,0,1,0,0,1,0
120,120,120,120,120,120,42,42,0,1,0,0,1,0
120,120,120,120,120,120,43,42,0,1,0,0,1,0
120,120,120,120,120,120,42,43,0,1,0,0,1,0
120,120,120,120,120,120,42,42,0,1,0,0,1,0
120,120,120,120,120,120,41,42,0,1,0,0,1,0
120,120,120,120,120,120,42,41,0,1,0,0,1,0
120,120,120,120,120,120,42,42,0,1,0,0,1,0
120,120,120,120,120,120,43,42,0,1,0,0,1,0
120,120,120,120,120,120,42,43,0,1,0,0,1,0
120,120,120,120,120,120,42,42,0,1,0,0,1,0
120,120,120,120,120,120,42,42,0,1,0,0,1,0
120,120,120,120,120,120,43,42,0,1,0,0,1,0
120,120,120,120,120,120,42,43,0,1,0,0,1,0
120,120,120,120,120,120,43,42,0,0,1,0,1,0
120,120,120,120,120,120,43,43,0,0,1,0,0,1
120,120,120,120,118,120,44,43,0,0,1,0,0,1
120,120,120,120,118,118,46,44,0,0,1,0,0,1
120,120,120,120,116,118,48,46,0,0,1,0,0,1
120,120,120,120,112,116,51,48,0,0,1,0,0,1
120,120,120,120,109,112,55,51,0,0,1,0,0,1
120,120,120,120,102,109,59,55,0,0,1,0,0,1
120,120,120,120,96,102,64,59,0,0,1,0,0,1
120,120,120,120,91,96,68,64,0,0,1,0,0,1
120,120,120,120,87,91,76,68,0,0,1,0,0,1
120,120,120,120,84,87,79,76,0,0,1,0,0,1
120,120,120,120,82,84,94,79,0,0,1,0,0,1
120,120,120,120,83,82,120,94,0,0,1,0,0,1
120,120,120,120,84,83,120,120,0,0,1,0,0,1
120,120,120,120,83,84,120,120,0,0,1,0,0,1
120,120,120,120,83,83,120,120,0,0,1,0,0,1
120,120,120,120,81,83,120,120,0,0,1,0,0,1
120,120,120,120,79,81,120,120,0,0,1,0,0,1
120,120,120,120,75,79,120,120,0,0,1,0,0,1
120,120,120,120,69,75,120,120,0,1,0,0,0,1
120,120,117,120,62,69,120,120,0,1,0,0,1,0
120,120,116,117,60,62,120,120,0,1,0,0,1,0
120,120,108,116,63,60,120,120,0,1,0,0,1,0
120,120,106,108,65,63,120,120,0,1,0,0,1,0
120,120,114,106,66,65,120,120,0,1,0,0,1,0
120,120,107,114,67,66,120,120,0,1,0,0,1,0
120,120,108,107,67,67,120,120,0,1,0,0,1,0
120,120,107,108,68,67,120,120,0,1,0,0,1,0
120,120,104,107,68,68,120,120,0,0,1,0,1,0
