front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
120,120,120,120,43,43,11,16,0,1,0,0,1,0
120,120,120,120,42,43,8,11,0,1,0,0,1,0
120,120,120,120,43,42,7,8,0,1,0,0,1,0
120,120,89,120,41,43,10,7,0,1,0,0,1,0
120,120,120,89,40,41,12,10,0,1,0,0,1,0
120,120,84,120,38,40,120,12,0,1,0,0,1,0
120,120,120,84,37,38,120,120,0,1,0,0,1,0
120,120,120,120,36,37,120,120,0,1,0,0,1,0
120,120,120,120,37,36,120,120,0,1,0,0,1,0
120,120,96,120,35,37,120,120,0,1,0,0,1,0
120,120,120,96,34,35,120,120,0,1,0,0,1,0
120,120,86,120,33,34,120,120,0,1,0,0,1,0
120,120,85,86,34,33,120,120,0,1,0,0,1,0
120,120,87,85,32,34,120,120,0,1,0,0,1,0
120,120,120,87,30,32,120,120,0,1,0,0,1,0
120,120,87,120,30,30,120,120,0,1,0,0,1,0
120,120,120,87,29,30,120,120,1,0,0,0,1,0
120,120,86,120,28,29,120,120,1,0,0,1,0,0
120,120,120,86,28,28,120,120,1,0,0,1,0,0
120,120,120,120,28,28,120,120,1,0,0,1,0,0
120,120,120,120,28,28,59,120,1,0,0,1,0,0
118,120,120,120,29,28,50,59,1,0,0,1,0,0
120,118,120,120,30,29,44,50,1,0,0,1,0,0
120,120,116,120,33,30,40,44,1,0,0,1,0,0
120,120,119,116,43,33,35,40,1,0,0,1,0,0
120,120,112,119,55,43,32,35,0,1,0,1,0,0
120,120,113,112,60,55,30,32,0,1,0,0,1,0
120,120,109,113,58,60,30,30,0,1,0,0,1,0
120,120,110,109,59,58,28,30,0,1,0,0,1,0
120,120,107,110,60,59,29,28,0,1,0,0,1,0
120,120,105,107,59,60,28,29,0,1,0,0,1,0
120,120,105,105,58,59,29,28,0,1,0,0,1,0
120,120,102,105,58,58,28,29,0,1,0,0,1,0
