front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
120,120,120,120,120,120,56,56,0,1,0,0,1,0
120,120,120,120,120,120,57,56,0,1,0,0,1,0
120,120,120,120,120,120,58,57,0,1,0,0,1,0
120,120,120,120,120,120,58,58,0,0,1,0,1,0
120,120,120,120,120,120,59,58,0,0,1,0,0,1
120,120,120,120,120,120,59,59,0,0,1,0,0,1
120,120,120,120,113,120,60,59,0,0,1,0,0,1
120,120,120,120,108,113,62,60,0,0,1,0,0,1
120,120,120,120,100,108,63,62,0,0,1,0,0,1
120,120,120,120,96,100,65,63,0,0,1,0,0,1
120,120,120,120,90,96,67,65,0,0,1,0,0,1
120,120,120,120,87,90,70,67,0,0,1,0,0,1
120,120,120,120,81,87,73,70,0,0,1,0,0,1
120,120,120,120,79,81,75,73,0,0,1,0,0,1
120,120,120,120,75,79,80,75,0,0,1,0,0,1
120,120,120,120,73,75,84,80,0,0,1,0,0,1
120,120,120,120,69,73,87,84,0,0,1,0,0,1
120,120,120,120,69,69,92,87,0,0,1,0,0,1
120,120,120,120,66,69,97,92,0,1,0,0,0,1
120,120,120,120,64,66,106,97,0,1,0,0,1,0
120,120,120,120,63,64,113,106,0,1,0,0,1,0
120,120,120,120,62,63,116,113,0,1,0,0,1,0
120,120,120,120,61,62,112,116,0,1,0,0,1,0
120,120,120,120,61,61,113,112,0,1,0,0,1,0
120,120,120,120,61,61,117,113,0,1,0,0,1,0
120,120,120,120,60,61,117,117,0,1,0,0,1,0
120,120,120,120,60,60,114,117,0,1,0,0,1,0
120,120,120,120,59,60,113,114,0,1,0,0,1,0
120,120,120,120,58,59,114,113,0,1,0,0,1,0
120,120,120,120,58,58,111,114,0,1,0,0,1,0
120,120,120,120,57,58,113,111,0,1,0,0,1,0
120,120,120,120,56,57,113,113,0,1,0,0,1,0
120,120,120,120,55,56,112,113,0,1,0,0,1,0
120,120,120,120,55,55,114,112,0,1,0,0,1,0
120,120,120,120,55,55,118,114,0,1,0,0,1,0
120,120,108,120,53,55,112,118,0,1,0,0,1,0
120,120,108,108,53,53,116,112,0,1,0,0,1,0
120,120,120,108,53,53,114,116,0,1,0,0,1,0
120,120,120,120,52,53,111,114,0,1,0,0,1,0
120,120,112,120,51,52,115,111,0,1,0,0,1,0
120,120,102,112,51,51,110,115,0,1,0,0,1,0
120,120,106,102,51,51,113,110,0,1,0,0,1,0
120,120,110,106,50,51,114,113,0,1,0,0,1,0
120,120,120,110,50,50,110,114,0,1,0,0,1,0
120,120,120,120,49,50,110,110,0,1,0,0,1,0
120,120,96,120,48,49,107,110,0,1,0,0,1,0
120,120,99,96,47,48,111,107,0,1,0,0,1,0
120,120,97,99,47,47,110,111,0,1,0,0,1,0
120,120,93,97,47,47,117,110,0,1,0,0,1,0
120,120,89,93,46,47,111,117,0,1,0,0,1,0
120,120,90,89,45,46,112,111,0,1,0,0,1,0
120,120,87,90,44,45,106,112,0,1,0,0,1,0
120,120,88,87,44,44,120,106,0,1,0,0,1,0
120,120,85,88,43,44,111,120,0,1,0,0,1,0
120,120,83,85,42,43,112,111,0,1,0,0,1,0
120,120,80,83,42,42,106,112,0,1,0,0,1,0
120,120,79,80,41,42,112,106,0,1,0,0,1,0
120,120,79,79,41,41,110,112,0,1,0,0,1,0
120,120,80,79,40,41,108,110,0,1,0,0,1,0
120,120,79,80,39,40,104,108,0,1,0,0,1,0
120,120,78,79,39,39,105,104,0,1,0,0,1,0
120,120,74,78,39,39,101,105,0,1,0,0,1,0
120,120,70,74,38,39,104,101,1,0,0,0,1,0
120,120,69,70,37,38,104,104,1,0,0,1,0,0
120,120,73,69,36,37,95,104,1,0,0,1,0,0
120,120,79,73,36,36,85,95,1,0,0,1,0,0
120,120,120,79,36,36,79,85,1,0,0,1,0,0
120,120,120,120,37,36,72,79,1,0,0,1,0,0
120,120,101,120,38,37,65,72,1,0,0,1,0,0
120,120,120,101,38,38,62,65,1,0,0,1,0,0
120,120,120,120,39,38,57,62,1,0,0,1,0,0
120,120,120,120,40,39,52,57,1,0,0,1,0,0
120,120,120,120,41,40,48,52,1,0,0,1,0,0
120,120,120,120,42,41,46,48,1,0,0,1,0,0
120,120,120,120,44,42,43,46,0,1,0,1,0,0
120,120,120,120,47,44,41,43,0,1,0,0,1,0
120,120,120,120,46,47,41,41,0,1,0,0,1,0
120,120,120,120,48,46,40,41,0,1,0,0,1,0
120,120,120,120,48,48,41,40,0,1,0,0,1,0
120,120,120,120,48,48,40,41,0,1,0,0,1,0
120,120,120,120,48,48,41,40,0,1,0,0,1,0
120,120,120,120,48,48,41,41,0,1,0,0,1,0
120,120,120,120,49,48,41,41,0,1,0,0,1,0
120,120,120,120,49,49,40,41,0,1,0,0,1,0
120,120,120,120,49,49,41,40,0,1,0,0,1,0
120,120,120,120,49,49,41,41,0,1,0,0,1,0
120,120,120,120,49,49,42,41,0,1,0,0,1,0
120,120,120,120,48,49,41,42,0,1,0,0,1,0
120,120,120,120,49,48,40,41,0,1,0,0,1,0
120,120,120,120,49,49,41,40,0,1,0,0,1,0
120,120,120,120,49,49,41,41,0,1,0,0,1,0
120,120,120,120,48,49,41,41,0,1,0,0,1,0
120,120,120,120,49,48,42,41,0,1,0,0,1,0
120,120,120,120,49,49,41,42,0,1,0,0,1,0
120,120,120,120,48,49,41,41,0,1,0,0,1,0
120,120,120,120,48,48,42,41,0,1,0,0,1,0
120,120,120,120,49,48,42,42,0,1,0,0,1,0
120,120,120,120,49,49,42,42,0,1,0,0,1,0
120,120,120,120,48,49,42,42,0,1,0,0,1,0
120,120,120,120,49,48,42,42,0,1,0,0,1,0
120,120,120,120,48,49,42,42,0,1,0,0,1,0
120,120,120,120,48,48,43,42,0,1,0,0,1,0
120,120,120,120,48,48,42,43,0,1,0,0,1,0
120,120,120,120,48,48,42,42,0,1,0,0,1,0
120,120,120,120,48,48,41,42,0,1,0,0,1,0
120,120,120,120,48,48,42,41,0,1,0,0,1,0
120,120,120,120,48,48,42,42,0,1,0,0,1,0
120,120,120,120,47,48,43,42,0,1,0,0,1,0
120,120,120,120,47,47,42,43,0,1,0,0,1,0
120,120,120,120,48,47,43,42,0,1,0,0,1,0
120,120,120,120,47,48,43,43,0,1,0,0,1,0
120,120,120,120,48,47,43,43,0,1,0,0,1,0
120,120,120,120,47,48,44,43,0,1,0,0,1,0
120,120,120,120,48,47,43,44,0,1,0,0,1,0
120,120,120,120,47,48,43,43,0,1,0,0,1,0
120,120,120,120,47,47,43,43,0,1,0,0,1,0
