front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
71,71,88,87,43,43,47,47,0,1,0,0,1,0
120,71,88,88,43,43,47,47,0,1,0,0,1,0
66,120,85,88,42,43,47,47,0,1,0,0,1,0
67,66,83,85,42,42,47,47,0,1,0,0,1,0
65,67,82,83,41,42,48,47,0,1,0,0,1,0
63,65,81,82,41,41,47,48,0,1,0,0,1,0
61,63,77,81,41,41,46,47,0,1,0,0,1,0
60,61,77,77,41,41,46,46,0,1,0,0,1,0
58,60,77,77,41,41,46,46,0,1,0,0,1,0
57,58,74,77,41,41,46,46,0,1,0,0,1,0
57,57,73,74,40,41,46,46,0,1,0,0,1,0
54,57,72,73,40,40,46,46,1,0,0,0,1,0
53,54,70,72,40,40,45,46,1,0,0,1,0,0
51,53,71,70,41,40,43,45,1,0,0,1,0,0
52,51,66,71,42,41,41,43,1,0,0,1,0,0
53,52,61,66,44,42,39,41,1,0,0,1,0,0
54,53,59,61,47,44,37,39,1,0,0,1,0,0
57,54,59,59,51,47,36,37,1,0,0,1,0,0
58,57,57,59,53,51,35,36,1,0,0,1,0,0
59,58,49,57,57,53,34,35,1,0,0,1,0,0
120,59,43,49,62,57,33,34,1,0,0,1,0,0
120,120,41,43,62,62,34,33,1,0,0,1,0,0
120,120,39,41,54,62,33,34,1,0,0,1,0,0
120,120,40,39,49,54,33,33,1,0,0,1,0,0
120,120,39,40,49,49,33,33,1,0,0,1,0,0
120,120,41,39,54,49,34,33,1,0,0,1,0,0
120,120,46,41,57,54,35,34,1,0,0,1,0,0
120,120,45,46,49,57,37,35,1,0,0,1,0,0
120,120,48,45,47,49,38,37,1,0,0,1,0,0
120,120,52,48,50,47,40,38,1,0,0,1,0,0
120,120,120,52,45,50,42,40,1,0,0,1,0,0
120,120,120,120,35,45,44,42,1,0,0,1,0,0
120,120,120,120,33,35,48,44,1,0,0,1,0,0
120,120,120,120,32,33,51,48,1,0,0,1,0,0
120,120,120,120,33,32,57,51,1,0,0,1,0,0
120,120,120,120,33,33,60,57,1,0,0,1,0,0
120,120,120,120,35,33,56,60,0,1,0,1,0,0
120,120,120,120,36,35,48,56,0,1,0,0,1,0
120,120,120,120,37,36,48,48,0,1,0,0,1,0
120,120,120,120,37,37,48,48,0,1,0,0,1,0
120,120,120,120,38,37,49,48,0,1,0,0,1,0
120,120,120,120,37,38,51,49,0,1,0,0,1,0
120,120,120,120,37,37,53,51,0,1,0,0,1,0
120,120,120,120,37,37,54,53,0,1,0,0,1,0
120,120,120,120,37,37,56,54,0,1,0,0,1,0
120,120,120,120,38,37,55,56,0,1,0,0,1,0
120,120,120,120,39,38,55,55,0,1,0,0,1,0
120,120,120,120,39,39,53,55,0,1,0,0,1,0
120,120,120,120,40,39,53,53,0,1,0,0,1,0
120,120,120,120,39,40,52,53,0,1,0,0,1,0
120,120,120,120,39,39,50,52,0,1,0,0,1,0
120,120,120,120,39,39,49,50,0,1,0,0,1,0
120,120,120,120,40,39,46,49,0,1,0,0,1,0
120,120,120,120,39,40,46,46,0,1,0,0,1,0
120,120,120,120,40,39,44,46,0,1,0,0,1,0
120,120,120,120,39,40,41,44,0,1,0,0,1,0
120,120,120,120,41,39,38,41,0,1,0,0,1,0
120,120,120,120,40,41,37,38,0,1,0,0,1,0
120,120,120,120,40,40,35,37,0,1,0,0,1,0
120,120,120,120,41,40,34,35,0,1,0,0,1,0
