front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
95,97,90,91,41,42,26,27,0,1,0,0,1,0
89,95,92,90,42,41,26,26,0,1,0,0,1,0
91,89,88,92,41,42,26,26,0,1,0,0,1,0
88,91,88,88,41,41,24,26,0,1,0,0,1,0
88,88,86,88,40,41,24,24,0,1,0,0,1,0
86,88,85,86,40,40,23,24,0,1,0,0,1,0
84,86,84,85,39,40,22,23,0,1,0,0,1,0
84,84,83,84,39,39,22,22,0,1,0,0,1,0
83,84,83,83,38,39,22,22,0,1,0,0,1,0
78,83,80,83,37,38,23,22,0,1,0,0,1,0
78,78,79,80,37,37,24,23,1,0,0,0,1,0
78,78,77,79,37,37,23,24,1,0,0,1,0,0
79,78,74,77,37,37,25,23,0,1,0,1,0,0
79,79,72,74,38,37,27,25,0,1,0,0,1,0
79,79,70,72,38,38,29,27,0,1,0,0,1,0
77,79,70,70,38,38,31,29,0,1,0,0,1,0
77,77,68,70,38,38,33,31,0,1,0,0,1,0
75,77,67,68,38,38,37,33,0,1,0,0,1,0
72,75,65,67,38,38,38,37,0,1,0,0,1,0
70,72,65,65,37,38,40,38,0,1,0,0,1,0
70,70,62,65,37,37,41,40,0,1,0,0,1,0
68,70,60,62,37,37,42,41,0,1,0,0,1,0
66,68,60,60,36,37,42,42,1,0,0,0,1,0
65,66,58,60,36,36,42,42,1,0,0,1,0,0
65,65,57,58,37,36,41,42,1,0,0,1,0,0
67,65,56,57,38,37,40,41,1,0,0,1,0,0
66,67,54,56,40,38,37,40,1,0,0,1,0,0
67,66,53,54,42,40,36,37,1,0,0,1,0,0
70,67,52,53,46,42,35,36,1,0,0,1,0,0
72,70,52,52,48,46,34,35,1,0,0,1,0,0
74,72,51,52,53,48,32,34,1,0,0,1,0,0
81,74,50,51,55,53,32,32,1,0,0,1,0,0
85,81,50,50,55,55,31,32,1,0,0,1,0,0
92,85,52,50,52,55,30,31,1,0,0,1,0,0
120,92,53,52,49,52,30,30,1,0,0,1,0,0
120,120,55,53,48,49,31,30,1,0,0,1,0,0
120,120,55,55,45,48,31,31,1,0,0,1,0,0
103,120,57,55,44,45,32,31,1,0,0,1,0,0
106,103,60,57,42,44,33,32,1,0,0,1,0,0
106,106,66,60,40,42,35,33,1,0,0,1,0,0
107,106,67,66,40,40,36,35,1,0,0,1,0,0
120,107,68,67,40,40,37,36,1,0,0,1,0,0
100,120,72,68,39,40,39,37,1,0,0,1,0,0
120,100,80,72,39,39,42,39,1,0,0,1,0,0
120,120,85,80,39,39,44,42,1,0,0,1,0,0
120,120,85,85,39,39,47,44,1,0,0,1,0,0
71,120,86,85,40,39,51,47,1,0,0,1,0,0
74,71,88,86,42,40,53,51,1,0,0,1,0,0
73,74,90,88,43,42,52,53,1,0,0,1,0,0
120,73,92,90,44,43,50,52,0,1,0,1,0,0
120,120,91,92,47,44,46,50,0,1,0,0,1,0
120,120,89,91,47,47,45,46,0,1,0,0,1,0
120,120,86,89,47,47,46,45,0,1,0,0,1,0
120,120,85,86,47,47,45,46,0,1,0,0,1,0
71,120,85,85,47,47,46,45,0,1,0,0,1,0
70,71,82,85,46,47,46,46,0,1,0,0,1,0
69,70,81,82,47,46,46,46,0,1,0,0,1,0
66,69,80,81,47,47,45,46,0,1,0,0,1,0
63,66,78,80,47,47,45,45,0,1,0,0,1,0
65,63,76,78,47,47,46,45,0,1,0,0,1,0
62,65,73,76,45,47,45,46,0,1,0,0,1,0
61,62,72,73,46,45,45,45,0,1,0,0,1,0
58,61,72,72,46,46,46,45,0,1,0,0,1,0
56,58,71,72,46,46,46,46,0,1,0,0,1,0
53,56,68,71,46,46,45,46,0,1,0,0,1,0
