front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
120,120,60,59,79,78,88,87,0,1,0,0,1,0
120,120,58,60,78,79,89,88,0,1,0,0,1,0
120,120,58,58,75,78,89,89,0,1,0,0,1,0
120,120,56,58,74,75,91,89,0,1,0,0,1,0
120,120,55,56,72,74,89,91,0,1,0,0,1,0
120,120,54,55,71,72,92,89,0,1,0,0,1,0
120,120,53,54,69,71,96,92,0,1,0,0,1,0
120,120,51,53,68,69,93,96,0,1,0,0,1,0
120,120,50,51,66,68,96,93,0,1,0,0,1,0
120,120,51,50,65,66,100,96,1,0,0,0,1,0
120,120,48,51,63,65,101,100,1,0,0,1,0,0
120,120,47,48,59,63,111,101,1,0,0,1,0,0
120,120,47,47,53,59,120,111,1,0,0,1,0,0
120,120,47,47,50,53,120,120,1,0,0,1,0,0
120,120,45,47,46,50,120,120,1,0,0,1,0,0
120,120,47,45,44,46,120,120,1,0,0,1,0,0
120,120,45,47,43,44,120,120,1,0,0,1,0,0
119,120,48,45,41,43,120,120,1,0,0,1,0,0
114,119,48,48,39,41,120,120,1,0,0,1,0,0
113,114,120,48,38,39,120,120,1,0,0,1,0,0
110,113,120,120,38,38,120,120,1,0,0,1,0,0
107,110,120,120,37,38,96,120,1,0,0,1,0,0
107,107,120,120,36,37,82,96,1,0,0,1,0,0
106,107,120,120,37,36,70,82,1,0,0,1,0,0
107,106,111,120,38,37,61,70,1,0,0,1,0,0
109,107,106,111,37,38,55,61,0,1,0,1,0,0
110,109,100,106,39,37,50,55,0,1,0,0,1,0
108,110,98,100,40,39,48,50,0,1,0,0,1,0
113,108,96,98,40,40,46,48,0,1,0,0,1,0
111,113,97,96,40,40,46,46,0,1,0,0,1,0
108,111,96,97,38,40,46,46,0,1,0,0,1,0
109,108,93,96,40,38,45,46,0,1,0,0,1,0
106,109,93,93,37,40,46,45,0,1,0,0,1,0
105,106,91,93,120,37,45,46,0,1,0,0,1,0
105,105,89,91,120,120,46,45,0,1,0,0,1,0
103,105,87,89,120,120,46,46,0,1,0,0,1,0
101,103,87,87,120,120,46,46,0,1,0,0,1,0
98,101,86,87,120,120,44,46,0,1,0,0,1,0
99,98,82,86,120,120,44,44,0,1,0,0,1,0
97,99,83,82,120,120,42,44,0,1,0,0,1,0
95,97,80,83,120,120,40,42,0,1,0,0,1,0
95,95,78,80,120,120,42,40,0,1,0,0,1,0
90,95,78,78,120,120,41,42,0,1,0,0,1,0
91,90,78,78,120,120,40,41,0,1,0,0,1,0
89,91,76,78,120,120,39,40,0,1,0,0,1,0
89,89,73,76,120,120,40,39,0,1,0,0,1,0
85,89,70,73,120,120,40,40,0,1,0,0,1,0
86,85,70,70,120,120,40,40,0,1,0,0,1,0
85,86,69,70,120,120,39,40,0,1,0,0,1,0
83,85,68,69,120,120,40,39,0,1,0,0,1,0
80,83,67,68,120,120,40,40,0,1,0,0,1,0
79,80,65,67,120,120,38,40,0,1,0,0,1,0
78,79,64,65,120,120,36,38,0,0,1,0,1,0
76,78,62,64,120,120,38,36,0,0,1,0,0,1
75,76,61,62,120,120,38,38,0,0,1,0,0,1
68,75,60,61,120,120,41,38,0,0,1,0,0,1
66,68,58,60,120,120,44,41,0,0,1,0,0,1
63,66,59,58,120,120,46,44,0,0,1,0,0,1
60,63,57,59,120,120,50,46,0,0,1,0,0,1
58,60,57,57,120,120,55,50,0,0,1,0,0,1
56,58,56,57,120,120,64,55,0,0,1,0,0,1
55,56,57,56,120,120,69,64,0,0,1,0,0,1
53,55,59,57,120,120,74,69,0,0,1,0,0,1
52,53,59,59,120,120,80,74,0,0,1,0,0,1
50,52,70,59,120,120,85,80,0,0,1,0,0,1
51,50,120,70,120,120,89,85,0,0,1,0,0,1
50,51,120,120,120,120,120,89,0,0,1,0,0,1
50,50,120,120,120,120,120,120,0,0,1,0,0,1
50,50,120,120,120,120,120,120,0,0,1,0,0,1
53,50,120,120,64,120,120,120,0,0,1,0,0,1
54,53,120,120,57,64,120,120,0,0,1,0,0,1
64,54,120,120,49,57,120,120,0,0,1,0,0,1
120,64,120,120,47,49,120,120,0,0,1,0,0,1
120,120,120,120,42,47,120,120,0,0,1,0,0,1
120,120,120,120,40,42,120,120,0,0,1,0,0,1
