front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
120,120,61,60,40,40,13,14,0,1,0,0,1,0
120,120,59,61,41,40,14,13,0,1,0,0,1,0
120,120,58,59,43,41,9,14,1,0,0,0,1,0
120,120,56,58,43,43,7,9,1,0,0,1,0,0
120,120,55,56,46,43,8,7,1,0,0,1,0,0
120,120,58,55,46,46,8,8,1,0,0,1,0,0
120,120,62,58,45,46,10,8,1,0,0,1,0,0
120,120,64,62,43,45,10,10,1,0,0,1,0,0
120,120,69,64,42,43,12,10,1,0,0,1,0,0
120,120,74,69,41,42,13,12,1,0,0,1,0,0
120,120,81,74,41,41,15,13,1,0,0,1,0,0
120,120,94,81,40,41,17,15,1,0,0,1,0,0
120,120,120,94,41,40,19,17,1,0,0,1,0,0
120,120,120,120,42,41,22,19,1,0,0,1,0,0
120,120,120,120,43,42,26,22,0,1,0,1,0,0
120,120,120,120,45,43,30,26,0,1,0,0,1,0
120,120,120,120,45,45,34,30,0,1,0,0,1,0
120,120,120,120,45,45,37,34,0,1,0,0,1,0
120,120,120,120,45,45,39,37,0,1,0,0,1,0
120,120,120,120,45,45,42,39,0,1,0,0,1,0
120,120,120,120,45,45,44,42,0,1,0,0,1,0
120,120,120,120,45,45,46,44,0,1,0,0,1,0
120,120,120,120,46,45,47,46,0,1,0,0,1,0
120,120,120,120,45,46,47,47,0,1,0,0,1,0
120,120,120,120,45,45,49,47,0,1,0,0,1,0
120,120,120,120,45,45,50,49,0,1,0,0,1,0
120,120,120,120,45,45,50,50,0,1,0,0,1,0
120,120,120,120,45,45,49,50,0,1,0,0,1,0
120,120,120,120,45,45,50,49,0,1,0,0,1,0
120,120,120,120,45,45,49,50,0,1,0,0,1,0
120,120,120,120,45,45,48,49,0,1,0,0,1,0
120,120,120,120,45,45,48,48,0,1,0,0,1,0
120,120,120,120,45,45,47,48,0,1,0,0,1,0
120,120,120,120,45,45,47,47,0,1,0,0,1,0
120,120,120,120,46,45,46,47,0,1,0,0,1,0
120,120,120,120,45,46,46,46,0,1,0,0,1,0
120,120,120,120,45,45,46,46,0,1,0,0,1,0
120,120,120,120,46,45,45,46,0,1,0,0,1,0
120,120,120,120,45,46,45,45,0,1,0,0,1,0
120,120,119,120,46,45,45,45,0,1,0,0,1,0
120,120,116,119,46,46,44,45,0,1,0,0,1,0
120,120,117,116,46,46,44,44,0,1,0,0,1,0
120,120,116,117,46,46,45,44,0,1,0,0,1,0
120,120,116,116,46,46,45,45,0,1,0,0,1,0
120,120,112,116,46,46,44,45,0,1,0,0,1,0
120,120,111,112,47,46,44,44,0,1,0,0,1,0
120,120,111,111,47,47,44,44,0,1,0,0,1,0
120,120,108,111,47,47,43,44,0,1,0,0,1,0
120,120,108,108,47,47,43,43,0,1,0,0,1,0
120,120,106,108,47,47,43,43,0,1,0,0,1,0
