front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
110,110,107,108,55,55,120,120,0,1,0,0,1,0
110,110,107,107,54,55,120,120,0,1,0,0,1,0
107,110,106,107,54,54,120,120,0,1,0,0,1,0
105,107,105,106,52,54,120,120,0,1,0,0,1,0
104,105,101,105,52,52,120,120,0,1,0,0,1,0
104,104,99,101,51,52,120,120,0,1,0,0,1,0
104,104,99,99,50,51,120,120,0,1,0,0,1,0
102,104,97,99,49,50,120,120,0,1,0,0,1,0
102,102,93,97,48,49,120,120,0,1,0,0,1,0
100,102,91,93,47,48,120,120,0,1,0,0,1,0
99,100,90,91,47,47,120,120,0,1,0,0,1,0
99,99,87,90,46,47,120,120,0,1,0,0,1,0
98,99,87,87,45,46,120,120,0,1,0,0,1,0
96,98,86,87,44,45,120,120,0,1,0,0,1,0
96,96,83,86,43,44,120,120,0,1,0,0,1,0
94,96,81,83,43,43,120,120,0,1,0,0,1,0
92,94,78,81,42,43,120,120,0,1,0,0,1,0
92,92,77,78,41,42,120,120,0,1,0,0,1,0
90,92,75,77,40,41,120,120,0,1,0,0,1,0
90,90,76,75,39,40,120,120,1,0,0,0,1,0
88,90,73,76,39,39,120,120,1,0,0,1,0,0
87,88,76,73,38,39,110,120,1,0,0,1,0,0
86,87,84,76,38,38,100,110,1,0,0,1,0,0
86,86,85,84,37,38,87,100,1,0,0,1,0,0
85,86,85,85,39,37,76,87,1,0,0,1,0,0
86,85,84,85,40,39,68,76,1,0,0,1,0,0
86,86,81,84,40,40,61,68,1,0,0,1,0,0
87,86,78,81,42,40,55,61,1,0,0,1,0,0
89,87,75,78,44,42,51,55,0,1,0,1,0,0
91,89,73,75,46,44,47,51,0,1,0,0,1,0
92,91,72,73,47,46,46,47,0,1,0,0,1,0
90,92,71,72,48,47,45,46,0,1,0,0,1,0
88,90,70,71,49,48,45,45,0,1,0,0,1,0
90,88,68,70,49,49,44,45,0,1,0,0,1,0
87,90,68,68,49,49,44,44,0,1,0,0,1,0
88,87,67,68,50,49,44,44,0,1,0,0,1,0
86,88,65,67,50,50,43,44,0,1,0,0,1,0
85,86,63,65,51,50,44,43,0,1,0,0,1,0
83,85,63,63,51,51,43,44,0,1,0,0,1,0
82,83,60,63,52,51,43,43,0,1,0,0,1,0
80,82,59,60,52,52,43,43,0,1,0,0,1,0
78,80,58,59,53,52,44,43,0,1,0,0,1,0
78,78,57,58,52,53,44,44,0,1,0,0,1,0
75,78,55,57,52,52,44,44,0,1,0,0,1,0
74,75,54,55,53,52,44,44,0,1,0,0,1,0
71,74,53,54,53,53,44,44,0,1,0,0,1,0
69,71,52,53,54,53,44,44,0,1,0,0,1,0
68,69,51,52,54,54,44,44,0,1,0,0,1,0
66,68,49,51,54,54,44,44,1,0,0,0,1,0
64,66,47,49,54,54,44,44,1,0,0,1,0,0
64,64,46,47,57,54,43,44,1,0,0,1,0,0
67,64,46,46,58,57,41,43,1,0,0,1,0,0
70,67,46,46,56,58,40,41,1,0,0,1,0,0
76,70,46,46,52,56,39,40,1,0,0,1,0,0
82,76,46,46,48,52,39,39,1,0,0,1,0,0
89,82,47,46,44,48,39,39,1,0,0,1,0,0
101,89,47,47,42,44,39,39,1,0,0,1,0,0
120,101,49,47,39,42,39,39,1,0,0,1,0,0
120,120,51,49,38,39,40,39,1,0,0,1,0,0
120,120,54,51,36,38,41,40,1,0,0,1,0,0
120,120,57,54,35,36,43,41,1,0,0,1,0,0
120,120,61,57,33,35,45,43,1,0,0,1,0,0
