front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
105,105,77,81,52,52,120,120,0,1,0,0,1,0
106,105,84,77,51,52,120,120,0,1,0,0,1,0
103,106,80,84,50,51,120,120,0,1,0,0,1,0
103,103,84,80,50,50,80,120,0,1,0,0,1,0
104,103,85,84,48,50,120,80,0,1,0,0,1,0
100,104,80,85,47,48,120,120,0,1,0,0,1,0
99,100,76,80,47,47,120,120,0,1,0,0,1,0
101,99,78,76,45,47,120,120,0,1,0,0,1,0
99,101,76,78,44,45,120,120,0,1,0,0,1,0
97,99,75,76,44,44,120,120,0,1,0,0,1,0
95,97,73,75,43,44,120,120,0,1,0,0,1,0
95,95,71,73,42,43,120,120,0,1,0,0,1,0
94,95,73,71,41,42,105,120,0,1,0,0,1,0
94,94,71,73,40,41,97,105,1,0,0,0,1,0
92,94,68,71,39,40,120,97,1,0,0,1,0,0
90,92,69,68,38,39,120,120,1,0,0,1,0,0
88,90,73,69,37,38,97,120,1,0,0,1,0,0
90,88,83,73,37,37,89,97,1,0,0,1,0,0
87,90,86,83,37,37,80,89,1,0,0,1,0,0
88,87,89,86,39,37,72,80,1,0,0,1,0,0
86,88,88,89,39,39,66,72,1,0,0,1,0,0
86,86,83,88,40,39,61,66,1,0,0,1,0,0
86,86,79,83,42,40,56,61,0,1,0,1,0,0
87,86,79,79,44,42,51,56,0,1,0,0,1,0
85,87,76,79,44,44,50,51,0,1,0,0,1,0
85,85,74,76,44,44,49,50,0,1,0,0,1,0
84,85,72,74,44,44,48,49,0,1,0,0,1,0
81,84,74,72,44,44,48,48,0,1,0,0,1,0
81,81,70,74,44,44,48,48,1,0,0,0,1,0
82,81,69,70,44,44,47,48,0,1,0,1,0,0
81,82,68,69,46,44,45,47,0,1,0,0,1,0
80,81,67,68,46,46,44,45,0,1,0,0,1,0
76,80,67,67,46,46,44,44,0,1,0,0,1,0
76,76,65,67,47,46,44,44,0,1,0,0,1,0
75,76,63,65,47,47,43,44,0,1,0,0,1,0
72,75,63,63,47,47,43,43,0,1,0,0,1,0
71,72,61,63,48,47,43,43,0,1,0,0,1,0
73,71,60,61,47,48,43,43,0,1,0,0,1,0
69,73,58,60,48,47,42,43,0,1,0,0,1,0
70,69,58,58,48,48,43,42,1,0,0,0,1,0
65,70,56,58,48,48,43,43,1,0,0,1,0,0
64,65,54,56,50,48,42,43,1,0,0,1,0,0
68,64,54,54,55,50,40,42,1,0,0,1,0,0
70,68,54,54,58,55,39,40,1,0,0,1,0,0
72,70,54,54,62,58,38,39,1,0,0,1,0,0
77,72,54,54,62,62,37,38,1,0,0,1,0,0
84,77,55,54,59,62,37,37,1,0,0,1,0,0
93,84,55,55,55,59,36,37,1,0,0,1,0,0
97,93,55,55,52,55,35,36,1,0,0,1,0,0
109,97,55,55,49,52,35,35,1,0,0,1,0,0
120,109,56,55,47,49,37,35,1,0,0,1,0,0
120,120,57,56,45,47,38,37,1,0,0,1,0,0
120,120,62,57,44,45,40,38,1,0,0,1,0,0
120,120,70,62,42,44,42,40,1,0,0,1,0,0
120,120,75,70,41,42,44,42,1,0,0,1,0,0
120,120,85,75,41,41,47,44,1,0,0,1,0,0
120,120,90,85,42,41,49,47,1,0,0,1,0,0
120,120,120,90,43,42,53,49,1,0,0,1,0,0
120,120,120,120,44,43,59,53,1,0,0,1,0,0
120,120,120,120,45,44,61,59,1,0,0,1,0,0
120,120,120,120,44,45,61,61,0,1,0,1,0,0
120,120,120,120,44,44,56,61,0,1,0,0,1,0
120,120,120,120,44,44,54,56,0,1,0,0,1,0
120,120,120,120,46,44,54,54,1,0,0,0,1,0
120,120,120,120,47,46,52,54,0,1,0,1,0,0
120,120,120,120,51,47,51,52,0,1,0,0,1,0
120,120,120,120,53,51,49,51,0,1,0,0,1,0
120,120,120,120,54,53,49,49,0,1,0,0,1,0
120,120,120,120,55,54,49,49,0,1,0,0,1,0
120,120,120,120,55,55,49,49,0,1,0,0,1,0
120,120,120,120,54,55,49,49,0,1,0,0,1,0
120,120,120,120,54,54,49,49,0,1,0,0,1,0
120,120,120,120,55,54,49,49,0,1,0,0,1,0
120,120,120,120,54,55,48,49,0,1,0,0,1,0
120,120,120,120,55,54,49,48,0,1,0,0,1,0
120,120,120,120,55,55,49,49,0,1,0,0,1,0
120,120,120,120,55,55,49,49,0,1,0,0,1,0
120,120,120,120,55,55,48,49,0,1,0,0,1,0
120,120,120,120,55,55,49,48,0,1,0,0,1,0
120,120,120,120,56,55,49,49,0,1,0,0,1,0
120,120,120,120,55,56,49,49,0,1,0,0,1,0
120,120,120,120,55,55,49,49,0,1,0,0,1,0
120,120,120,120,56,55,49,49,0,1,0,0,1,0
120,120,120,120,57,56,49,49,0,1,0,0,1,0
120,120,120,120,55,57,49,49,0,1,0,0,1,0
120,120,120,120,56,55,49,49,0,1,0,0,1,0
120,120,120,120,55,56,49,49,0,1,0,0,1,0
120,120,120,120,56,55,49,49,0,1,0,0,1,0
120,120,120,120,56,56,49,49,0,1,0,0,1,0
120,120,120,120,56,56,49,49,0,1,0,0,1,0
120,120,120,120,57,56,49,49,0,1,0,0,1,0
120,120,120,120,56,57,50,49,0,1,0,0,1,0
120,120,120,120,57,56,50,50,0,1,0,0,1,0
120,120,120,120,56,57,49,50,0,1,0,0,1,0
120,120,120,120,57,56,49,49,0,1,0,0,1,0
120,120,120,120,56,57,48,49,0,1,0,0,1,0
120,120,120,120,58,56,47,48,0,1,0,0,1,0
