front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
66,67,78,77,120,120,40,40,0,1,0,0,1,0
66,66,74,78,120,120,40,40,0,1,0,0,1,0
67,66,74,74,120,120,46,40,0,1,0,0,1,0
64,67,75,74,120,120,48,46,0,1,0,0,1,0
63,64,73,75,120,120,120,48,0,1,0,0,1,0
62,63,71,73,120,120,120,120,0,1,0,0,1,0
61,62,69,71,120,120,120,120,0,1,0,0,1,0
60,61,68,69,120,120,120,120,0,1,0,0,1,0
59,60,68,68,120,120,120,120,0,1,0,0,1,0
57,59,67,68,120,120,120,120,0,1,0,0,1,0
56,57,66,67,120,120,120,120,0,1,0,0,1,0
55,56,65,66,120,120,120,120,0,1,0,0,1,0
55,55,63,65,120,120,120,120,1,0,0,0,1,0
54,55,62,63,120,120,120,120,1,0,0,1,0,0
52,54,60,62,120,120,16,120,1,0,0,1,0,0
51,52,57,60,120,120,17,16,1,0,0,1,0,0
50,51,53,57,39,120,21,17,1,0,0,1,0,0
51,50,51,53,120,39,34,21,1,0,0,1,0,0
49,51,48,51,120,120,120,34,1,0,0,1,0,0
49,49,46,48,120,120,120,120,1,0,0,1,0,0
50,49,44,46,120,120,120,120,1,0,0,1,0,0
51,50,43,44,33,120,120,120,1,0,0,1,0,0
52,51,41,43,120,33,120,120,1,0,0,1,0,0
53,52,40,41,53,120,120,120,1,0,0,1,0,0
55,53,39,40,52,53,120,120,1,0,0,1,0,0
56,55,39,39,49,52,120,120,1,0,0,1,0,0
57,56,38,39,45,49,120,120,1,0,0,1,0,0
56,57,38,38,43,45,120,120,1,0,0,1,0,0
57,56,38,38,39,43,120,120,1,0,0,1,0,0
55,57,39,38,37,39,120,120,1,0,0,1,0,0
57,55,39,39,34,37,120,120,1,0,0,1,0,0
57,57,40,39,32,34,120,120,1,0,0,1,0,0
58,57,42,40,31,32,120,120,1,0,0,1,0,0
58,58,43,42,30,31,120,120,1,0,0,1,0,0
60,58,45,43,29,30,120,120,1,0,0,1,0,0
62,60,46,45,28,29,120,120,1,0,0,1,0,0
64,62,45,46,27,28,120,120,1,0,0,1,0,0
67,64,44,45,27,27,120,120,1,0,0,1,0,0
72,67,44,44,27,27,52,120,1,0,0,1,0,0
76,72,44,44,28,27,50,52,1,0,0,1,0,0
86,76,46,44,28,28,47,50,1,0,0,1,0,0
95,86,45,46,29,28,43,47,1,0,0,1,0,0
98,95,45,45,30,29,40,43,1,0,0,1,0,0
100,98,46,45,31,30,38,40,1,0,0,1,0,0
99,100,48,46,32,31,35,38,1,0,0,1,0,0
98,99,50,48,34,32,32,35,1,0,0,1,0,0
96,98,51,50,34,34,31,32,1,0,0,1,0,0
94,96,55,51,33,34,29,31,1,0,0,1,0,0
90,94,58,55,32,33,28,29,1,0,0,1,0,0
89,90,65,58,32,32,27,28,1,0,0,1,0,0
88,89,74,65,31,32,26,27,1,0,0,1,0,0
88,88,82,74,32,31,26,26,1,0,0,1,0,0
87,88,85,82,32,32,25,26,1,0,0,1,0,0
89,87,85,85,33,32,26,25,1,0,0,1,0,0
90,89,84,85,34,33,26,26,1,0,0,1,0,0
90,90,82,84,35,34,26,26,1,0,0,1,0,0
92,90,79,82,37,35,27,26,1,0,0,1,0,0
94,92,76,79,38,37,29,27,0,1,0,1,0,0
95,94,75,76,40,38,30,29,0,1,0,0,1,0
97,95,75,75,41,40,31,30,0,1,0,0,1,0
95,97,74,75,41,41,32,31,0,1,0,0,1,0
94,95,72,74,41,41,33,32,0,1,0,0,1,0
91,94,70,72,41,41,34,33,0,1,0,0,1,0
88,91,69,70,41,41,35,34,0,1,0,0,1,0
88,88,67,69,41,41,35,35,0,1,0,0,1,0
84,88,65,67,41,41,36,35,0,1,0,0,1,0
84,84,65,65,41,41,36,36,0,1,0,0,1,0
83,84,64,65,41,41,36,36,0,1,0,0,1,0
80,83,62,64,41,41,36,36,0,1,0,0,1,0
78,80,61,62,42,41,36,36,0,1,0,0,1,0
78,78,59,61,42,42,36,36,0,1,0,0,1,0
76,78,59,59,41,42,37,36,0,1,0,0,1,0
75,76,57,59,42,41,36,37,0,1,0,0,1,0
71,75,56,57,42,42,36,36,0,1,0,0,1,0
71,71,55,56,42,42,37,36,0,1,0,0,1,0
68,71,53,55,42,42,37,37,0,1,0,0,1,0
66,68,52,53,41,42,37,37,0,1,0,0,1,0
65,66,51,52,42,41,36,37,1,0,0,0,1,0
64,65,48,51,41,42,37,36,1,0,0,1,0,0
64,64,48,48,43,41,36,37,1,0,0,1,0,0
64,64,48,48,46,43,35,36,1,0,0,1,0,0
68,64,48,48,50,46,33,35,1,0,0,1,0,0
71,68,47,48,53,50,32,33,1,0,0,1,0,0
73,71,47,47,53,53,32,32,1,0,0,1,0,0
82,73,48,47,50,53,31,32,1,0,0,1,0,0
87,82,47,48,47,50,32,31,1,0,0,1,0,0
120,87,49,47,44,47,31,32,1,0,0,1,0,0
120,120,48,49,41,44,31,31,1,0,0,1,0,0
120,120,50,48,40,41,31,31,1,0,0,1,0,0
120,120,51,50,39,40,33,31,1,0,0,1,0,0
120,120,55,51,37,39,35,33,1,0,0,1,0,0
120,120,58,55,36,37,36,35,1,0,0,1,0,0
120,120,61,58,35,36,38,36,1,0,0,1,0,0
120,120,67,61,34,35,40,38,1,0,0,1,0,0
120,120,74,67,34,34,42,40,1,0,0,1,0,0
120,120,80,74,35,34,46,42,1,0,0,1,0,0
120,120,84,80,35,35,49,46,1,0,0,1,0,0
120,120,120,84,36,35,53,49,1,0,0,1,0,0
120,120,120,120,37,36,53,53,1,0,0,1,0,0
120,120,120,120,38,37,52,53,1,0,0,1,0,0
120,120,120,120,40,38,47,52,1,0,0,1,0,0
