front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
88,87,69,69,87,89,120,120,0,1,0,0,1,0
87,88,68,69,88,87,120,120,0,1,0,0,1,0
87,87,68,68,89,88,120,120,0,1,0,0,1,0
84,87,66,68,90,89,120,120,0,1,0,0,1,0
84,84,63,66,88,90,120,120,0,1,0,0,1,0
81,84,62,63,88,88,120,120,0,1,0,0,1,0
79,81,61,62,84,88,120,120,0,1,0,0,1,0
77,79,60,61,84,84,120,120,0,1,0,0,1,0
74,77,58,60,82,84,120,120,0,1,0,0,1,0
73,74,56,58,83,82,120,120,0,1,0,0,1,0
72,73,54,56,81,83,120,120,0,1,0,0,1,0
70,72,53,54,81,81,120,120,0,1,0,0,1,0
67,70,52,53,80,81,120,120,1,0,0,0,1,0
65,67,50,52,76,80,120,120,1,0,0,1,0,0
67,65,48,50,76,76,120,120,1,0,0,1,0,0
69,67,47,48,74,76,120,120,1,0,0,1,0,0
71,69,47,47,75,74,120,120,1,0,0,1,0,0
70,71,47,47,120,75,120,120,1,0,0,1,0,0
68,70,47,47,120,120,120,120,1,0,0,1,0,0
67,68,47,47,53,120,97,120,1,0,0,1,0,0
66,67,49,47,50,53,73,97,1,0,0,1,0,0
64,66,51,49,49,50,69,73,1,0,0,1,0,0
62,64,54,51,46,49,70,69,1,0,0,1,0,0
60,62,57,54,41,46,71,70,1,0,0,1,0,0
58,60,59,57,37,41,75,71,1,0,0,1,0,0
57,58,59,59,36,37,77,75,1,0,0,1,0,0
56,57,58,59,34,36,79,77,1,0,0,1,0,0
54,56,55,58,35,34,77,79,1,0,0,1,0,0
54,54,55,55,35,35,74,77,1,0,0,1,0,0
53,54,53,55,36,35,71,74,1,0,0,1,0,0
53,53,51,53,38,36,71,71,1,0,0,1,0,0
53,53,49,51,39,38,63,71,1,0,0,1,0,0
54,53,46,49,41,39,120,63,1,0,0,1,0,0
55,54,46,46,44,41,51,120,1,0,0,1,0,0
56,55,44,46,48,44,47,51,1,0,0,1,0,0
58,56,43,44,49,48,45,47,1,0,0,1,0,0
58,58,42,43,47,49,40,45,1,0,0,1,0,0
58,58,42,42,43,47,35,40,1,0,0,1,0,0
58,58,42,42,43,43,34,35,1,0,0,1,0,0
60,58,42,42,43,43,34,34,1,0,0,1,0,0
69,60,42,42,40,43,33,34,1,0,0,1,0,0
81,69,44,42,37,40,34,33,1,0,0,1,0,0
90,81,45,44,35,37,34,34,1,0,0,1,0,0
97,90,47,45,34,35,35,34,1,0,0,1,0,0
95,97,47,47,32,34,37,35,1,0,0,1,0,0
93,95,46,47,32,32,38,37,1,0,0,1,0,0
93,93,46,46,31,32,41,38,1,0,0,1,0,0
91,93,47,46,30,31,44,41,1,0,0,1,0,0
91,91,55,47,31,30,47,44,1,0,0,1,0,0
90,91,70,55,31,31,48,47,1,0,0,1,0,0
90,90,82,70,32,31,43,48,1,0,0,1,0,0
92,90,84,82,32,32,41,43,1,0,0,1,0,0
93,92,84,84,34,32,41,41,1,0,0,1,0,0
97,93,82,84,36,34,39,41,1,0,0,1,0,0
98,97,81,82,37,36,36,39,0,1,0,1,0,0
103,98,80,81,36,37,33,36,0,1,0,0,1,0
104,103,77,80,34,36,33,33,0,1,0,0,1,0
102,104,78,77,33,34,32,33,0,1,0,0,1,0
102,102,77,78,33,33,32,32,0,1,0,0,1,0
101,102,75,77,34,33,32,32,0,1,0,0,1,0
97,101,73,75,34,34,33,32,0,1,0,0,1,0
97,97,72,73,34,34,33,33,0,1,0,0,1,0
92,97,69,72,35,34,33,33,0,1,0,0,1,0
93,92,69,69,35,35,33,33,0,1,0,0,1,0
92,93,67,69,35,35,33,33,0,1,0,0,1,0
89,92,65,67,35,35,33,33,0,1,0,0,1,0
87,89,65,65,36,35,34,33,0,1,0,0,1,0
85,87,62,65,37,36,33,34,0,1,0,0,1,0
82,85,61,62,37,37,33,33,0,1,0,0,1,0
83,82,60,61,37,37,34,33,0,1,0,0,1,0
80,83,59,60,38,37,34,34,0,1,0,0,1,0
79,80,57,59,38,38,34,34,0,1,0,0,1,0
76,79,56,57,38,38,34,34,0,1,0,0,1,0
75,76,54,56,38,38,35,34,1,0,0,0,1,0
73,75,52,54,39,38,35,35,1,0,0,1,0,0
75,73,52,52,41,39,34,35,1,0,0,1,0,0
78,75,51,52,46,41,33,34,1,0,0,1,0,0
81,78,51,51,51,46,32,33,1,0,0,1,0,0
88,81,52,51,53,51,32,32,1,0,0,1,0,0
100,88,53,52,52,53,29,32,1,0,0,1,0,0
120,100,53,53,48,52,25,29,1,0,0,1,0,0
120,120,55,53,45,48,24,25,1,0,0,1,0,0
120,120,58,55,44,45,25,24,1,0,0,1,0,0
120,120,59,58,42,44,26,25,1,0,0,1,0,0
120,120,65,59,41,42,28,26,1,0,0,1,0,0
120,120,68,65,40,41,29,28,1,0,0,1,0,0
120,120,74,68,39,40,31,29,1,0,0,1,0,0
120,120,83,74,39,39,33,31,1,0,0,1,0,0
120,120,94,83,39,39,36,33,1,0,0,1,0,0
120,120,120,94,40,39,40,36,1,0,0,1,0,0
120,120,120,120,41,40,44,40,1,0,0,1,0,0
120,120,120,120,43,41,48,44,1,0,0,1,0,0
120,120,120,120,44,43,51,48,1,0,0,1,0,0
120,120,120,120,46,44,50,51,0,1,0,1,0,0
120,120,120,120,48,46,46,50,0,1,0,0,1,0
120,120,120,120,50,48,44,46,0,1,0,0,1,0
120,120,120,120,50,50,44,44,0,1,0,0,1,0
120,120,120,120,50,50,44,44,0,1,0,0,1,0
120,120,120,120,51,50,45,44,0,1,0,0,1,0
120,120,120,120,51,51,45,45,0,0,1,0,1,0
120,120,120,120,51,51,44,45,0,1,0,0,0,1
120,120,120,120,50,51,45,44,0,1,0,0,1,0
120,120,120,120,48,50,46,45,0,1,0,0,1,0
120,120,120,120,49,48,47,46,0,1,0,0,1,0
120,120,120,120,47,49,47,47,0,1,0,0,1,0
120,120,120,120,47,47,48,47,0,1,0,0,1,0
120,120,118,120,47,47,48,48,0,1,0,0,1,0
