front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
120,120,83,84,48,48,120,120,0,1,0,0,1,0
120,120,86,83,47,48,120,120,0,1,0,0,1,0
120,120,86,86,46,47,120,120,0,1,0,0,1,0
120,120,85,86,45,46,120,120,0,1,0,0,1,0
120,120,84,85,45,45,120,120,0,1,0,0,1,0
120,120,80,84,43,45,120,120,0,1,0,0,1,0
120,120,79,80,42,43,120,120,0,1,0,0,1,0
120,120,79,79,42,42,120,120,0,1,0,0,1,0
120,120,78,79,40,42,120,120,0,1,0,0,1,0
120,120,78,78,40,40,120,120,0,1,0,0,1,0
120,120,75,78,39,40,120,120,0,1,0,0,1,0
120,120,75,75,38,39,120,120,1,0,0,0,1,0
120,120,75,75,38,38,120,120,1,0,0,1,0,0
120,120,76,75,36,38,120,120,1,0,0,1,0,0
120,120,81,76,34,36,120,120,1,0,0,1,0,0
120,120,85,81,35,34,120,120,1,0,0,1,0,0
120,120,88,85,36,35,120,120,1,0,0,1,0,0
120,120,90,88,37,36,120,120,1,0,0,1,0,0
120,120,97,90,37,37,68,120,1,0,0,1,0,0
120,120,102,97,38,37,59,68,1,0,0,1,0,0
120,120,110,102,39,38,51,59,1,0,0,1,0,0
120,120,120,110,41,39,47,51,1,0,0,1,0,0
120,120,120,120,44,41,43,47,1,0,0,1,0,0
120,120,120,120,49,44,41,43,0,1,0,1,0,0
120,120,120,120,57,49,38,41,0,1,0,0,1,0
120,120,120,120,62,57,38,38,0,1,0,0,1,0
120,120,120,120,64,62,38,38,0,1,0,0,1,0
120,120,120,120,66,64,38,38,0,1,0,0,1,0
120,120,120,120,67,66,38,38,0,1,0,0,1,0
120,120,120,120,67,67,38,38,0,1,0,0,1,0
120,120,120,120,66,67,38,38,0,1,0,0,1,0
120,120,120,120,66,66,38,38,0,1,0,0,1,0
120,120,120,120,66,66,39,38,0,1,0,0,1,0
120,120,120,120,66,66,39,39,0,1,0,0,1,0
120,120,120,120,66,66,39,39,0,1,0,0,1,0
120,120,120,120,65,66,39,39,0,1,0,0,1,0
120,120,120,120,64,65,39,39,0,1,0,0,1,0
120,120,120,120,64,64,40,39,0,1,0,0,1,0
120,120,120,120,64,64,40,40,0,1,0,0,1,0
120,120,120,120,64,64,40,40,0,1,0,0,1,0
120,120,120,120,63,64,41,40,0,1,0,0,1,0
120,120,120,120,62,63,41,41,0,1,0,0,1,0
120,120,120,120,62,62,40,41,0,1,0,0,1,0
120,120,120,120,62,62,41,40,0,1,0,0,1,0
120,120,120,120,61,62,42,41,0,1,0,0,1,0
120,120,120,120,61,61,42,42,0,1,0,0,1,0
120,120,120,120,60,61,42,42,0,1,0,0,1,0
120,120,120,120,60,60,42,42,0,1,0,0,1,0
120,120,120,120,60,60,42,42,0,1,0,0,1,0
120,120,120,120,59,60,43,42,0,1,0,0,1,0
120,120,120,120,59,59,43,43,0,1,0,0,1,0
120,120,120,120,58,59,44,43,0,1,0,0,1,0
120,120,120,120,58,58,44,44,0,1,0,0,1,0
120,120,120,120,58,58,44,44,0,1,0,0,1,0
120,120,120,120,57,58,44,44,0,1,0,0,1,0
120,120,120,120,57,57,44,44,0,1,0,0,1,0
120,120,120,120,57,57,45,44,0,1,0,0,1,0
120,120,120,120,56,57,45,45,0,1,0,0,1,0
120,120,120,120,56,56,45,45,0,1,0,0,1,0
120,120,120,120,55,56,45,45,0,1,0,0,1,0
120,120,120,120,54,55,46,45,0,1,0,0,1,0
120,120,120,120,55,54,46,46,0,1,0,0,1,0
120,120,120,120,54,55,45,46,0,1,0,0,1,0
120,120,120,120,53,54,47,45,0,1,0,0,1,0
120,120,120,120,53,53,46,47,0,1,0,0,1,0
120,120,120,120,53,53,47,46,0,1,0,0,1,0
120,120,120,120,53,53,46,47,0,1,0,0,1,0
120,120,120,120,51,53,47,46,0,1,0,0,1,0
120,120,120,120,51,51,48,47,0,1,0,0,1,0
120,120,120,120,51,51,49,48,0,1,0,0,1,0
120,120,120,120,50,51,49,49,0,1,0,0,1,0
120,120,120,120,50,50,50,49,0,1,0,0,1,0
120,120,120,120,50,50,51,50,0,1,0,0,1,0
120,120,120,120,49,50,52,51,0,1,0,0,1,0
120,120,120,120,49,49,54,52,0,1,0,0,1,0
120,120,120,120,48,49,56,54,0,1,0,0,1,0
120,120,120,120,48,48,57,56,0,1,0,0,1,0
120,120,120,120,47,48,59,57,0,1,0,0,1,0
120,120,120,120,47,47,61,59,0,1,0,0,1,0
120,120,120,120,47,47,62,61,0,1,0,0,1,0
120,120,120,120,46,47,64,62,0,1,0,0,1,0
120,120,120,120,46,46,64,64,0,1,0,0,1,0
120,120,120,120,46,46,66,64,0,1,0,0,1,0
120,120,120,120,45,46,67,66,0,1,0,0,1,0
120,120,120,120,45,45,67,67,0,1,0,0,1,0
120,120,120,120,44,45,67,67,1,0,0,0,1,0
120,120,120,120,44,44,69,67,1,0,0,1,0,0
120,120,120,120,44,44,64,69,1,0,0,1,0,0
120,120,120,120,45,44,59,64,1,0,0,1,0,0
120,120,120,120,47,45,56,59,1,0,0,1,0,0
120,120,120,120,49,47,52,56,0,1,0,1,0,0
120,120,120,120,51,49,48,52,0,1,0,0,1,0
