front_left,prev_front_left,front,prev_front,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
80,81,61,61,57,57,120,120,0,1,0,0,1,0
80,80,61,61,58,57,120,120,0,1,0,0,1,0
76,80,59,61,58,58,120,120,0,1,0,0,1,0
77,76,58,59,58,58,120,120,0,1,0,0,1,0
75,77,57,58,59,58,120,120,0,1,0,0,1,0
73,75,55,57,61,59,120,120,0,1,0,0,1,0
71,73,54,55,68,61,120,120,0,1,0,0,1,0
70,71,52,54,70,68,120,120,1,0,0,0,1,0
67,70,50,52,71,70,120,120,1,0,0,1,0,0
69,67,50,50,66,71,120,120,1,0,0,1,0,0
70,69,49,50,62,66,120,120,1,0,0,1,0,0
73,70,49,49,58,62,120,120,1,0,0,1,0,0
75,73,48,49,55,58,120,120,1,0,0,1,0,0
80,75,49,48,51,55,120,120,1,0,0,1,0,0
86,80,49,49,47,51,120,120,1,0,0,1,0,0
97,86,51,49,45,47,120,120,1,0,0,1,0,0
102,97,52,51,42,45,120,120,1,0,0,1,0,0
104,102,54,52,41,42,120,120,1,0,0,1,0,0
101,104,58,54,39,41,64,120,1,0,0,1,0,0
98,101,63,58,38,39,46,64,1,0,0,1,0,0
98,98,63,63,38,38,44,46,1,0,0,1,0,0
96,98,66,63,37,38,52,44,1,0,0,1,0,0
96,96,76,66,37,37,71,52,1,0,0,1,0,0
97,96,85,76,37,37,66,71,1,0,0,1,0,0
98,97,91,85,38,37,60,66,1,0,0,1,0,0
100,98,93,91,39,38,56,60,1,0,0,1,0,0
100,100,90,93,40,39,53,56,0,1,0,1,0,0
100,100,87,90,43,40,49,53,0,1,0,0,1,0
100,100,87,87,44,43,47,49,0,1,0,0,1,0
99,100,85,87,43,44,46,47,0,1,0,0,1,0
99,99,84,85,44,43,45,46,0,1,0,0,1,0
96,99,83,84,44,44,46,45,0,1,0,0,1,0
95,96,81,83,44,44,45,46,0,1,0,0,1,0
94,95,79,81,44,44,45,45,0,1,0,0,1,0
94,94,77,79,44,44,44,45,0,1,0,0,1,0
92,94,75,77,44,44,44,44,0,1,0,0,1,0
91,92,74,75,44,44,44,44,0,1,0,0,1,0
88,91,74,74,43,44,43,44,0,1,0,0,1,0
88,88,71,74,42,43,44,43,0,1,0,0,1,0
86,88,71,71,41,42,43,44,0,1,0,0,1,0
85,86,69,71,39,41,43,43,0,1,0,0,1,0
85,85,67,69,38,39,43,43,0,1,0,0,1,0
81,85,66,67,36,38,43,43,0,1,0,0,1,0
80,81,65,66,35,36,43,43,0,1,0,0,1,0
78,80,63,65,34,35,43,43,0,1,0,0,1,0
77,78,61,63,34,34,43,43,0,1,0,0,1,0
75,77,61,61,34,34,43,43,0,1,0,0,1,0
73,75,59,61,34,34,42,43,0,1,0,0,1,0
71,73,58,59,34,34,42,42,1,0,0,0,1,0
70,71,56,58,34,34,42,42,1,0,0,1,0,0
69,70,54,56,35,34,42,42,1,0,0,1,0,0
72,69,54,54,38,35,39,42,1,0,0,1,0,0
74,72,53,54,41,38,37,39,1,0,0,1,0,0
75,74,53,53,45,41,36,37,1,0,0,1,0,0
72,75,53,53,51,45,34,36,1,0,0,1,0,0
70,72,53,53,55,51,34,34,1,0,0,1,0,0
65,70,53,53,55,55,34,34,1,0,0,1,0,0
62,65,54,53,52,55,34,34,1,0,0,1,0,0
59,62,56,54,49,52,34,34,1,0,0,1,0,0
55,59,59,56,46,49,34,34,1,0,0,1,0,0
53,55,62,59,44,46,31,34,1,0,0,1,0,0
51,53,63,62,43,44,29,31,1,0,0,1,0,0
48,51,62,63,42,43,30,29,1,0,0,1,0,0
46,48,60,62,41,42,31,30,1,0,0,1,0,0
46,46,55,60,41,41,33,31,1,0,0,1,0,0
45,46,51,55,40,41,36,33,1,0,0,1,0,0
44,45,48,51,41,40,39,36,1,0,0,1,0,0
39,44,45,48,42,41,43,39,1,0,0,1,0,0
120,39,43,45,43,42,47,43,1,0,0,1,0,0
120,120,40,43,45,43,52,47,1,0,0,1,0,0
120,120,38,40,46,45,54,52,1,0,0,1,0,0
120,120,37,38,49,46,51,54,1,0,0,1,0,0
120,120,35,37,51,49,48,51,1,0,0,1,0,0
120,120,34,35,52,51,45,48,1,0,0,1,0,0
120,120,34,34,49,52,43,45,1,0,0,1,0,0
120,120,35,34,44,49,41,43,1,0,0,1,0,0
120,120,120,35,39,44,40,41,1,0,0,1,0,0
120,120,120,120,35,39,40,40,1,0,0,1,0,0
120,120,120,120,32,35,39,40,1,0,0,1,0,0
120,120,120,120,29,32,39,39,1,0,0,1,0,0
120,120,120,120,27,29,39,39,1,0,0,1,0,0
120,120,120,120,25,27,40,39,1,0,0,1,0,0
84,120,120,120,25,25,41,40,1,0,0,1,0,0
84,84,120,120,28,25,42,41,1,0,0,1,0,0
120,84,120,120,36,28,44,42,1,0,0,1,0,0
120,120,120,120,41,36,47,44,1,0,0,1,0,0
120,120,120,120,120,41,50,47,1,0,0,1,0,0
120,120,120,120,120,120,50,50,1,0,0,1,0,0
120,120,120,120,120,120,47,50,1,0,0,1,0,0
103,120,75,120,120,120,39,47,0,1,0,1,0,0
104,103,68,75,120,120,35,39,0,1,0,0,1,0
104,104,120,68,120,120,33,35,0,1,0,0,1,0
103,104,120,120,120,120,32,33,0,1,0,0,1,0
100,103,120,120,120,120,31,32,0,1,0,0,1,0
101,100,120,120,120,120,30,31,0,1,0,0,1,0
98,101,120,120,120,120,30,30,0,1,0,0,1,0
98,98,120,120,120,120,29,30,0,1,0,0,1,0
