front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
124,1,38,1,36,-1,2,-3.84,0,1,0,0,1,0
123,-1,37,-1,38,2,-1,-3.48,0,1,0,0,1,0
121,-2,40,3,37,-1,3,-2.78,0,1,0,0,1,0
119,-2,36,-4,36,-1,0,-4.54,0,1,0,0,1,0
116,-3,37,1,38,2,-1,-3.48,0,1,0,0,1,0
114,-2,36,-1,37,-1,-1,-4.19,0,1,0,0,1,0
112,-2,40,4,36,-1,4,-3.13,0,1,0,0,1,0
109,-3,56,16,38,2,18,3.23,0,1,0,0,1,0
107,-2,41,-15,37,-1,4,-2.42,0,1,0,0,1,0
105,-2,55,14,37,0,18,2.53,0,1,0,0,1,0
102,-3,55,0,36,-1,19,2.17,0,0,1,0,1,0
100,-2,113,58,36,0,77,22.68,0,0,1,0,0,1
98,-2,82,-31,36,0,46,11.72,0,0,1,0,0,1
96,-2,53,-29,44,8,9,4.29,0,0,1,0,0,1
94,-2,44,-9,45,1,-1,1.47,0,1,0,0,0,1
92,-2,49,5,48,3,1,4.29,0,1,0,0,1,0
91,-1,37,-12,71,23,-34,8.18,0,1,0,0,1,0
89,-2,41,4,50,-21,-9,2.17,0,0,1,0,1,0
86,-3,39,-2,75,25,-36,10.30,0,0,1,0,0,1
85,-1,38,-1,77,2,-39,10.66,0,0,1,0,0,1
84,-1,38,0,72,-5,-34,8.89,0,0,1,0,0,1
83,-1,43,5,74,2,-31,11.37,0,1,0,0,0,1
82,-1,36,-7,75,1,-39,9.24,0,1,0,0,1,0
81,-1,39,3,77,2,-38,11.01,0,0,1,0,1,0
79,-2,39,0,79,2,-40,11.72,0,0,1,0,0,1
78,-1,39,0,79,0,-40,11.72,0,0,1,0,0,1
78,0,37,-2,83,4,-46,12.43,0,1,0,0,0,1
50,-28,35,-2,80,-3,-45,10.66,0,1,0,0,1,0
50,0,33,-2,82,2,-49,10.66,0,1,0,0,1,0
75,25,32,-1,84,2,-52,11.01,0,1,0,0,1,0
78,3,31,-1,87,3,-56,11.72,1,0,0,0,1,0
76,-2,30,-1,57,-30,-27,0.76,1,0,0,1,0,0
68,-8,29,-1,56,-1,-27,0.05,1,0,0,1,0,0
65,-3,28,-1,56,0,-28,-0.30,1,0,0,1,0,0
62,-3,28,0,28,-28,0,-10.20,1,0,0,1,0,0
60,-2,29,1,29,1,0,-9.49,0,1,0,1,0,0
57,-3,32,3,32,3,0,-7.37,0,1,0,0,1,0
55,-2,31,-1,36,4,-5,-6.31,0,1,0,0,1,0
54,-1,31,0,45,9,-14,-3.13,0,1,0,0,1,0
51,-3,36,5,36,-9,0,-4.54,0,1,0,0,1,0
49,-2,34,-2,36,0,-2,-5.25,0,1,0,0,1,0
47,-2,56,22,38,2,18,3.23,0,1,0,0,1,0
46,-1,55,-1,40,2,15,3.59,0,1,0,0,1,0
43,-3,36,-19,42,2,-6,-2.42,1,0,0,0,1,0
40,-3,50,14,44,2,6,3.23,1,0,0,1,0,0
39,-1,50,0,33,-11,17,-0.66,1,0,0,1,0,0
