front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
114,58,31,0,16,-60,15,-13.38,0,1,0,0,1,0
113,-1,31,0,12,-4,19,-14.80,0,1,0,0,1,0
112,-1,31,0,10,-2,21,-15.50,0,1,0,0,1,0
111,-1,32,1,11,1,21,-14.80,0,1,0,0,1,0
109,-2,76,44,11,0,65,0.76,0,1,0,0,1,0
107,-2,75,-1,12,1,63,0.76,0,1,0,0,1,0
82,-25,175,100,13,1,162,36.47,0,1,0,0,1,0
56,-26,63,-112,15,2,48,-2.42,0,1,0,0,1,0
75,19,60,-3,16,1,44,-3.13,0,0,1,0,1,0
72,-3,60,0,16,0,44,-3.13,0,0,1,0,0,1
70,-2,58,-2,17,1,41,-3.48,0,0,1,0,0,1
68,-2,56,-2,19,2,37,-3.48,0,0,1,0,0,1
67,-1,55,-1,21,2,34,-3.13,0,1,0,0,0,1
90,23,54,-1,25,4,29,-2.07,0,1,0,0,1,0
89,-1,51,-3,400,375,-349,129.45,0,1,0,0,1,0
85,-4,50,-1,400,0,-350,129.10,0,1,0,0,1,0
89,4,46,-4,146,-254,-100,37.88,0,1,0,0,1,0
149,60,45,-1,400,254,-355,127.33,0,1,0,0,1,0
79,-70,43,-2,106,-294,-63,22.68,0,1,0,0,1,0
57,-22,41,-2,103,-3,-62,20.91,0,1,0,0,1,0
79,22,39,-2,111,8,-72,23.03,0,1,0,0,1,0
70,-9,400,361,400,289,0,252.84,0,1,0,0,1,0
65,-5,36,-364,29,-371,7,-7.02,0,1,0,0,1,0
133,68,35,-1,30,1,5,-7.02,0,1,0,0,1,0
62,-71,34,-1,29,-1,5,-7.73,0,1,0,0,1,0
128,66,32,-2,30,1,2,-8.08,0,1,0,0,1,0
57,-71,31,-1,30,0,1,-8.43,0,1,0,0,1,0
56,-1,31,0,30,0,1,-8.43,0,1,0,0,1,0
54,-2,31,0,33,3,-2,-7.37,0,1,0,0,1,0
57,3,37,6,29,-4,8,-6.67,0,1,0,0,1,0
50,-7,37,0,29,0,8,-6.67,0,1,0,0,1,0
115,65,381,344,29,0,352,114.96,0,1,0,0,1,0
112,-3,378,-3,30,1,348,114.25,0,1,0,0,1,0
61,-51,377,-1,30,0,347,113.89,0,0,1,0,1,0
59,-2,375,-2,30,0,345,113.19,0,0,1,0,0,1
75,16,400,25,47,17,353,128.04,0,1,0,0,0,1
72,-3,400,0,49,2,351,128.74,0,1,0,0,1,0
70,-2,36,-364,50,1,-14,0.41,0,1,0,0,1,0
67,-3,121,85,51,1,70,30.81,0,1,0,0,1,0
65,-2,120,-1,53,2,67,31.16,0,1,0,0,1,0
63,-2,120,0,55,2,65,31.87,0,1,0,0,1,0
60,-3,118,-2,57,2,61,31.87,0,1,0,0,1,0
58,-2,115,-3,57,0,58,30.81,0,1,0,0,1,0
56,-2,113,-2,59,2,54,30.81,0,1,0,0,1,0
56,0,400,287,62,3,338,133.34,0,1,0,0,1,0
70,14,113,-287,64,2,49,32.58,0,0,1,0,1,0
67,-3,113,0,105,41,8,47.07,0,0,1,0,0,1
66,-1,104,-9,67,-38,37,30.46,0,0,1,0,0,1
74,8,102,-2,69,2,33,30.46,0,1,0,0,0,1
72,-2,100,-2,70,1,30,30.10,0,1,0,0,1,0
71,-1,98,-2,72,2,26,30.10,0,0,1,0,1,0
69,-2,97,-1,73,1,24,30.10,0,0,1,0,0,1
67,-2,95,-2,75,2,20,30.10,0,0,1,0,0,1
66,-1,94,-1,75,0,19,29.75,0,0,1,0,0,1
65,-1,92,-2,335,260,-243,120.97,0,0,1,0,0,1
70,5,90,-2,71,-264,19,26.92,0,1,0,0,0,1
91,21,88,-2,50,-21,38,18.79,0,1,0,0,1,0
89,-2,86,-2,63,13,23,22.68,0,0,1,0,1,0
87,-2,84,-2,50,-13,34,17.38,0,1,0,0,0,1
84,-3,82,-2,46,-4,36,15.25,0,1,0,0,1,0
81,-3,81,-1,56,10,25,18.44,0,0,1,0,1,0
79,-2,79,-2,64,8,15,20.56,0,0,1,0,0,1
77,-2,77,-2,65,1,12,20.20,0,0,1,0,0,1
74,-3,76,-1,66,1,10,20.20,0,0,1,0,0,1
72,-2,90,14,55,-11,35,21.26,0,1,0,0,0,1
70,-2,88,-2,56,1,32,20.91,0,1,0,0,1,0
68,-2,86,-2,63,7,23,22.68,0,1,0,0,1,0
65,-3,87,1,76,13,11,27.63,0,1,0,0,1,0
63,-2,83,-4,94,18,-11,32.58,0,1,0,0,1,0
61,-2,81,-2,96,2,-15,32.58,0,1,0,0,1,0
58,-3,400,319,50,-46,350,129.10,0,1,0,0,1,0
56,-2,76,-324,53,3,23,15.61,0,1,0,0,1,0
53,-3,400,324,89,36,311,142.89,0,1,0,0,1,0
50,-3,400,0,91,2,309,143.59,0,1,0,0,1,0
47,-3,400,0,94,3,306,144.65,0,1,0,0,1,0
43,-4,400,0,97,3,303,145.71,1,0,0,0,1,0
40,-3,400,0,39,-58,361,125.21,1,0,0,1,0,0
38,-2,60,-340,29,-10,31,1.47,1,0,0,1,0,0
36,-2,58,-2,27,-2,31,0.05,1,0,0,1,0,0
35,-1,58,0,27,0,31,0.05,1,0,0,1,0,0
34,-1,57,-1,27,0,30,-0.30,1,0,0,1,0,0
33,-1,33,-24,28,1,5,-8.43,1,0,0,1,0,0
33,0,31,-2,29,1,2,-8.79,1,0,0,1,0,0
64,31,29,-2,29,0,0,-9.49,1,0,0,1,0,0
61,-3,28,-1,30,1,-2,-9.49,1,0,0,1,0,0
57,-4,28,0,32,2,-4,-8.79,1,0,0,1,0,0
56,-1,28,0,36,4,-8,-7.37,1,0,0,1,0,0
56,0,27,-1,36,0,-9,-7.73,1,0,0,1,0,0
56,0,28,1,41,5,-13,-5.61,0,1,0,1,0,0
56,0,28,0,59,18,-31,0.76,0,1,0,0,1,0
173,117,29,1,60,1,-31,1.47,0,1,0,0,1,0
171,-2,27,-2,60,0,-33,0.76,0,1,0,0,1,0
168,-3,28,1,63,3,-35,2.17,0,1,0,0,1,0
166,-2,26,-2,65,2,-39,2.17,0,1,0,0,1,0
164,-2,26,0,66,1,-40,2.53,1,0,0,0,1,0
161,-3,25,-1,68,2,-43,2.88,1,0,0,1,0,0
159,-2,26,1,68,0,-42,3.23,1,0,0,1,0,0
154,-5,30,4,68,0,-38,4.65,0,1,0,1,0,0
150,-4,29,-1,29,-39,0,-9.49,0,1,0,0,1,0
146,-4,29,0,30,1,-1,-9.14,0,1,0,0,1,0
144,-2,29,0,30,0,-1,-9.14,0,1,0,0,1,0
142,-2,29,0,28,-2,1,-9.85,0,1,0,0,1,0
140,-2,30,1,29,1,1,-9.14,0,1,0,0,1,0
138,-2,30,0,30,1,0,-8.79,0,1,0,0,1,0
135,-3,30,0,28,-2,2,-9.49,0,1,0,0,1,0
133,-2,234,204,29,1,205,62.98,0,1,0,0,1,0
130,-3,118,-116,29,0,89,21.97,0,1,0,0,1,0
128,-2,118,0,29,0,89,21.97,0,1,0,0,1,0
126,-2,230,112,29,0,201,61.57,0,1,0,0,1,0
123,-3,229,-1,31,2,198,61.92,0,0,1,0,1,0
121,-2,223,-6,98,67,125,83.49,0,0,1,0,0,1
120,-1,222,-1,101,3,121,84.20,0,1,0,0,0,1
124,4,89,-133,102,1,-13,37.53,0,1,0,0,1,0
123,-1,87,-2,101,-1,-14,36.47,0,1,0,0,1,0
120,-3,87,0,103,2,-16,37.17,0,1,0,0,1,0
117,-3,87,0,100,-3,-13,36.11,0,1,0,0,1,0
115,-2,85,-2,102,2,-17,36.11,0,1,0,0,1,0
113,-2,85,0,109,7,-24,38.59,0,0,1,0,1,0
111,-2,86,1,79,-30,7,28.34,0,0,1,0,0,1
109,-2,84,-2,82,3,2,28.69,0,0,1,0,0,1
107,-2,82,-2,83,1,-1,28.34,0,0,1,0,0,1
106,-1,80,-2,109,26,-29,36.82,0,1,0,0,0,1
105,-1,79,-1,86,-23,-7,28.34,0,1,0,0,1,0
104,-1,78,-1,113,27,-35,37.53,0,1,0,0,1,0
103,-1,77,-1,64,-49,13,19.85,0,0,1,0,1,0
101,-2,75,-2,57,-7,18,16.67,0,0,1,0,0,1
139,38,74,-1,39,-18,35,9.95,0,0,1,0,0,1
139,0,72,-2,57,18,15,15.61,0,0,1,0,0,1
154,15,71,-1,61,4,10,16.67,0,0,1,0,0,1
152,-2,69,-2,60,-1,9,15.61,0,0,1,0,0,1
70,-82,67,-2,62,2,5,15.61,0,0,1,0,0,1
68,-2,65,-2,87,25,-22,23.74,0,0,1,0,0,1
65,-3,64,-1,82,-5,-18,21.62,0,0,1,0,0,1
63,-2,63,-1,77,-5,-14,19.50,0,0,1,0,0,1
60,-3,61,-2,66,-11,-5,14.90,0,1,0,0,0,1
58,-2,61,0,65,-1,-4,14.55,0,1,0,0,1,0
56,-2,62,1,66,1,-4,15.25,0,1,0,0,1,0
54,-2,57,-5,58,-8,-1,10.66,0,1,0,0,1,0
52,-2,56,-1,70,12,-14,14.55,0,1,0,0,1,0
50,-2,53,-3,71,1,-18,13.84,0,1,0,0,1,0
48,-2,50,-3,76,5,-26,14.55,0,1,0,0,1,0
46,-2,48,-2,81,5,-33,15.61,0,1,0,0,1,0
43,-3,45,-3,36,-45,9,-1.36,0,1,0,0,1,0
42,-1,44,-1,36,0,8,-1.72,0,1,0,0,1,0
41,-1,41,-3,38,2,3,-2.07,0,1,0,0,1,0
38,-3,40,-1,25,-13,15,-7.02,1,0,0,0,1,0
36,-2,37,-3,24,-1,13,-8.43,1,0,0,1,0,0
36,0,37,0,24,0,13,-8.43,1,0,0,1,0,0
35,-1,34,-3,25,1,9,-9.14,1,0,0,1,0,0
35,0,32,-2,25,0,7,-9.85,1,0,0,1,0,0
136,101,31,-1,26,1,5,-9.85,1,0,0,1,0,0
133,-3,30,-1,27,1,3,-9.85,1,0,0,1,0,0
131,-2,31,1,29,2,2,-8.79,1,0,0,1,0,0
129,-2,31,0,48,19,-17,-2.07,0,1,0,1,0,0
127,-2,30,-1,36,-12,-6,-6.67,0,1,0,0,1,0
125,-2,30,0,36,0,-6,-6.67,0,1,0,0,1,0
123,-2,29,-1,36,0,-7,-7.02,0,1,0,0,1,0
103,-20,29,0,39,3,-10,-5.96,1,0,0,0,1,0
102,-1,28,-1,41,2,-13,-5.61,1,0,0,1,0,0
99,-3,28,0,44,3,-16,-4.54,1,0,0,1,0,0
97,-2,28,0,45,1,-17,-4.19,1,0,0,1,0,0
95,-2,29,1,47,2,-18,-3.13,0,1,0,1,0,0
93,-2,30,1,50,3,-20,-1.72,0,1,0,0,1,0
91,-2,30,0,52,2,-22,-1.01,0,1,0,0,1,0
89,-2,30,0,54,2,-24,-0.30,0,1,0,0,1,0
87,-2,30,0,57,3,-27,0.76,0,1,0,0,1,0

