front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
56,-3,32,2,36,-21,-4,-5.96,0,1,0,0,1,0
56,0,31,-1,62,26,-31,2.88,0,1,0,0,1,0
53,-3,36,5,65,3,-29,5.71,0,1,0,0,1,0
51,-2,35,-1,68,3,-33,6.42,0,1,0,0,1,0
50,-1,36,1,67,-1,-31,6.42,0,1,0,0,1,0
50,0,65,29,72,5,-7,18.44,0,1,0,0,1,0
44,-6,36,-29,79,7,-43,10.66,0,1,0,0,1,0
42,-2,37,1,60,-19,-23,4.29,0,1,0,0,1,0
39,-3,56,19,36,-24,20,2.53,0,1,0,0,1,0
37,-2,50,-6,31,-5,19,-1.36,0,1,0,0,1,0
35,-2,50,0,31,0,19,-1.36,1,0,0,0,1,0
37,2,48,-2,31,0,17,-2.07,1,0,0,1,0,0
31,-6,47,-1,30,-1,17,-2.78,1,0,0,1,0,0
29,-2,44,-3,30,0,14,-3.84,1,0,0,1,0,0
29,0,36,-8,30,0,6,-6.67,1,0,0,1,0,0
26,-3,35,-1,31,1,4,-6.67,1,0,0,1,0,0
24,-2,37,2,30,-1,7,-6.31,1,0,0,1,0,0
29,5,33,-4,32,2,1,-7.02,1,0,0,1,0,0
56,27,20,-13,32,0,-12,-11.62,1,0,0,1,0,0
60,4,18,-2,34,2,-16,-11.62,1,0,0,1,0,0
58,-2,23,5,36,2,-13,-9.14,1,0,0,1,0,0
56,-2,21,-2,38,2,-17,-9.14,1,0,0,1,0,0
56,0,20,-1,42,4,-22,-8.08,1,0,0,1,0,0
54,-2,21,1,37,-5,-16,-9.49,1,0,0,1,0,0
223,169,23,2,39,2,-16,-8.08,0,1,0,1,0,0
221,-2,51,28,34,-5,17,0.05,0,1,0,0,1,0
219,-2,50,-1,21,-13,29,-4.90,0,1,0,0,1,0
218,-1,50,0,21,0,29,-4.90,0,1,0,0,1,0
216,-2,56,6,21,0,35,-2.78,0,1,0,0,1,0
213,-3,50,-6,21,0,29,-4.90,0,1,0,0,1,0
211,-2,400,350,22,1,378,119.20,0,1,0,0,1,0
208,-3,56,-344,22,0,34,-2.42,0,0,1,0,1,0
206,-2,40,-16,24,2,16,-7.37,0,0,1,0,0,1
207,1,40,0,26,2,14,-6.67,0,0,1,0,0,1
203,-4,39,-1,29,3,10,-5.96,0,1,0,0,0,1
200,-3,36,-3,28,-1,8,-7.37,0,1,0,0,1,0
198,-2,44,8,30,2,14,-3.84,0,0,1,0,1,0
196,-2,32,-12,30,0,2,-8.08,0,1,0,0,0,1
82,-114,31,-1,31,1,0,-8.08,0,1,0,0,1,0
79,-3,29,-2,30,-1,-1,-9.14,0,1,0,0,1,0
189,110,30,1,38,8,-8,-5.96,0,1,0,0,1,0
77,-112,29,-1,38,0,-9,-6.31,0,1,0,0,1,0
73,-4,29,0,43,5,-14,-4.54,0,1,0,0,1,0
76,3,28,-1,60,17,-32,1.11,0,1,0,0,1,0
179,103,30,2,50,-10,-20,-1.72,0,1,0,0,1,0
177,-2,28,-2,46,-4,-18,-3.84,0,1,0,0,1,0
175,-2,27,-1,50,4,-23,-2.78,0,1,0,0,1,0
172,-3,28,1,50,0,-22,-2.42,0,1,0,0,1,0

