front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
64,0,74,0,84,1,-10,25.86,0,1,0,0,1,0
63,-1,73,-1,86,2,-13,26.21,0,1,0,0,1,0
61,-2,70,-3,87,1,-17,25.51,0,1,0,0,1,0
59,-2,69,-1,90,3,-21,26.21,1,0,0,0,1,0
56,-3,67,-2,9,-81,58,-3.13,1,0,0,1,0,0
55,-1,64,-3,9,0,55,-4.19,1,0,0,1,0,0
53,-2,59,-5,8,-1,51,-6.31,1,0,0,1,0,0
52,-1,58,-1,8,0,50,-6.67,0,1,0,1,0,0
50,-2,58,0,8,0,50,-6.67,0,1,0,0,1,0
49,-1,50,-8,10,2,40,-8.79,0,1,0,0,1,0
48,-1,47,-3,12,2,35,-9.14,0,1,0,0,1,0
45,-3,44,-3,13,1,31,-9.85,0,1,0,0,1,0
44,-1,42,-2,14,1,28,-10.20,0,1,0,0,1,0
42,-2,41,-1,16,2,25,-9.85,0,1,0,0,1,0
41,-1,38,-3,17,1,21,-10.55,1,0,0,0,1,0
40,-1,37,-1,16,-1,21,-11.26,1,0,0,1,0,0
39,-1,36,-1,20,4,16,-10.20,1,0,0,1,0,0
74,35,35,-1,21,1,14,-10.20,1,0,0,1,0,0
70,-4,34,-1,22,1,12,-10.20,1,0,0,1,0,0
68,-2,33,-1,26,4,7,-9.14,1,0,0,1,0,0
65,-3,33,0,28,2,5,-8.43,0,1,0,1,0,0
64,-1,33,0,29,1,4,-8.08,1,0,0,0,1,0
66,2,33,0,58,29,-25,2.17,1,0,0,1,0,0
183,117,33,0,59,1,-26,2.53,0,1,0,1,0,0
181,-2,33,0,59,0,-26,2.53,0,1,0,0,1,0
179,-2,33,0,59,0,-26,2.53,0,1,0,0,1,0
176,-3,33,0,59,0,-26,2.53,0,1,0,0,1,0
174,-2,34,1,60,1,-26,3.23,0,1,0,0,1,0
172,-2,33,-1,61,1,-28,3.23,0,1,0,0,1,0
169,-3,33,0,64,3,-31,4.29,0,1,0,0,1,0
167,-2,32,-1,67,3,-35,5.00,0,1,0,0,1,0
164,-3,32,0,68,1,-36,5.35,0,1,0,0,1,0
162,-2,32,0,69,1,-37,5.71,0,1,0,0,1,0
160,-2,31,-1,72,3,-41,6.42,0,1,0,0,1,0
157,-3,31,0,73,1,-42,6.77,0,1,0,0,1,0
155,-2,31,0,75,2,-44,7.48,0,1,0,0,1,0
146,-9,30,-1,77,2,-47,7.83,0,1,0,0,1,0
144,-2,30,0,78,1,-48,8.18,0,1,0,0,1,0
143,-1,30,0,77,-1,-47,7.83,0,1,0,0,1,0
140,-3,29,-1,57,-20,-28,0.41,0,1,0,0,1,0
138,-2,29,0,82,25,-53,9.24,0,1,0,0,1,0
136,-2,29,0,84,2,-55,9.95,0,1,0,0,1,0
133,-3,30,1,86,2,-56,11.01,0,1,0,0,1,0
137,4,116,86,87,1,29,41.77,0,1,0,0,1,0
134,-3,34,-82,89,2,-55,13.49,0,1,0,0,1,0
132,-2,33,-1,92,3,-59,14.19,0,1,0,0,1,0
130,-2,32,-1,94,2,-62,14.55,0,1,0,0,1,0
127,-3,33,1,98,4,-65,16.32,0,1,0,0,1,0
125,-2,88,55,99,1,-11,36.11,0,1,0,0,1,0
122,-3,87,-1,101,2,-14,36.47,0,1,0,0,1,0
120,-2,87,0,103,2,-16,37.17,0,1,0,0,1,0
116,-4,87,0,105,2,-18,37.88,0,0,1,0,1,0
113,-3,87,0,108,3,-21,38.94,0,0,1,0,0,1
113,0,85,-2,104,-4,-19,36.82,0,0,1,0,0,1
111,-2,84,-1,110,6,-26,38.59,0,0,1,0,0,1
110,-1,82,-2,81,-29,1,27.63,0,0,1,0,0,1
108,-2,80,-2,82,1,-2,27.28,0,0,1,0,0,1
107,-1,78,-2,108,26,-30,35.76,0,0,1,0,0,1
165,58,76,-2,68,-40,8,20.91,0,1,0,0,0,1
164,-1,74,-2,70,2,4,20.91,0,1,0,0,1,0
162,-2,73,-1,57,-13,16,15.96,0,1,0,0,1,0
160,-2,71,-2,56,-1,15,14.90,0,1,0,0,1,0
74,-86,69,-2,56,0,13,14.19,0,0,1,0,1,0
72,-2,68,-1,57,1,11,14.19,0,0,1,0,0,1
70,-2,66,-2,118,61,-52,35.05,0,0,1,0,0,1
67,-3,65,-1,59,-59,6,13.84,0,0,1,0,0,1
64,-3,62,-3,78,19,-16,19.50,0,0,1,0,0,1
62,-2,61,-1,72,-6,-11,17.02,0,1,0,0,0,1
60,-2,60,-1,67,-5,-7,14.90,0,1,0,0,1,0
57,-3,57,-3,62,-5,-5,12.07,0,1,0,0,1,0
55,-2,56,-1,68,6,-12,13.84,0,1,0,0,1,0
53,-2,54,-2,79,11,-25,17.02,0,1,0,0,1,0
51,-2,52,-2,92,13,-40,20.91,0,1,0,0,1,0
49,-2,50,-2,87,-5,-37,18.44,0,0,1,0,1,0
47,-2,49,-1,79,-8,-30,15.25,0,1,0,0,0,1
