front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
33,0,39,1,48,1,-9,0.76,0,1,0,0,1,0
34,1,38,-1,46,-2,-8,-0.30,0,1,0,0,1,0
34,0,40,2,45,-1,-5,0.05,0,1,0,0,1,0
30,-4,37,-3,44,-1,-7,-1.36,1,0,0,0,1,0
29,-1,84,47,45,1,39,15.61,1,0,0,1,0,0
25,-4,84,0,45,0,39,15.61,1,0,0,1,0,0
23,-2,82,-2,36,-9,46,11.72,1,0,0,1,0,0
21,-2,62,-20,30,-6,32,2.53,1,0,0,1,0,0
19,-2,59,-3,33,3,26,2.53,1,0,0,1,0,0
18,-1,38,-21,47,14,-9,0.05,1,0,0,1,0,0
18,0,27,-11,50,3,-23,-2.78,1,0,0,1,0,0
24,6,28,1,43,-7,-15,-4.90,1,0,0,1,0,0
25,1,23,-5,38,-5,-15,-8.43,1,0,0,1,0,0
26,1,16,-7,65,27,-49,-1.36,1,0,0,1,0,0
40,14,21,5,44,-21,-23,-7.02,1,0,0,1,0,0
39,-1,16,-5,85,41,-69,5.71,1,0,0,1,0,0
36,-3,16,0,86,1,-70,6.06,1,0,0,1,0,0
36,0,16,0,56,-30,-40,-4.54,1,0,0,1,0,0
129,93,16,0,57,1,-41,-4.19,1,0,0,1,0,0
126,-3,20,4,43,-14,-23,-7.73,1,0,0,1,0,0
123,-3,30,10,63,20,-33,2.88,1,0,0,1,0,0
121,-2,22,-8,57,-6,-35,-2.07,0,1,0,1,0,0
119,-2,23,1,23,-34,0,-13.74,0,1,0,0,1,0
118,-1,23,0,22,-1,1,-14.09,1,0,0,0,1,0
116,-2,23,0,23,1,0,-13.74,1,0,0,1,0,0
60,-56,24,1,21,-2,3,-14.09,0,1,0,1,0,0
112,52,120,96,21,0,99,19.85,1,0,0,0,1,0
56,-56,29,-91,22,1,7,-11.97,1,0,0,1,0,0
108,52,116,87,20,-2,96,18.08,0,1,0,1,0,0
107,-1,114,-2,20,0,94,17.38,0,1,0,0,1,0
105,-2,114,0,21,1,93,17.73,0,1,0,0,1,0
103,-2,113,-1,22,1,91,17.73,0,0,1,0,1,0
101,-2,111,-2,22,0,89,17.02,0,0,1,0,0,1
99,-2,110,-1,25,3,85,17.73,0,0,1,0,0,1
96,-3,49,-61,28,3,21,-2.78,0,0,1,0,0,1
94,-2,44,-5,42,14,2,0.41,0,1,0,0,0,1
56,-38,42,-2,41,-1,1,-0.66,0,1,0,0,1,0
91,35,36,-6,43,2,-7,-2.07,0,1,0,0,1,0
89,-2,34,-2,92,49,-58,14.55,0,1,0,0,1,0
86,-3,34,0,49,-43,-15,-0.66,0,1,0,0,1,0
84,-2,40,6,43,-6,-3,-0.66,0,1,0,0,1,0
82,-2,39,-1,44,1,-5,-0.66,0,0,1,0,1,0
80,-2,40,1,52,8,-12,2.53,0,0,1,0,0,1
78,-2,37,-3,59,7,-22,3.94,0,0,1,0,0,1
77,-1,36,-1,57,-2,-21,2.88,0,0,1,0,0,1
76,-1,35,-1,58,1,-23,2.88,0,0,1,0,0,1
75,-1,34,-1,81,23,-47,10.66,0,0,1,0,0,1
75,0,31,-3,58,-23,-27,1.47,0,1,0,0,0,1
76,1,30,-1,84,26,-54,10.30,0,1,0,0,1,0
79,3,30,0,86,2,-56,11.01,0,1,0,0,1,0
77,-2,28,-2,87,1,-59,10.66,0,1,0,0,1,0
71,-6,26,-2,55,-32,-29,-1.36,1,0,0,0,1,0
70,-1,25,-1,87,32,-62,9.60,1,0,0,1,0,0
67,-3,26,1,54,-33,-28,-1.72,1,0,0,1,0,0
64,-3,24,-2,26,-28,-2,-12.32,1,0,0,1,0,0
61,-3,25,1,24,-2,1,-12.68,1,0,0,1,0,0
59,-2,25,0,28,4,-3,-11.26,1,0,0,1,0,0
57,-2,28,3,36,8,-8,-7.37,1,0,0,1,0,0
55,-2,26,-2,31,-5,-5,-9.85,0,1,0,1,0,0
53,-2,29,3,28,-3,1,-9.85,0,1,0,0,1,0

