front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
56,0,43,0,44,1,-1,0.76,0,1,0,0,1,0
54,-2,43,0,44,0,-1,0.76,0,1,0,0,1,0
53,-1,44,1,43,-1,1,0.76,0,1,0,0,1,0
130,77,44,0,44,1,0,1.11,0,1,0,0,1,0
67,-63,46,2,43,-1,3,1.47,0,1,0,0,1,0
126,59,40,-6,42,-1,-2,-1.01,0,1,0,0,1,0
62,-64,38,-2,44,2,-6,-1.01,0,1,0,0,1,0
121,59,36,-2,42,-2,-6,-2.42,0,1,0,0,1,0
77,-44,36,0,43,1,-7,-2.07,0,1,0,0,1,0
75,-2,35,-1,43,0,-8,-2.42,0,1,0,0,1,0
73,-2,36,1,42,-1,-6,-2.42,0,1,0,0,1,0
70,-3,36,0,42,0,-6,-2.42,0,1,0,0,1,0
86,16,36,0,43,1,-7,-2.07,0,1,0,0,1,0
66,-20,167,131,43,0,124,44.25,0,1,0,0,1,0
81,15,166,-1,43,0,123,43.89,0,1,0,0,1,0
102,21,165,-1,43,0,122,43.54,0,0,1,0,1,0
100,-2,162,-3,45,2,117,43.18,0,0,1,0,0,1
56,-44,161,-1,47,2,114,43.54,0,0,1,0,0,1
96,40,159,-2,47,0,112,42.83,0,0,1,0,0,1
94,-2,157,-2,48,1,109,42.48,0,1,0,0,0,1
92,-2,157,0,50,2,107,43.18,0,1,0,0,1,0
90,-2,154,-3,50,0,104,42.12,0,1,0,0,1,0
88,-2,152,-2,50,0,102,41.42,0,1,0,0,1,0
86,-2,150,-2,50,0,100,40.71,0,1,0,0,1,0
83,-3,148,-2,56,6,92,42.12,0,0,1,0,1,0
81,-2,146,-2,78,22,68,49.20,0,0,1,0,0,1
79,-2,146,0,97,19,49,55.91,0,0,1,0,0,1
77,-2,228,82,129,32,99,96.22,0,0,1,0,0,1
79,2,225,-3,131,2,94,95.86,0,0,1,0,0,1
136,57,223,-2,72,-59,151,74.30,0,1,0,0,0,1
122,-14,29,-194,72,0,-43,5.71,0,1,0,0,1,0
120,-2,219,190,59,-13,160,68.29,0,1,0,0,1,0
116,-4,217,-2,56,-3,161,66.52,0,1,0,0,1,0
114,-2,215,-2,146,90,69,97.63,0,1,0,0,1,0
111,-3,213,-2,139,-7,74,94.45,0,1,0,0,1,0
108,-3,210,-3,137,-2,73,92.68,0,1,0,0,1,0
105,-3,209,-1,151,14,58,97.28,0,1,0,0,1,0
102,-3,206,-3,48,-103,158,59.80,0,0,1,0,1,0
100,-2,204,-2,50,2,154,59.80,0,0,1,0,0,1
98,-2,204,0,50,0,154,59.80,0,0,1,0,0,1
110,12,156,-48,51,1,105,43.18,0,1,0,0,0,1
110,0,153,-3,44,-7,109,39.65,0,1,0,0,1,0
194,84,151,-2,159,115,-8,79.60,0,1,0,0,1,0
191,-3,150,-1,159,0,-9,79.25,0,1,0,0,1,0
189,-2,150,0,161,2,-11,79.95,0,1,0,0,1,0
186,-3,149,-1,249,88,-100,110.71,0,1,0,0,1,0
184,-2,24,-125,249,0,-225,66.52,0,1,0,0,1,0
181,-3,25,1,22,-227,3,-13.38,0,1,0,0,1,0
178,-3,24,-1,22,0,2,-13.74,0,1,0,0,1,0
176,-2,22,-2,81,59,-59,6.42,0,1,0,0,1,0
173,-3,21,-1,79,-2,-58,5.35,0,1,0,0,1,0
171,-2,21,0,82,3,-61,6.42,0,1,0,0,1,0
169,-2,21,0,85,3,-64,7.48,0,1,0,0,1,0
91,-78,20,-1,88,3,-68,8.18,0,1,0,0,1,0
88,-3,19,-1,179,91,-160,40.00,0,1,0,0,1,0
85,-3,19,0,182,3,-163,41.06,0,1,0,0,1,0

