front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
75,0,42,-1,87,0,-45,15.61,0,1,0,0,1,0
74,-1,43,1,88,1,-45,16.32,0,1,0,0,1,0
73,-1,41,-2,89,1,-48,15.96,0,1,0,0,1,0
71,-2,40,-1,90,1,-50,15.96,0,1,0,0,1,0
69,-2,38,-2,92,2,-54,15.96,0,1,0,0,1,0
76,7,37,-1,93,1,-56,15.96,0,1,0,0,1,0
63,-13,36,-1,95,2,-59,16.32,0,1,0,0,1,0
61,-2,35,-1,96,1,-61,16.32,0,1,0,0,1,0
57,-4,34,-1,97,1,-63,16.32,0,1,0,0,1,0
56,-1,32,-2,100,3,-68,16.67,1,0,0,0,1,0
53,-3,32,0,68,-32,-36,5.35,1,0,0,1,0,0
51,-2,31,-1,65,-3,-34,3.94,1,0,0,1,0,0
50,-1,30,-1,66,1,-36,3.94,1,0,0,1,0,0
50,0,31,1,66,0,-35,4.29,1,0,0,1,0,0
145,95,33,2,69,3,-36,6.06,1,0,0,1,0,0
56,-89,36,3,400,331,-364,124.15,0,1,0,1,0,0
140,84,44,8,36,-364,8,-1.72,0,1,0,0,1,0
138,-2,43,-1,400,364,-357,126.62,0,1,0,0,1,0
67,-71,42,-1,35,-365,7,-2.78,0,1,0,0,1,0
133,66,43,1,36,1,7,-2.07,0,1,0,0,1,0
62,-71,44,1,38,2,6,-1.01,0,0,1,0,1,0
59,-3,50,6,39,1,11,1.47,0,1,0,0,0,1
57,-2,49,-1,39,0,10,1.11,0,1,0,0,1,0
56,-1,49,0,42,3,7,2.17,0,0,1,0,1,0
56,0,43,-6,43,1,0,0.41,0,1,0,0,0,1
72,16,38,-5,43,0,-5,-1.36,0,1,0,0,1,0
69,-3,36,-2,44,1,-8,-1.72,0,1,0,0,1,0
115,46,36,0,45,1,-9,-1.36,0,1,0,0,1,0
63,-52,37,1,49,4,-12,0.41,0,1,0,0,1,0
111,48,36,-1,49,0,-13,0.05,0,1,0,0,1,0
108,-3,34,-2,49,0,-15,-0.66,0,1,0,0,1,0
58,-50,33,-1,50,1,-17,-0.66,0,1,0,0,1,0
104,46,33,0,52,2,-19,0.05,0,1,0,0,1,0
101,-3,32,-1,57,5,-25,1.47,0,1,0,0,1,0
99,-2,32,0,57,0,-25,1.47,0,1,0,0,1,0
97,-2,31,-1,55,-2,-24,0.41,0,1,0,0,1,0
95,-2,32,1,56,1,-24,1.11,0,1,0,0,1,0
93,-2,400,368,57,1,343,131.57,0,1,0,0,1,0
90,-3,126,-274,58,1,68,35.05,0,1,0,0,1,0
87,-3,116,-10,61,3,55,32.58,0,1,0,0,1,0
85,-2,114,-2,61,0,53,31.87,0,1,0,0,1,0
83,-2,113,-1,63,2,50,32.22,0,1,0,0,1,0
80,-3,112,-1,64,1,48,32.22,0,1,0,0,1,0
78,-2,112,0,66,2,46,32.93,0,1,0,0,1,0
76,-2,111,-1,68,2,43,33.29,0,0,1,0,1,0
74,-2,110,-1,69,1,41,33.29,0,0,1,0,0,1
72,-2,108,-2,70,1,38,32.93,0,0,1,0,0,1
71,-1,107,-1,72,2,35,33.29,0,0,1,0,0,1
70,-1,105,-2,74,2,31,33.29,0,0,1,0,0,1
70,0,103,-2,76,2,27,33.29,0,0,1,0,0,1
126,56,101,-2,43,-33,58,20.91,0,1,0,0,0,1
102,-24,100,-1,227,184,-127,85.61,0,1,0,0,1,0
99,-3,97,-3,341,114,-244,124.85,0,1,0,0,1,0
97,-2,93,-4,344,3,-251,124.50,0,1,0,0,1,0
94,-3,91,-2,346,2,-255,124.50,0,1,0,0,1,0
92,-2,91,0,68,-278,23,26.21,0,0,1,0,1,0
90,-2,88,-3,68,0,20,25.15,0,0,1,0,0,1
87,-3,86,-2,326,258,-240,115.66,0,0,1,0,0,1
85,-2,86,0,352,26,-266,124.85,0,0,1,0,0,1
83,-2,88,2,353,1,-265,125.92,0,1,0,0,0,1
81,-2,87,-1,134,-219,-47,48.13,0,1,0,0,1,0
80,-1,81,-6,93,-41,-12,31.52,0,1,0,0,1,0
78,-2,78,-3,114,21,-36,37.88,0,1,0,0,1,0
75,-3,57,-21,143,29,-86,40.71,0,1,0,0,1,0
73,-2,74,17,116,-27,-42,37.17,0,1,0,0,1,0
70,-3,72,-2,84,-32,-12,25.15,0,1,0,0,1,0
68,-2,70,-2,84,0,-14,24.45,0,1,0,0,1,0
66,-2,75,5,97,13,-22,30.81,0,1,0,0,1,0
63,-3,66,-9,25,-72,41,2.17,0,0,1,0,1,0
61,-2,66,0,26,1,40,2.53,0,1,0,0,0,1

