front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
29,0,28,-2,25,0,3,-11.26,1,0,0,1,0,0
30,1,27,-1,26,1,1,-11.26,1,0,0,1,0,0
29,-1,24,-3,27,1,-3,-11.97,1,0,0,1,0,0
400,371,23,-1,29,2,-6,-11.62,1,0,0,1,0,0
83,-317,24,1,30,1,-6,-10.91,1,0,0,1,0,0
80,-3,27,3,32,2,-5,-9.14,1,0,0,1,0,0
78,-2,27,0,34,2,-7,-8.43,1,0,0,1,0,0
77,-1,26,-1,36,2,-10,-8.08,0,1,0,1,0,0
157,80,28,2,41,5,-13,-5.61,0,1,0,0,1,0
154,-3,27,-1,42,1,-15,-5.61,0,1,0,0,1,0
152,-2,30,3,46,4,-16,-3.13,0,1,0,0,1,0
150,-2,27,-3,50,4,-23,-2.78,0,1,0,0,1,0
147,-3,29,2,52,2,-23,-1.36,1,0,0,0,1,0
145,-2,28,-1,30,-22,-2,-9.49,1,0,0,1,0,0
143,-2,400,372,32,2,368,122.73,0,1,0,1,0,0
140,-3,65,-335,26,-6,39,2.17,0,1,0,0,1,0
138,-2,400,335,26,0,374,120.61,0,1,0,0,1,0
135,-3,60,-340,27,1,33,0.76,0,0,1,0,1,0
133,-2,59,-1,26,-1,33,0.05,0,1,0,0,0,1
130,-3,56,-3,29,3,27,0.05,0,1,0,0,1,0
128,-2,56,0,29,0,27,0.05,0,1,0,0,1,0
126,-2,54,-2,30,1,24,-0.30,0,1,0,0,1,0
124,-2,53,-1,31,1,22,-0.30,0,1,0,0,1,0
121,-3,53,0,30,-1,23,-0.66,0,0,1,0,1,0
119,-2,56,3,32,2,24,1.11,0,0,1,0,0,1
117,-2,400,344,46,14,354,127.68,0,1,0,0,0,1
114,-3,31,-369,47,1,-16,-2.42,0,1,0,0,1,0
112,-2,30,-1,49,2,-19,-2.07,0,1,0,0,1,0
110,-2,29,-1,50,1,-21,-2.07,0,1,0,0,1,0
108,-2,28,-1,51,1,-23,-2.07,0,1,0,0,1,0
107,-1,28,0,56,5,-28,-0.30,0,1,0,0,1,0
105,-2,27,-1,56,0,-29,-0.66,0,1,0,0,1,0
103,-2,27,0,56,0,-29,-0.66,0,1,0,0,1,0
101,-2,26,-1,57,1,-31,-0.66,0,1,0,0,1,0
98,-3,28,2,58,1,-30,0.41,0,1,0,0,1,0
95,-3,26,-2,60,2,-34,0.41,0,1,0,0,1,0
93,-2,24,-2,64,4,-40,1.11,0,1,0,0,1,0
91,-2,24,0,63,-1,-39,0.76,0,1,0,0,1,0
89,-2,25,1,64,1,-39,1.47,0,1,0,0,1,0
87,-2,23,-2,66,2,-43,1.47,0,1,0,0,1,0
85,-2,23,0,68,2,-45,2.17,0,1,0,0,1,0
82,-3,400,377,69,1,331,135.81,0,1,0,0,1,0
78,-4,400,0,72,3,328,136.88,0,1,0,0,1,0
75,-3,306,-94,74,2,232,104.35,0,1,0,0,1,0
72,-3,305,-1,76,2,229,104.70,0,1,0,0,1,0
70,-2,86,-219,78,2,8,27.98,0,1,0,0,1,0
68,-2,306,220,80,2,226,106.47,0,0,1,0,1,0
65,-3,305,-1,83,3,222,107.18,0,0,1,0,0,1
63,-2,232,-73,84,1,148,81.72,0,0,1,0,0,1
63,0,301,69,85,1,216,106.47,0,0,1,0,0,1
70,7,58,-243,88,3,-30,21.62,0,1,0,0,0,1
69,-1,56,-2,87,-1,-31,20.56,0,1,0,0,1,0
68,-1,295,239,88,1,207,105.41,0,1,0,0,1,0
66,-2,293,-2,96,8,197,107.53,0,1,0,0,1,0
63,-3,291,-2,98,2,193,107.53,0,1,0,0,1,0
60,-3,290,-1,93,-5,197,105.41,0,1,0,0,1,0
60,0,288,-2,95,2,193,105.41,0,1,0,0,1,0
58,-2,286,-2,102,7,184,107.18,0,0,1,0,1,0
56,-2,284,-2,50,-52,234,88.09,0,0,1,0,0,1
53,-3,283,-1,107,57,176,107.88,0,0,1,0,0,1
50,-3,281,-2,50,-57,231,87.03,0,1,0,0,0,1
50,0,66,-215,111,61,-45,32.58,0,1,0,0,1,0
50,0,65,-1,112,1,-47,32.58,0,1,0,0,1,0
50,0,64,-1,57,-55,7,12.78,0,1,0,0,1,0
50,0,63,-1,29,-28,34,2.53,0,0,1,0,1,0
140,90,62,-1,30,1,32,2.53,0,0,1,0,0,1
136,-4,400,338,184,154,216,176.47,0,0,1,0,0,1
64,-72,58,-342,110,-74,-52,29.40,0,0,1,0,0,1
130,66,56,-2,96,-14,-40,23.74,0,1,0,0,0,1
59,-71,56,0,88,-8,-32,20.91,0,1,0,0,1,0
58,-1,53,-3,113,25,-60,28.69,0,1,0,0,1,0
56,-2,51,-2,113,0,-62,27.98,0,1,0,0,1,0
56,0,33,-18,114,1,-81,21.97,0,1,0,0,1,0
56,0,33,0,193,79,-160,49.90,0,1,0,0,1,0
50,-6,33,0,83,-110,-50,11.01,0,1,0,0,1,0
50,0,32,-1,108,25,-76,19.50,0,1,0,0,1,0
246,196,31,-1,96,-12,-65,14.90,0,1,0,0,1,0
44,-202,31,0,199,103,-168,51.32,0,1,0,0,1,0
79,35,30,-1,38,-161,-8,-5.96,0,1,0,0,1,0
240,161,30,0,41,3,-11,-4.90,0,1,0,0,1,0
237,-3,29,-1,33,-8,-4,-8.08,0,1,0,0,1,0
235,-2,30,1,32,-1,-2,-8.08,1,0,0,0,1,0
132,-103,30,0,33,1,-3,-7.73,0,1,0,1,0,0
86,-46,30,0,33,0,-3,-7.73,0,1,0,0,1,0
65,-21,31,1,34,1,-3,-7.02,0,1,0,0,1,0
63,-2,31,0,36,2,-5,-6.31,0,1,0,0,1,0
60,-3,30,-1,45,9,-15,-3.48,0,1,0,0,1,0
58,-2,400,370,38,-7,362,124.85,0,1,0,0,1,0
56,-2,32,-368,40,2,-8,-4.54,0,1,0,0,1,0
56,0,30,-2,41,1,-11,-4.90,0,1,0,0,1,0
70,14,31,1,43,2,-12,-3.84,0,1,0,0,1,0
212,142,30,-1,44,1,-14,-3.84,0,1,0,0,1,0
102,-110,30,0,47,3,-17,-2.78,0,1,0,0,1,0
63,-39,31,1,48,1,-17,-2.07,0,1,0,0,1,0
98,35,31,0,50,2,-19,-1.36,0,1,0,0,1,0
57,-41,30,-1,52,2,-22,-1.01,0,1,0,0,1,0
56,-1,30,0,62,10,-32,2.53,0,1,0,0,1,0

