front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
44,0,38,0,142,-1,-104,33.64,0,1,0,0,1,0
43,-1,38,0,143,1,-105,33.99,0,1,0,0,1,0
43,0,36,-2,145,2,-109,33.99,0,1,0,0,1,0
41,-2,37,1,147,2,-110,35.05,1,0,0,0,1,0
39,-2,33,-4,149,2,-116,34.35,1,0,0,1,0,0
39,0,32,-1,150,1,-118,34.35,1,0,0,1,0,0
51,12,34,2,149,-1,-115,34.70,1,0,0,1,0,0
47,-4,33,-1,149,0,-116,34.35,1,0,0,1,0,0
77,30,32,-1,153,4,-121,35.41,1,0,0,1,0,0
73,-4,33,1,87,-66,-54,12.43,1,0,0,1,0,0
71,-2,33,0,87,0,-54,12.43,1,0,0,1,0,0
69,-2,34,1,39,-48,-5,-4.19,0,1,0,1,0,0
67,-2,36,2,37,-2,-1,-4.19,0,1,0,0,1,0
65,-2,36,0,35,-2,1,-4.90,0,1,0,0,1,0
63,-2,37,1,35,0,2,-4.54,0,1,0,0,1,0
61,-2,36,-1,35,0,1,-4.90,0,1,0,0,1,0
60,-1,37,1,36,1,1,-4.19,0,1,0,0,1,0
58,-2,37,0,36,0,1,-4.19,0,1,0,0,1,0
56,-2,40,3,35,-1,5,-3.48,0,0,1,0,1,0
54,-2,39,-1,36,1,3,-3.48,0,0,1,0,0,1
51,-3,40,1,36,0,4,-3.13,0,0,1,0,0,1
49,-2,400,360,39,3,361,125.21,0,1,0,0,0,1
46,-3,141,-259,49,10,92,37.17,0,1,0,0,1,0
43,-3,35,-106,50,1,-15,0.05,0,1,0,0,1,0
42,-1,33,-2,50,0,-17,-0.66,0,1,0,0,1,0
40,-2,36,3,50,0,-14,0.41,0,1,0,0,1,0
38,-2,141,105,51,1,90,37.88,0,1,0,0,1,0
36,-2,134,-7,52,1,82,35.76,0,0,1,0,1,0
33,-3,135,1,53,1,82,36.47,0,0,1,0,0,1
32,-1,136,1,54,1,82,37.17,0,0,1,0,0,1
63,31,134,-2,56,2,78,37.17,0,0,1,0,0,1
61,-2,129,-5,57,1,72,35.76,0,1,0,0,0,1
61,0,30,-99,58,1,-28,1.11,0,1,0,0,1,0
61,0,29,-1,59,1,-30,1.11,0,1,0,0,1,0
377,316,56,27,58,-1,-2,10.30,0,1,0,0,1,0
375,-2,73,17,60,2,13,17.02,0,1,0,0,1,0
400,25,76,3,60,0,16,18.08,0,0,1,0,1,0
368,-32,74,-2,60,0,14,17.38,0,1,0,0,0,1
400,32,72,-2,62,2,10,17.38,0,1,0,0,1,0
363,-37,113,41,63,1,50,32.22,0,1,0,0,1,0
297,-66,70,-43,63,0,7,17.02,0,0,1,0,1,0
294,-3,110,40,64,1,46,31.52,0,0,1,0,0,1
290,-4,64,-46,65,1,-1,15.61,0,0,1,0,0,1
287,-3,60,-4,68,3,-8,15.25,0,1,0,0,0,1
285,-2,86,26,67,-1,19,24.09,0,1,0,0,1,0
106,-179,85,-1,163,96,-78,57.68,0,1,0,0,1,0
113,7,82,-3,67,-96,15,22.68,0,1,0,0,1,0
110,-3,56,-26,70,3,-14,14.55,0,1,0,0,1,0
102,-8,24,-32,71,1,-47,3.59,0,1,0,0,1,0
98,-4,25,1,67,-4,-42,2.53,0,1,0,0,1,0
96,-2,25,0,67,0,-42,2.53,0,1,0,0,1,0
102,6,30,5,68,1,-38,4.65,0,1,0,0,1,0
99,-3,30,0,72,4,-42,6.06,0,1,0,0,1,0
138,39,24,-6,22,-50,2,-13.74,0,1,0,0,1,0
86,-52,24,0,29,7,-5,-11.26,0,1,0,0,1,0
79,-7,24,0,72,43,-48,3.94,0,1,0,0,1,0
76,-3,23,-1,23,-49,0,-13.74,0,1,0,0,1,0
127,51,28,5,23,0,5,-11.97,0,1,0,0,1,0
71,-56,24,-4,25,2,-1,-12.68,0,1,0,0,1,0
70,-1,27,3,23,-2,4,-12.32,0,1,0,0,1,0
70,0,26,-1,24,1,2,-12.32,0,1,0,0,1,0
69,-1,24,-2,26,2,-2,-12.32,0,1,0,0,1,0
74,5,26,2,23,-3,3,-12.68,0,1,0,0,1,0
74,0,23,-3,26,3,-3,-12.68,0,1,0,0,1,0
72,-2,24,1,26,0,-2,-12.32,0,1,0,0,1,0
66,-6,24,0,26,0,-2,-12.32,0,1,0,0,1,0

