front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
50,0,67,-1,45,0,22,9.60,0,1,0,0,1,0
50,0,48,-19,47,2,1,3.59,0,1,0,0,1,0
49,-1,44,-4,49,2,-5,2.88,0,1,0,0,1,0
47,-2,57,13,49,0,8,7.48,0,1,0,0,1,0
45,-2,56,-1,49,0,7,7.12,0,1,0,0,1,0
44,-1,83,27,46,-3,37,15.61,0,1,0,0,1,0
40,-4,66,-17,45,-1,21,9.24,0,1,0,0,1,0
38,-2,51,-15,50,5,1,5.71,0,1,0,0,1,0
35,-3,76,25,43,-7,33,12.07,0,1,0,0,1,0
33,-2,75,-1,36,-7,39,9.24,0,1,0,0,1,0
30,-3,71,-4,36,0,35,7.83,1,0,0,0,1,0
29,-1,70,-1,38,2,32,8.18,1,0,0,1,0,0
27,-2,69,-1,37,-1,32,7.48,1,0,0,1,0,0
25,-2,68,-1,30,-7,38,4.65,1,0,0,1,0,0
32,7,33,-35,30,0,3,-7.73,1,0,0,1,0,0
32,0,31,-2,30,0,1,-8.43,1,0,0,1,0,0
31,-1,29,-2,37,7,-8,-6.67,1,0,0,1,0,0
32,1,23,-6,36,-1,-13,-9.14,1,0,0,1,0,0
36,4,19,-4,44,8,-25,-7.73,1,0,0,1,0,0
52,16,21,2,67,23,-46,1.11,1,0,0,1,0,0
51,-1,18,-3,74,7,-56,2.53,1,0,0,1,0,0
49,-2,18,0,76,2,-58,3.23,1,0,0,1,0,0
50,1,18,0,68,-8,-50,0.41,1,0,0,1,0,0
48,-2,27,9,40,-28,-13,-6.31,0,1,0,1,0,0
136,88,29,2,42,2,-13,-4.90,0,1,0,0,1,0
134,-2,30,1,68,26,-38,4.65,0,1,0,0,1,0
131,-3,29,-1,79,11,-50,8.18,0,1,0,0,1,0
129,-2,30,1,43,-36,-13,-4.19,0,1,0,0,1,0
127,-2,30,0,56,13,-26,0.41,0,1,0,0,1,0
124,-3,29,-1,50,-6,-21,-2.07,0,1,0,0,1,0
122,-2,30,1,50,0,-20,-1.72,0,1,0,0,1,0
120,-2,31,1,57,7,-26,1.11,0,1,0,0,1,0
117,-3,31,0,57,0,-26,1.11,0,1,0,0,1,0
115,-2,31,0,34,-23,-3,-7.02,0,1,0,0,1,0
113,-2,31,0,33,-1,-2,-7.37,0,1,0,0,1,0
110,-3,55,24,36,3,19,2.17,0,1,0,0,1,0
108,-2,36,-19,42,6,-6,-2.42,0,1,0,0,1,0
106,-2,33,-3,35,-7,-2,-5.96,0,1,0,0,1,0
104,-2,50,17,30,-5,20,-1.72,0,1,0,0,1,0
102,-2,51,1,33,3,18,-0.30,0,1,0,0,1,0
99,-3,52,1,56,23,-4,8.18,0,1,0,0,1,0
97,-2,78,26,74,18,4,23.74,0,1,0,0,1,0
95,-2,50,-28,37,-37,13,0.76,0,1,0,0,1,0
92,-3,49,-1,36,-1,13,0.05,0,0,1,0,1,0
90,-2,50,1,35,-1,15,0.05,0,0,1,0,0,1
88,-2,50,0,44,9,6,3.23,0,0,1,0,0,1
86,-2,47,-3,48,4,-1,3.59,0,0,1,0,0,1
85,-1,46,-1,45,-3,1,2.17,0,0,1,0,0,1
83,-2,45,-1,54,9,-9,5.00,0,0,1,0,0,1
82,-1,43,-2,50,-4,-7,2.88,0,1,0,0,0,1
81,-1,42,-1,78,28,-36,12.43,0,1,0,0,1,0
80,-1,40,-2,81,3,-41,12.78,0,0,1,0,1,0
78,-2,39,-1,82,1,-43,12.78,0,0,1,0,0,1
77,-1,37,-2,83,1,-46,12.43,0,1,0,0,0,1
51,-26,36,-1,90,7,-54,14.55,0,1,0,0,1,0
50,-1,35,-1,95,5,-60,15.96,0,1,0,0,1,0
80,30,33,-2,87,-8,-54,12.43,0,1,0,0,1,0
79,-1,31,-2,88,1,-57,12.07,1,0,0,0,1,0
40,-39,29,-2,86,-2,-57,10.66,1,0,0,1,0,0
74,34,29,0,57,-29,-28,0.41,1,0,0,1,0,0
69,-5,27,-2,56,-1,-29,-0.66,1,0,0,1,0,0
66,-3,26,-1,55,-1,-29,-1.36,1,0,0,1,0,0
63,-3,26,0,29,-26,-3,-10.55,1,0,0,1,0,0
60,-3,27,1,28,-1,-1,-10.55,0,1,0,1,0,0
57,-3,27,0,30,2,-3,-9.85,0,1,0,0,1,0
56,-1,28,1,42,12,-14,-5.25,0,1,0,0,1,0
53,-3,27,-1,36,-6,-9,-7.73,1,0,0,0,1,0
51,-2,26,-1,35,-1,-9,-8.43,1,0,0,1,0,0
49,-2,27,1,36,1,-9,-7.73,1,0,0,1,0,0
47,-2,30,3,29,-7,1,-9.14,0,1,0,1,0,0
46,-1,31,1,30,1,1,-8.43,1,0,0,0,1,0
44,-2,52,21,28,-2,24,-1.72,1,0,0,1,0,0
42,-2,51,-1,28,0,23,-2.07,1,0,0,1,0,0
41,-1,50,-1,28,0,22,-2.42,1,0,0,1,0,0
39,-2,44,-6,26,-2,18,-5.25,1,0,0,1,0,0
39,0,38,-6,28,2,10,-6.67,1,0,0,1,0,0
