front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
138,0,23,0,24,0,-1,-13.38,0,1,0,0,1,0
137,-1,26,3,25,1,1,-11.97,0,1,0,0,1,0
135,-2,23,-3,50,25,-27,-4.19,0,1,0,0,1,0
134,-1,24,1,24,-26,0,-13.03,0,1,0,0,1,0
131,-3,28,4,24,0,4,-11.62,0,1,0,0,1,0
129,-2,24,-4,24,0,0,-13.03,0,1,0,0,1,0
127,-2,105,81,23,-1,82,15.25,0,1,0,0,1,0
123,-4,82,-23,23,0,59,7.12,0,1,0,0,1,0
121,-2,81,-1,23,0,58,6.77,0,1,0,0,1,0
119,-2,102,21,23,0,79,14.19,0,1,0,0,1,0
117,-2,84,-18,23,0,61,7.83,0,0,1,0,1,0
114,-3,84,0,24,1,60,8.18,0,0,1,0,0,1
112,-2,82,-2,25,1,57,7.83,0,0,1,0,0,1
109,-3,80,-2,26,1,54,7.48,0,0,1,0,0,1
107,-2,79,-1,61,35,18,19.50,0,1,0,0,0,1
106,-1,77,-2,76,15,1,24.09,0,0,1,0,1,0
104,-2,77,0,77,1,0,24.45,0,0,1,0,0,1
103,-1,75,-2,80,3,-5,24.80,0,0,1,0,0,1
93,-10,72,-3,81,1,-9,24.09,0,0,1,0,0,1
88,-5,70,-2,70,-11,0,19.50,0,1,0,0,0,1
85,-3,68,-2,51,-19,17,12.07,0,1,0,0,1,0
82,-3,67,-1,53,2,14,12.43,0,1,0,0,1,0
80,-2,65,-2,54,1,11,12.07,0,1,0,0,1,0
78,-2,64,-1,56,2,8,12.43,0,1,0,0,1,0
76,-2,62,-2,57,1,5,12.07,0,1,0,0,1,0
73,-3,60,-2,59,2,1,12.07,0,0,1,0,1,0
71,-2,58,-2,60,1,-2,11.72,0,0,1,0,0,1
69,-2,56,-2,62,2,-6,11.72,0,0,1,0,0,1
66,-3,55,-1,64,2,-9,12.07,0,1,0,0,0,1
56,-10,53,-2,64,0,-11,11.37,0,1,0,0,1,0
56,0,52,-1,66,2,-14,11.72,0,1,0,0,1,0
