front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
104,0,83,0,9,0,74,2.53,0,1,0,0,1,0
103,-1,83,0,9,0,74,2.53,0,1,0,0,1,0
101,-2,83,0,10,1,73,2.88,0,1,0,0,1,0
99,-2,16,-67,10,0,6,-20.81,0,1,0,0,1,0
97,-2,16,0,48,38,-32,-7.37,0,1,0,0,1,0
95,-2,16,0,50,2,-34,-6.67,1,0,0,0,1,0
92,-3,16,0,11,-39,5,-20.45,1,0,0,1,0,0
90,-2,16,0,9,-2,7,-21.16,1,0,0,1,0,0
89,-1,99,83,8,-1,91,7.83,1,0,0,1,0,0
87,-2,97,-2,8,0,89,7.12,1,0,0,1,0,0
86,-1,93,-4,8,0,85,5.71,0,1,0,1,0,0
85,-1,90,-3,9,1,81,5.00,0,1,0,0,1,0
84,-1,90,0,10,1,80,5.35,0,0,1,0,1,0
85,1,87,-3,11,1,76,4.65,0,0,1,0,0,1
80,-5,87,0,13,2,74,5.35,0,0,1,0,0,1
78,-2,85,-2,15,2,70,5.35,0,1,0,0,0,1
75,-3,84,-1,16,1,68,5.35,0,1,0,0,1,0
73,-2,83,-1,16,0,67,5.00,0,1,0,0,1,0
70,-3,81,-2,17,1,64,4.65,0,1,0,0,1,0
68,-2,79,-2,17,0,62,3.94,0,1,0,0,1,0
66,-2,77,-2,17,0,60,3.23,0,1,0,0,1,0
64,-2,76,-1,19,2,57,3.59,0,1,0,0,1,0
62,-2,74,-2,18,-1,56,2.53,0,0,1,0,1,0
60,-2,72,-2,20,2,52,2.53,0,0,1,0,0,1
58,-2,29,-43,21,1,8,-12.32,0,1,0,0,0,1
56,-2,22,-7,22,1,0,-14.44,0,1,0,0,1,0
55,-1,22,0,23,1,-1,-14.09,0,1,0,0,1,0
53,-2,23,1,96,73,-73,12.07,0,1,0,0,1,0
51,-2,21,-2,98,2,-77,12.07,0,1,0,0,1,0
50,-1,21,0,99,1,-78,12.43,0,1,0,0,1,0
50,0,20,-1,98,-1,-78,11.72,0,1,0,0,1,0
48,-2,19,-1,103,5,-84,13.13,0,1,0,0,1,0
45,-3,18,-1,102,-1,-84,12.43,0,1,0,0,1,0
45,0,18,0,103,1,-85,12.78,1,0,0,0,1,0
44,-1,17,-1,104,1,-87,12.78,1,0,0,1,0,0

