front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
41,-3,54,-1,116,24,-62,30.10,0,1,0,0,1,0
30,-11,52,-2,118,2,-66,30.10,0,1,0,0,1,0
36,6,50,-2,117,-1,-67,29.04,0,1,0,0,1,0
36,0,50,0,70,-47,-20,12.43,0,1,0,0,1,0
34,-2,47,-3,118,48,-71,28.34,0,0,1,0,1,0
37,3,30,-17,118,0,-88,22.33,0,1,0,0,0,1
31,-6,25,-5,53,-65,-28,-2.42,0,1,0,0,1,0
30,-1,25,0,121,68,-96,21.62,0,1,0,0,1,0
37,7,25,0,79,-42,-54,6.77,0,1,0,0,1,0
36,-1,24,-1,81,2,-57,7.12,0,1,0,0,1,0
24,-12,26,2,82,1,-56,8.18,0,1,0,0,1,0
24,0,24,-2,147,65,-123,30.46,0,1,0,0,1,0
24,0,26,2,79,-68,-53,7.12,0,1,0,0,1,0
23,-1,23,-3,147,68,-124,30.10,1,0,0,0,1,0

