front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
42,0,44,0,27,0,17,-4.90,0,1,0,0,1,0
40,-2,43,-1,28,1,15,-4.90,0,1,0,0,1,0
39,-1,43,0,29,1,14,-4.54,0,1,0,0,1,0
37,-2,60,17,29,0,31,1.47,0,1,0,0,1,0
35,-2,60,0,30,1,30,1.82,0,1,0,0,1,0
32,-3,58,-2,31,1,27,1.47,1,0,0,0,1,0
31,-1,57,-1,32,1,25,1.47,1,0,0,1,0,0
29,-2,29,-28,32,0,-3,-8.43,1,0,0,1,0,0
29,0,30,1,32,0,-2,-8.08,1,0,0,1,0,0
27,-2,26,-4,33,1,-7,-9.14,1,0,0,1,0,0
30,3,26,0,34,1,-8,-8.79,1,0,0,1,0,0
28,-2,24,-2,36,2,-12,-8.79,1,0,0,1,0,0
54,26,23,-1,37,1,-14,-8.79,1,0,0,1,0,0
56,2,21,-2,39,2,-18,-8.79,1,0,0,1,0,0
49,-7,23,2,42,3,-19,-7.02,1,0,0,1,0,0
47,-2,22,-1,44,2,-22,-6.67,1,0,0,1,0,0
48,1,23,1,58,14,-35,-1.36,1,0,0,1,0,0
167,119,23,0,60,2,-37,-0.66,0,1,0,1,0,0
162,-5,25,2,26,-34,-1,-11.97,0,1,0,0,1,0
158,-4,27,2,29,3,-2,-10.20,0,1,0,0,1,0
155,-3,30,3,25,-4,5,-10.55,0,1,0,0,1,0
153,-2,27,-3,25,0,2,-11.62,0,1,0,0,1,0
150,-3,29,2,26,1,3,-10.55,0,1,0,0,1,0
148,-2,29,0,26,0,3,-10.55,0,1,0,0,1,0
146,-2,29,0,27,1,2,-10.20,0,1,0,0,1,0
144,-2,30,1,25,-2,5,-10.55,0,1,0,0,1,0
141,-3,29,-1,27,2,2,-10.20,0,1,0,0,1,0
138,-3,236,207,25,-2,211,62.28,0,1,0,0,1,0
136,-2,30,-206,26,1,4,-10.20,0,1,0,0,1,0
134,-2,232,202,26,0,206,61.22,0,1,0,0,1,0
131,-3,119,-113,26,0,93,21.26,0,1,0,0,1,0
128,-3,119,0,27,1,92,21.62,0,0,1,0,1,0
126,-2,228,109,29,2,199,60.86,0,0,1,0,0,1
124,-2,225,-3,96,67,129,83.49,0,0,1,0,0,1
129,5,32,-193,95,-1,-63,14.90,0,1,0,0,0,1
127,-2,31,-1,96,1,-65,14.90,0,1,0,0,1,0
125,-2,31,0,97,1,-66,15.25,0,1,0,0,1,0
123,-2,84,53,99,2,-15,34.70,0,1,0,0,1,0
121,-2,83,-1,95,-4,-12,32.93,0,1,0,0,1,0
