front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
31,0,32,0,7,-1,25,-16.21,1,0,0,0,1,0
30,-1,30,-2,9,2,21,-16.21,1,0,0,1,0,0
30,0,30,0,8,-1,22,-16.57,1,0,0,1,0,0
29,-1,28,-2,9,1,19,-16.92,1,0,0,1,0,0
29,0,26,-2,10,1,16,-17.27,1,0,0,1,0,0
184,155,25,-1,12,2,13,-16.92,1,0,0,1,0,0
145,-39,23,-2,13,1,10,-17.27,1,0,0,1,0,0
141,-4,24,1,15,2,9,-16.21,1,0,0,1,0,0
138,-3,24,0,16,1,8,-15.86,1,0,0,1,0,0
124,-14,23,-1,19,3,4,-15.15,1,0,0,1,0,0
121,-3,24,1,21,2,3,-14.09,1,0,0,1,0,0
119,-2,25,1,35,14,-10,-8.79,0,1,0,1,0,0
116,-3,26,1,36,1,-10,-8.08,0,1,0,0,1,0
115,-1,27,1,29,-7,-2,-10.20,0,1,0,0,1,0
112,-3,27,0,30,1,-3,-9.85,0,1,0,0,1,0
109,-3,30,3,29,-1,1,-9.14,0,1,0,0,1,0
107,-2,28,-2,29,0,-1,-9.85,0,1,0,0,1,0
105,-2,28,0,29,0,-1,-9.85,0,1,0,0,1,0
103,-2,28,0,29,0,-1,-9.85,0,1,0,0,1,0
100,-3,28,0,28,-1,0,-10.20,0,1,0,0,1,0
98,-2,29,1,30,2,-1,-9.14,0,1,0,0,1,0
96,-2,29,0,28,-2,1,-9.85,0,1,0,0,1,0
94,-2,28,-1,30,2,-2,-9.49,0,1,0,0,1,0
92,-2,29,1,30,0,-1,-9.14,0,1,0,0,1,0
90,-2,29,0,29,-1,0,-9.49,0,1,0,0,1,0
87,-3,28,-1,59,30,-31,0.76,0,1,0,0,1,0
85,-2,29,1,58,-1,-29,0.76,0,1,0,0,1,0
83,-2,28,-1,59,1,-31,0.76,0,1,0,0,1,0
81,-2,28,0,63,4,-35,2.17,0,1,0,0,1,0
79,-2,29,1,68,5,-39,4.29,0,1,0,0,1,0
76,-3,29,0,30,-38,-1,-9.14,0,1,0,0,1,0
75,-1,29,0,69,39,-40,4.65,0,1,0,0,1,0

