front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
62,-1,41,1,7,0,34,-13.03,0,1,0,0,1,0
62,0,50,9,9,2,41,-9.14,0,1,0,0,1,0
62,0,39,-11,10,1,29,-12.68,0,1,0,0,1,0
58,-4,40,1,13,3,27,-11.26,0,1,0,0,1,0
56,-2,46,6,15,2,31,-8.43,0,1,0,0,1,0
54,-2,36,-10,16,1,20,-11.62,0,1,0,0,1,0
53,-1,43,7,19,3,24,-8.08,0,1,0,0,1,0
50,-3,41,-2,21,2,20,-8.08,0,1,0,0,1,0
50,0,46,5,23,2,23,-5.61,0,1,0,0,1,0
91,41,49,3,26,3,23,-3.48,1,0,0,0,1,0
88,-3,50,1,30,4,20,-1.72,1,0,0,1,0,0
89,1,78,28,35,5,43,9.95,1,0,0,1,0,0
84,-5,77,-1,36,1,41,9.95,1,0,0,1,0,0
82,-2,78,1,43,7,35,12.78,0,1,0,1,0,0
80,-2,93,15,37,-6,56,15.96,0,1,0,0,1,0
78,-2,86,-7,34,-3,52,12.43,0,1,0,0,1,0
76,-2,82,-4,44,10,38,14.55,0,1,0,0,1,0
74,-2,80,-2,35,-9,45,10.66,0,1,0,0,1,0
72,-2,37,-43,36,1,1,-4.19,0,1,0,0,1,0
70,-2,36,-1,37,1,-1,-4.19,0,1,0,0,1,0
68,-2,72,36,38,1,34,8.89,0,1,0,0,1,0
67,-1,72,0,40,2,32,9.60,0,1,0,0,1,0
65,-2,65,-7,43,3,22,8.18,0,1,0,0,1,0
63,-2,62,-3,42,-1,20,6.77,0,1,0,0,1,0
61,-2,60,-2,46,4,14,7.48,0,1,0,0,1,0
59,-2,58,-2,47,1,11,7.12,0,1,0,0,1,0
58,-1,56,-2,48,1,8,6.77,0,1,0,0,1,0
57,-1,54,-2,50,2,4,6.77,0,1,0,0,1,0
56,-1,53,-1,50,0,3,6.42,0,1,0,0,1,0
58,2,50,-3,52,2,-2,6.06,0,1,0,0,1,0
56,-2,50,0,53,1,-3,6.42,0,1,0,0,1,0
55,-1,49,-1,54,1,-5,6.42,0,1,0,0,1,0
53,-2,47,-2,57,3,-10,6.77,0,1,0,0,1,0
51,-2,48,1,33,-24,15,-1.36,0,1,0,0,1,0
49,-2,46,-2,32,-1,14,-2.42,0,1,0,0,1,0
47,-2,44,-2,32,0,12,-3.13,0,1,0,0,1,0
46,-1,45,1,33,1,12,-2.42,1,0,0,0,1,0
45,-1,41,-4,32,-1,9,-4.19,1,0,0,1,0,0
41,-4,41,0,32,0,9,-4.19,1,0,0,1,0,0
39,-2,41,0,32,0,9,-4.19,1,0,0,1,0,0
37,-2,41,0,33,1,8,-3.84,1,0,0,1,0,0
38,1,40,-1,33,0,7,-4.19,1,0,0,1,0,0
36,-2,36,-4,35,2,1,-4.90,1,0,0,1,0,0
34,-2,34,-2,36,1,-2,-5.25,1,0,0,1,0,0
34,0,32,-2,38,2,-6,-5.25,1,0,0,1,0,0
68,34,31,-1,39,1,-8,-5.25,1,0,0,1,0,0
67,-1,30,-1,42,3,-12,-4.54,1,0,0,1,0,0
66,-1,29,-1,43,1,-14,-4.54,1,0,0,1,0,0
64,-2,29,0,41,-2,-12,-5.25,0,1,0,1,0,0
63,-1,29,0,40,-1,-11,-5.61,0,1,0,0,1,0
62,-1,30,1,41,1,-11,-4.90,0,1,0,0,1,0
59,-3,28,-2,44,3,-16,-4.54,0,1,0,0,1,0
57,-2,26,-2,46,2,-20,-4.54,0,1,0,0,1,0
56,-1,26,0,46,0,-20,-4.54,0,1,0,0,1,0
54,-2,25,-1,47,1,-22,-4.54,1,0,0,0,1,0
51,-3,27,2,48,1,-21,-3.48,1,0,0,1,0,0
50,-1,27,0,50,2,-23,-2.78,0,1,0,1,0,0
