front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
59,0,113,0,40,10,73,24.09,0,1,0,0,1,0
57,-2,111,-2,37,-3,74,22.33,0,1,0,0,1,0
55,-2,109,-2,36,-1,73,21.26,0,1,0,0,1,0
53,-2,108,-1,29,-7,79,18.44,0,1,0,0,1,0
50,-3,106,-2,29,0,77,17.73,0,1,0,0,1,0
48,-2,105,-1,41,12,64,21.62,1,0,0,0,1,0
46,-2,103,-2,48,7,55,23.39,1,0,0,1,0,0
43,-3,102,-1,54,6,48,25.15,1,0,0,1,0,0
41,-2,400,298,57,3,343,131.57,1,0,0,1,0,0
39,-2,400,0,126,69,274,155.97,1,0,0,1,0,0
38,-1,400,0,68,-58,332,135.46,1,0,0,1,0,0
40,2,37,-363,50,-18,-13,0.76,1,0,0,1,0,0
56,16,34,-3,69,19,-35,6.42,1,0,0,1,0,0
53,-3,33,-1,222,153,-189,60.16,1,0,0,1,0,0
51,-2,32,-1,222,0,-190,59.80,1,0,0,1,0,0
50,-1,32,0,68,-154,-36,5.35,0,1,0,1,0,0
50,0,33,1,69,1,-36,6.06,0,1,0,0,1,0
50,0,32,-1,70,1,-38,6.06,0,1,0,0,1,0
142,92,31,-1,71,1,-40,6.06,0,1,0,0,1,0
140,-2,31,0,73,2,-42,6.77,0,1,0,0,1,0
137,-3,31,0,75,2,-44,7.48,0,1,0,0,1,0
135,-2,29,-2,76,1,-47,7.12,0,1,0,0,1,0
132,-3,30,1,78,2,-48,8.18,0,1,0,0,1,0
131,-1,28,-2,80,2,-52,8.18,1,0,0,0,1,0
128,-3,29,1,82,2,-53,9.24,0,1,0,1,0,0
58,-70,30,1,400,318,-370,122.03,0,1,0,0,1,0
123,65,28,-2,400,0,-372,121.32,1,0,0,0,1,0
119,-4,29,1,38,-362,-9,-6.31,1,0,0,1,0,0
117,-2,29,0,37,-1,-8,-6.67,0,1,0,1,0,0
65,-52,30,1,37,0,-7,-6.31,0,1,0,0,1,0
113,48,33,3,40,3,-7,-4.19,0,1,0,0,1,0
61,-52,32,-1,40,0,-8,-4.54,0,1,0,0,1,0
108,47,35,3,42,2,-7,-2.78,0,1,0,0,1,0
106,-2,33,-2,45,3,-12,-2.42,0,1,0,0,1,0
56,-50,400,367,47,2,353,128.04,0,1,0,0,1,0
71,15,125,-275,48,1,77,31.16,0,1,0,0,1,0
69,-2,400,275,50,2,350,129.10,0,1,0,0,1,0
65,-4,400,0,53,3,347,130.16,0,1,0,0,1,0
91,26,122,-278,55,2,67,32.58,0,1,0,0,1,0
60,-31,121,-1,56,1,65,32.58,0,1,0,0,1,0
57,-3,112,-9,57,1,55,29.75,0,1,0,0,1,0
76,19,111,-1,62,5,49,31.16,0,1,0,0,1,0
56,-20,112,1,61,-1,51,31.16,0,1,0,0,1,0
80,24,111,-1,400,339,-289,150.66,0,1,0,0,1,0
77,-3,110,-1,400,0,-290,150.31,0,0,1,0,1,0
74,-3,109,-1,400,0,-291,149.96,0,0,1,0,0,1
72,-2,107,-2,70,-330,37,32.58,0,0,1,0,0,1
70,-2,105,-2,70,0,35,31.87,0,0,1,0,0,1
70,0,103,-2,72,2,31,31.87,0,1,0,0,0,1
70,0,101,-2,75,3,26,32.22,0,1,0,0,1,0
70,0,99,-2,78,3,21,32.58,0,1,0,0,1,0
70,0,98,-1,77,-1,21,31.87,0,1,0,0,1,0
120,50,94,-4,63,-14,31,25.51,0,1,0,0,1,0
99,-21,93,-1,64,1,29,25.51,0,0,1,0,1,0
97,-2,93,0,50,-14,43,20.56,0,0,1,0,0,1
94,-3,90,-3,400,350,-310,143.24,0,0,1,0,0,1
90,-4,90,0,69,-331,21,26.21,0,1,0,0,0,1
88,-2,88,-2,352,283,-264,125.56,0,1,0,0,1,0
86,-2,85,-3,353,1,-268,124.85,0,1,0,0,1,0
83,-3,83,-2,356,3,-273,125.21,0,1,0,0,1,0
81,-2,80,-3,57,-299,23,18.44,0,1,0,0,1,0
79,-2,79,-1,57,0,22,18.08,0,0,1,0,1,0
77,-2,77,-2,241,184,-164,82.43,0,0,1,0,0,1
75,-2,75,-2,242,1,-167,82.08,0,0,1,0,0,1
72,-3,81,6,120,-122,-39,41.06,0,0,1,0,0,1
70,-2,81,0,116,-4,-35,39.65,0,0,1,0,0,1
68,-2,400,319,113,-3,287,151.37,0,1,0,0,0,1
66,-2,29,-371,110,-3,-81,19.14,0,1,0,0,1,0
64,-2,28,-1,110,0,-82,18.79,0,1,0,0,1,0
62,-2,29,1,130,20,-101,26.21,0,1,0,0,1,0

