front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
213,-2,71,-10,96,3,-25,29.04,0,0,1,0,0,1
212,-1,76,5,96,0,-20,30.81,0,1,0,0,0,1
213,1,74,-2,98,2,-24,30.81,0,0,1,0,1,0
208,-5,63,-11,100,2,-37,27.63,0,1,0,0,0,1
207,-1,61,-2,101,1,-40,27.28,0,1,0,0,1,0
205,-2,59,-2,103,2,-44,27.28,0,1,0,0,1,0
203,-2,58,-1,105,2,-47,27.63,0,1,0,0,1,0
95,-108,57,-1,107,2,-50,27.98,0,1,0,0,1,0
113,18,44,-13,109,2,-65,24.09,0,1,0,0,1,0
65,-48,53,9,110,1,-57,27.63,0,0,1,0,1,0
194,129,43,-10,112,2,-69,24.80,0,1,0,0,0,1
56,-138,38,-5,114,2,-76,23.74,0,0,1,0,1,0
50,-6,36,-2,115,1,-79,23.39,0,0,1,0,0,1
38,-12,36,0,116,1,-80,23.74,0,1,0,0,0,1
37,-1,36,0,118,2,-82,24.45,0,0,1,0,1,0
37,0,45,9,119,1,-74,27.98,0,0,1,0,0,1
44,7,44,-1,120,1,-76,27.98,0,0,1,0,0,1
42,-2,49,5,122,2,-73,30.46,0,1,0,0,0,1
36,-6,47,-2,63,-59,-16,8.89,0,1,0,0,1,0
29,-7,46,-1,64,1,-18,8.89,0,0,1,0,1,0
33,4,53,7,125,61,-72,32.93,0,0,1,0,0,1
29,-4,52,-1,124,-1,-72,32.22,0,1,0,0,0,1
28,-1,37,-15,124,0,-87,26.92,0,1,0,0,1,0
28,0,37,0,125,1,-88,27.28,0,1,0,0,1,0
28,0,37,0,125,0,-88,27.28,0,1,0,0,1,0

