front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
56,0,37,0,41,-2,-4,-2.42,0,1,0,0,1,0
56,0,37,0,56,15,-19,2.88,0,1,0,0,1,0
55,-1,36,-1,57,1,-21,2.88,0,1,0,0,1,0
54,-1,36,0,59,2,-23,3.59,0,1,0,0,1,0
51,-3,35,-1,62,3,-27,4.29,0,1,0,0,1,0
50,-1,35,0,62,0,-27,4.29,0,1,0,0,1,0
50,0,35,0,64,2,-29,5.00,0,1,0,0,1,0
54,4,35,0,80,16,-45,10.66,0,1,0,0,1,0
53,-1,34,-1,79,-1,-45,9.95,1,0,0,0,1,0
51,-2,33,-1,87,8,-54,12.43,1,0,0,1,0,0
60,9,37,4,85,-2,-48,13.13,1,0,0,1,0,0
56,-4,40,3,45,-40,-5,0.05,1,0,0,1,0,0
56,0,39,-1,44,-1,-5,-0.66,1,0,0,1,0,0
72,16,39,0,43,-1,-4,-1.01,1,0,0,1,0,0
69,-3,43,4,42,-1,1,0.05,1,0,0,1,0,0
67,-2,43,0,41,-1,2,-0.30,0,1,0,1,0,0
61,-6,50,7,41,0,9,2.17,0,1,0,0,1,0
80,19,51,1,42,1,9,2.88,0,1,0,0,1,0
61,-19,51,0,38,-4,13,1.47,0,1,0,0,1,0
75,14,400,349,36,-2,364,124.15,1,0,0,0,1,0
72,-3,52,-348,36,0,16,1.11,1,0,0,1,0,0
71,-1,129,77,36,0,93,28.34,1,0,0,1,0,0
69,-2,128,-1,36,0,92,27.98,0,1,0,1,0,0
68,-1,114,-14,38,2,76,23.74,0,1,0,0,1,0
115,47,113,-1,38,0,75,23.39,0,1,0,0,1,0
112,-3,111,-2,41,3,70,23.74,0,1,0,0,1,0
110,-2,110,-1,43,2,67,24.09,0,0,1,0,1,0
107,-3,108,-2,43,0,65,23.39,0,0,1,0,0,1
106,-1,108,0,25,-18,83,17.02,0,0,1,0,0,1
57,-49,105,-3,25,0,80,15.96,0,0,1,0,0,1
56,-1,104,-1,25,0,79,15.61,0,0,1,0,0,1
92,36,103,-1,27,2,76,15.96,0,0,1,0,0,1
51,-41,121,18,28,1,93,22.68,0,0,1,0,0,1
48,-3,102,-19,30,2,72,16.67,0,0,1,0,0,1
47,-1,101,-1,58,28,43,26.21,0,1,0,0,0,1
48,1,32,-69,86,28,-54,11.72,0,1,0,0,1,0
45,-3,31,-1,86,0,-55,11.37,0,1,0,0,1,0
65,20,31,0,123,37,-92,24.45,0,1,0,0,1,0
90,25,30,-1,87,-36,-57,11.37,0,1,0,0,1,0
61,-29,29,-1,143,56,-114,30.81,0,1,0,0,1,0
84,23,29,0,144,1,-115,31.16,0,1,0,0,1,0
83,-1,29,0,124,-20,-95,24.09,0,1,0,0,1,0

