front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
59,1,56,0,58,-1,-2,10.30,0,1,0,0,1,0
58,-1,56,0,59,1,-3,10.66,0,1,0,0,1,0
57,-1,54,-2,59,0,-5,9.95,0,1,0,0,1,0
56,-1,52,-2,61,2,-9,9.95,0,1,0,0,1,0
54,-2,51,-1,62,1,-11,9.95,0,1,0,0,1,0
53,-1,49,-2,63,1,-14,9.60,0,1,0,0,1,0
52,-1,48,-1,64,1,-16,9.60,0,1,0,0,1,0
51,-1,47,-1,66,2,-19,9.95,0,1,0,0,1,0
50,-1,44,-3,67,1,-23,9.24,0,1,0,0,1,0
50,0,43,-1,69,2,-26,9.60,0,1,0,0,1,0
50,0,43,0,71,2,-28,10.30,0,1,0,0,1,0
49,-1,41,-2,72,1,-31,9.95,0,1,0,0,1,0
46,-3,40,-1,74,2,-34,10.30,0,1,0,0,1,0
45,-1,37,-3,76,2,-39,9.95,0,1,0,0,1,0
44,-1,36,-1,76,0,-40,9.60,0,1,0,0,1,0
40,-4,36,0,77,1,-41,9.95,1,0,0,0,1,0
41,1,34,-2,77,0,-43,9.24,1,0,0,1,0,0
44,3,33,-1,77,0,-44,8.89,1,0,0,1,0,0
43,-1,33,0,79,2,-46,9.60,1,0,0,1,0,0
128,85,33,0,79,0,-46,9.60,1,0,0,1,0,0
126,-2,33,0,53,-26,-20,0.41,1,0,0,1,0,0
123,-3,35,2,50,-3,-15,0.05,1,0,0,1,0,0
121,-2,29,-6,37,-13,-8,-6.67,1,0,0,1,0,0
119,-2,29,0,36,-1,-7,-7.02,1,0,0,1,0,0
56,-63,31,2,36,0,-5,-6.31,1,0,0,1,0,0
75,19,30,-1,34,-2,-4,-7.37,0,1,0,1,0,0
114,39,44,14,34,0,10,-2.42,0,1,0,0,1,0
113,-1,167,123,34,0,133,41.06,0,1,0,0,1,0
110,-3,164,-3,35,1,129,40.36,0,1,0,0,1,0
66,-44,163,-1,36,1,127,40.36,0,1,0,0,1,0
64,-2,162,-1,37,1,125,40.36,0,1,0,0,1,0
104,40,106,-56,37,0,69,20.56,0,1,0,0,1,0
79,-25,104,-2,38,1,66,20.20,0,1,0,0,1,0
98,19,101,-3,39,1,62,19.50,0,1,0,0,1,0
97,-1,98,-3,41,2,57,19.14,0,0,1,0,1,0
72,-25,97,-1,41,0,56,18.79,0,0,1,0,0,1
92,20,155,58,43,2,112,40.00,0,0,1,0,0,1
89,-3,154,-1,43,0,111,39.65,0,0,1,0,0,1
87,-2,151,-3,45,2,106,39.30,0,1,0,0,0,1
85,-2,149,-2,46,1,103,38.94,0,1,0,0,1,0
83,-2,148,-1,50,4,98,40.00,0,1,0,0,1,0
60,-23,146,-2,57,7,89,41.77,0,1,0,0,1,0
79,19,132,-14,80,23,52,44.95,0,1,0,0,1,0
77,-2,141,9,81,1,60,48.49,0,1,0,0,1,0
74,-3,140,-1,56,-25,84,39.30,0,0,1,0,1,0
72,-2,138,-2,88,32,50,49.90,0,0,1,0,0,1
70,-2,137,-1,88,0,49,49.55,0,1,0,0,0,1
69,-1,225,88,72,-16,153,75.00,0,1,0,0,1,0
131,62,223,-2,137,65,86,97.28,0,0,1,0,1,0
128,-3,221,-2,139,2,82,97.28,0,0,1,0,0,1
125,-3,219,-2,145,6,74,98.69,0,1,0,0,0,1
122,-3,217,-2,144,-1,73,97.63,0,1,0,0,1,0
110,-12,215,-2,143,-1,72,96.57,0,1,0,0,1,0
107,-3,213,-2,145,2,68,96.57,0,1,0,0,1,0
104,-3,211,-2,159,14,52,100.81,0,1,0,0,1,0
102,-2,209,-2,146,-13,63,95.51,0,1,0,0,1,0
99,-3,206,-3,147,1,59,94.80,0,0,1,0,1,0
86,-13,204,-2,148,1,56,94.45,0,0,1,0,0,1
83,-3,250,46,166,18,84,117.08,0,0,1,0,0,1
103,20,248,-2,67,-99,181,81.37,0,0,1,0,0,1
196,93,246,-2,67,0,179,80.66,0,1,0,0,0,1
193,-3,31,-215,68,1,-37,5.00,0,1,0,0,1,0
191,-2,29,-2,56,-12,-27,0.05,0,1,0,0,1,0
114,-77,29,0,57,1,-28,0.41,0,1,0,0,1,0
112,-2,27,-2,58,1,-31,0.05,0,1,0,0,1,0
109,-3,26,-1,60,2,-34,0.41,0,1,0,0,1,0
72,-37,25,-1,62,2,-37,0.76,1,0,0,0,1,0
69,-3,24,-1,64,2,-40,1.11,1,0,0,1,0,0
67,-2,24,0,67,3,-43,2.17,0,1,0,1,0,0
100,33,24,0,69,2,-45,2.88,1,0,0,0,1,0
99,-1,24,0,72,3,-48,3.94,1,0,0,1,0,0
97,-2,25,1,245,173,-220,65.46,1,0,0,1,0,0
169,72,26,1,29,-216,-3,-10.55,0,1,0,1,0,0
167,-2,27,1,25,-4,2,-11.62,1,0,0,0,1,0
165,-2,30,3,26,1,4,-10.20,1,0,0,1,0,0
163,-2,220,190,24,-2,196,56.27,0,1,0,1,0,0
161,-2,56,-164,24,0,32,-1.72,0,1,0,0,1,0
122,-39,54,-2,25,1,29,-2.07,0,1,0,0,1,0
121,-1,82,28,25,0,57,7.83,0,1,0,0,1,0
118,-3,82,0,26,1,56,8.18,0,1,0,0,1,0
115,-3,53,-29,27,1,26,-1.72,0,1,0,0,1,0
112,-3,80,27,27,0,53,7.83,0,1,0,0,1,0
