front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
74,0,13,0,0,0,13,-25.40,1,0,0,1,0,0
63,-11,14,1,20,20,-6,-17.98,1,0,0,1,0,0
61,-2,16,2,20,0,-4,-17.27,1,0,0,1,0,0
60,-1,61,45,16,-4,45,-2.78,1,0,0,1,0,0
59,-1,58,-3,14,-2,44,-4.54,0,1,0,1,0,0
59,0,57,-1,12,-2,45,-5.61,0,1,0,0,1,0
58,-1,55,-2,13,1,42,-5.96,0,1,0,0,1,0
57,-1,54,-1,14,1,40,-5.96,0,1,0,0,1,0
84,27,52,-2,14,0,38,-6.67,0,0,1,0,1,0
81,-3,50,-2,15,1,35,-7.02,0,1,0,0,0,1
79,-2,50,0,16,1,34,-6.67,0,1,0,0,1,0
78,-1,48,-2,16,0,32,-7.37,0,1,0,0,1,0
76,-2,46,-2,17,1,29,-7.73,0,1,0,0,1,0
73,-3,44,-2,18,1,26,-8.08,0,1,0,0,1,0
71,-2,42,-2,19,1,23,-8.43,0,1,0,0,1,0
69,-2,40,-2,19,0,21,-9.14,0,1,0,0,1,0
67,-2,40,0,19,0,21,-9.14,0,1,0,0,1,0
65,-2,38,-2,19,0,19,-9.85,0,1,0,0,1,0
61,-4,38,0,21,2,17,-9.14,0,1,0,0,1,0
60,-1,37,-1,21,0,16,-9.49,0,1,0,0,1,0
58,-2,36,-1,21,0,15,-9.85,0,1,0,0,1,0
57,-1,33,-3,21,0,12,-10.91,0,1,0,0,1,0
56,-1,33,0,22,1,11,-10.55,0,1,0,0,1,0
56,0,31,-2,23,1,8,-10.91,0,1,0,0,1,0
56,0,31,0,23,0,8,-10.91,1,0,0,0,1,0
54,-2,30,-1,23,0,7,-11.26,1,0,0,1,0,0
53,-1,58,28,23,0,35,-1.36,1,0,0,1,0,0
46,-7,57,-1,23,0,34,-1.72,1,0,0,1,0,0
42,-4,55,-2,23,0,32,-2.42,0,1,0,1,0,0
41,-1,50,-5,24,1,26,-3.84,0,1,0,0,1,0
50,9,49,-1,24,0,25,-4.19,1,0,0,0,1,0
37,-13,46,-3,26,2,20,-4.54,1,0,0,1,0,0
36,-1,46,0,26,0,20,-4.54,0,1,0,1,0,0
36,0,44,-2,28,2,16,-4.54,0,1,0,0,1,0
50,14,44,0,29,1,15,-4.19,1,0,0,0,1,0
56,6,43,-1,31,2,12,-3.84,1,0,0,1,0,0
56,0,40,-3,33,2,7,-4.19,1,0,0,1,0,0
56,0,27,-13,35,2,-8,-8.08,1,0,0,1,0,0
70,14,26,-1,36,1,-10,-8.08,1,0,0,1,0,0
233,163,25,-1,43,7,-18,-5.96,0,1,0,1,0,0
230,-3,26,1,43,0,-17,-5.61,0,1,0,0,1,0
59,-171,26,0,43,0,-17,-5.61,0,1,0,0,1,0
56,-3,26,0,45,2,-19,-4.90,1,0,0,0,1,0
55,-1,25,-1,46,1,-21,-4.90,1,0,0,1,0,0
220,165,27,2,43,-3,-16,-5.25,0,1,0,1,0,0
164,-56,29,2,43,0,-14,-4.54,0,1,0,0,1,0
161,-3,31,2,44,1,-13,-3.48,0,1,0,0,1,0
159,-2,32,1,28,-16,4,-8.79,0,1,0,0,1,0
212,53,31,-1,29,1,2,-8.79,0,1,0,0,1,0
210,-2,56,25,28,-1,28,-0.30,0,1,0,0,1,0
207,-3,57,1,29,1,28,0.41,0,1,0,0,1,0
205,-2,42,-15,29,0,13,-4.90,0,1,0,0,1,0
203,-2,39,-3,29,0,10,-5.96,0,1,0,0,1,0
201,-2,37,-2,29,0,8,-6.67,0,1,0,0,1,0

