front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
104,0,62,-43,9,0,53,-4.90,0,1,0,0,1,0
103,-1,60,-2,10,1,50,-5.25,0,1,0,0,1,0
101,-2,59,-1,10,0,49,-5.61,0,0,1,0,1,0
98,-3,57,-2,12,2,45,-5.61,0,0,1,0,0,1
56,-42,56,-1,13,1,43,-5.61,0,1,0,0,0,1
94,38,102,46,17,4,85,12.07,0,1,0,0,1,0
68,-26,16,-86,16,-1,0,-18.69,0,1,0,0,1,0
51,-17,16,0,16,0,0,-18.69,0,1,0,0,1,0
49,-2,17,1,16,0,1,-18.33,0,1,0,0,1,0
47,-2,16,-1,40,24,-24,-10.20,1,0,0,0,1,0
47,0,119,103,56,16,63,31.87,1,0,0,1,0,0
43,-4,16,-103,17,-39,-1,-18.33,1,0,0,1,0,0
80,37,42,26,13,-4,29,-10.55,0,1,0,1,0,0
74,-6,40,-2,13,0,27,-11.26,0,1,0,0,1,0
73,-1,39,-1,13,0,26,-11.62,0,1,0,0,1,0
75,2,39,0,15,2,24,-10.91,0,1,0,0,1,0
73,-2,37,-2,15,0,22,-11.62,0,1,0,0,1,0
66,-7,36,-1,15,0,21,-11.97,1,0,0,0,1,0
69,3,34,-2,16,1,18,-12.32,1,0,0,1,0,0
61,-8,35,1,16,0,19,-11.97,0,1,0,1,0,0
66,5,36,1,15,-1,21,-11.97,0,1,0,0,1,0
65,-1,36,0,16,1,20,-11.62,0,1,0,0,1,0
63,-2,61,25,17,1,44,-2.42,0,1,0,0,1,0
61,-2,60,-1,19,2,41,-2.07,0,1,0,0,1,0
59,-2,58,-2,20,1,38,-2.42,0,0,1,0,1,0
57,-2,56,-2,21,1,35,-2.78,0,0,1,0,0,1
56,-1,54,-2,22,1,32,-3.13,0,1,0,0,0,1
53,-3,54,0,23,1,31,-2.78,0,1,0,0,1,0
51,-2,52,-2,25,2,27,-2.78,1,0,0,0,1,0
49,-2,51,-1,25,0,26,-3.13,1,0,0,1,0,0
47,-2,49,-2,25,0,24,-3.84,0,1,0,1,0,0
46,-1,46,-3,25,0,21,-4.90,0,1,0,0,1,0
44,-2,45,-1,26,1,19,-4.90,1,0,0,0,1,0
43,-1,43,-2,28,2,15,-4.90,1,0,0,1,0,0
42,-1,41,-2,29,1,12,-5.25,1,0,0,1,0,0
41,-1,40,-1,28,-1,12,-5.96,1,0,0,1,0,0
41,0,38,-2,28,0,10,-6.67,1,0,0,1,0,0
42,1,37,-1,28,0,9,-7.02,1,0,0,1,0,0
43,1,37,0,26,-2,11,-7.73,1,0,0,1,0,0
57,14,36,-1,27,1,9,-7.73,1,0,0,1,0,0
42,-15,36,0,29,2,7,-7.02,1,0,0,1,0,0
37,-5,36,0,31,2,5,-6.31,1,0,0,1,0,0
35,-2,36,0,52,21,-16,1.11,1,0,0,1,0,0
33,-2,36,0,51,-1,-15,0.76,1,0,0,1,0,0
31,-2,37,1,52,1,-15,1.47,1,0,0,1,0,0
29,-2,38,1,38,-14,0,-3.13,1,0,0,1,0,0
26,-3,39,1,38,0,1,-2.78,1,0,0,1,0,0
26,0,43,4,37,-1,6,-1.72,1,0,0,1,0,0
25,-1,48,5,36,-1,12,-0.30,1,0,0,1,0,0
50,25,49,1,36,0,13,0.05,1,0,0,1,0,0
50,0,50,1,36,0,14,0.41,1,0,0,1,0,0
133,83,57,7,37,1,20,3.23,1,0,0,1,0,0
132,-1,21,-36,37,0,-16,-9.49,1,0,0,1,0,0
65,-67,74,53,39,2,35,9.95,1,0,0,1,0,0
61,-4,75,1,39,0,36,10.30,1,0,0,1,0,0
56,-5,76,1,41,2,35,11.37,1,0,0,1,0,0
46,-10,206,130,43,2,163,58.03,1,0,0,1,0,0
50,4,126,-80,47,4,79,31.16,0,1,0,1,0,0
42,-8,125,-1,48,1,77,31.16,0,1,0,0,1,0
44,2,124,-1,50,2,74,31.52,0,0,1,0,1,0
41,-3,124,0,53,3,71,32.58,0,1,0,0,0,1
36,-5,122,-2,53,0,69,31.87,0,1,0,0,1,0
36,0,121,-1,57,4,64,32.93,0,0,1,0,1,0
45,9,120,-1,57,0,63,32.58,0,0,1,0,0,1
33,-12,118,-2,60,3,58,32.93,0,0,1,0,0,1
30,-3,116,-2,57,-3,59,31.16,0,0,1,0,0,1
40,10,80,-36,57,0,23,18.44,0,0,1,0,0,1
50,10,79,-1,57,0,22,18.08,0,0,1,0,0,1
49,-1,77,-2,59,2,18,18.08,0,0,1,0,0,1
49,0,75,-2,66,7,9,19.85,0,0,1,0,0,1
70,21,73,-2,62,-4,11,17.73,0,0,1,0,0,1
106,36,71,-2,69,7,2,19.50,0,0,1,0,0,1
103,-3,70,-1,70,1,0,19.50,0,0,1,0,0,1
102,-1,68,-2,71,1,-3,19.14,0,0,1,0,0,1
70,-32,66,-2,73,2,-7,19.14,0,0,1,0,0,1
67,-3,58,-8,74,1,-16,16.67,0,1,0,0,0,1
64,-3,63,5,85,11,-22,22.33,0,1,0,0,1,0
62,-2,61,-2,89,4,-28,23.03,0,1,0,0,1,0
60,-2,59,-2,89,0,-30,22.33,0,1,0,0,1,0
58,-2,56,-3,92,3,-36,22.33,0,1,0,0,1,0
56,-2,55,-1,99,7,-44,24.45,0,1,0,0,1,0
54,-2,54,-1,98,-1,-44,23.74,0,0,1,0,1,0
52,-2,50,-4,73,-25,-23,13.49,0,0,1,0,0,1
50,-2,50,0,74,1,-24,13.84,0,0,1,0,0,1
48,-2,50,0,101,27,-51,23.39,0,1,0,0,0,1
45,-3,56,6,102,1,-46,25.86,0,1,0,0,1,0
43,-2,44,-12,104,2,-60,22.33,0,1,0,0,1,0
42,-1,55,11,106,2,-51,26.92,0,0,1,0,1,0
39,-3,47,-8,107,1,-60,24.45,0,0,1,0,0,1
37,-2,52,5,110,3,-58,27.28,0,1,0,0,0,1
35,-2,36,-16,110,0,-74,21.62,0,0,1,0,1,0
33,-2,40,4,112,2,-72,23.74,0,0,1,0,0,1
31,-2,35,-5,113,1,-78,22.33,0,0,1,0,0,1
29,-2,35,0,115,2,-80,23.03,0,0,1,0,0,1
28,-1,45,10,116,1,-71,26.92,0,0,1,0,0,1
27,-1,46,1,117,1,-71,27.63,0,0,1,0,0,1
27,0,49,3,118,1,-69,29.04,0,0,1,0,0,1
26,-1,48,-1,52,-66,-4,5.35,0,0,1,0,0,1
37,11,46,-2,50,-2,-4,3.94,0,0,1,0,0,1
35,-2,43,-3,52,2,-9,3.59,0,0,1,0,0,1


