front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
41,0,41,0,44,1,-3,0.05,0,1,0,0,1,0
40,-1,39,-2,43,-1,-4,-1.01,0,1,0,0,1,0
39,-1,40,1,47,4,-7,0.76,0,1,0,0,1,0
37,-2,40,0,44,-3,-4,-0.30,1,0,0,0,1,0
36,-1,36,-4,46,2,-10,-1.01,1,0,0,1,0,0
37,1,33,-3,18,-28,15,-11.97,1,0,0,1,0,0
121,84,31,-2,39,21,-8,-5.25,0,1,0,1,0,0
67,-54,30,-1,20,-19,10,-12.32,0,1,0,0,1,0
62,-5,28,-2,40,20,-12,-5.96,0,1,0,0,1,0
59,-3,27,-1,48,8,-21,-3.48,0,1,0,0,1,0
57,-2,26,-1,50,2,-24,-3.13,0,1,0,0,1,0
108,51,24,-2,58,8,-34,-1.01,1,0,0,0,1,0
53,-55,23,-1,60,2,-37,-0.66,1,0,0,1,0,0
50,-3,23,0,57,-3,-34,-1.72,1,0,0,1,0,0
49,-1,25,2,59,2,-34,-0.30,0,1,0,1,0,0
48,-1,78,53,66,7,12,20.91,0,1,0,0,1,0
50,2,77,-1,68,2,9,21.26,0,1,0,0,1,0
53,3,76,-1,63,-5,13,19.14,0,1,0,0,1,0
110,57,75,-1,73,10,2,22.33,0,1,0,0,1,0
108,-2,75,0,75,2,0,23.03,0,1,0,0,1,0
51,-57,76,1,75,0,1,23.39,0,0,1,0,1,0
102,51,80,4,76,1,4,25.15,0,0,1,0,0,1
100,-2,74,-6,78,2,-4,23.74,0,0,1,0,0,1
100,0,72,-2,69,-9,3,19.85,0,1,0,0,0,1
90,-10,71,-1,69,0,2,19.50,0,1,0,0,1,0
87,-3,70,-1,68,-1,2,18.79,0,1,0,0,1,0
86,-1,69,-1,67,-1,2,18.08,0,1,0,0,1,0
83,-3,68,-1,69,2,-1,18.44,0,1,0,0,1,0
81,-2,67,-1,71,2,-4,18.79,0,0,1,0,1,0
78,-3,66,-1,74,3,-8,19.50,0,0,1,0,0,1
76,-2,64,-2,63,-11,1,14.90,0,0,1,0,0,1
73,-3,63,-1,64,1,-1,14.90,0,0,1,0,0,1
70,-3,61,-2,64,0,-3,14.19,0,0,1,0,0,1
68,-2,59,-2,65,1,-6,13.84,0,0,1,0,0,1
66,-2,58,-1,66,1,-8,13.84,0,0,1,0,0,1
64,-2,56,-2,67,1,-11,13.49,0,1,0,0,0,1
62,-2,55,-1,69,2,-14,13.84,0,1,0,0,1,0
56,-6,53,-2,70,1,-17,13.49,0,0,1,0,1,0
56,0,51,-2,72,2,-21,13.49,0,1,0,0,0,1
52,-4,51,0,72,0,-21,13.49,0,1,0,0,1,0
51,-1,37,-14,74,2,-37,9.24,0,1,0,0,1,0
50,-1,36,-1,75,1,-39,9.24,0,1,0,0,1,0
49,-1,37,1,76,1,-39,9.95,0,1,0,0,1,0
49,0,36,-1,77,1,-41,9.95,1,0,0,0,1,0
47,-2,36,0,32,-45,4,-5.96,1,0,0,1,0,0
45,-2,39,3,30,-2,9,-5.61,1,0,0,1,0,0
44,-1,38,-1,31,1,7,-5.61,1,0,0,1,0,0
43,-1,36,-2,30,-1,6,-6.67,1,0,0,1,0,0
40,-3,37,1,31,1,6,-5.96,1,0,0,1,0,0
38,-2,40,3,31,0,9,-4.90,1,0,0,1,0,0
37,-1,38,-2,33,2,5,-4.90,1,0,0,1,0,0
35,-2,37,-1,33,0,4,-5.25,1,0,0,1,0,0
34,-1,33,-4,35,2,-2,-5.96,1,0,0,1,0,0
35,1,32,-1,36,1,-4,-5.96,1,0,0,1,0,0
68,33,32,0,39,3,-7,-4.90,1,0,0,1,0,0
68,0,29,-3,43,4,-14,-4.54,0,1,0,1,0,0
67,-1,29,0,38,-5,-9,-6.31,0,1,0,0,1,0
64,-3,28,-1,38,0,-10,-6.67,0,1,0,0,1,0
62,-2,28,0,40,2,-12,-5.96,0,1,0,0,1,0
60,-2,27,-1,41,1,-14,-5.96,0,1,0,0,1,0
58,-2,27,0,44,3,-17,-4.90,0,1,0,0,1,0
56,-2,26,-1,46,2,-20,-4.54,0,1,0,0,1,0
54,-2,26,0,46,0,-20,-4.54,1,0,0,0,1,0
