front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
56,0,47,-1,70,0,-23,11.37,0,1,0,0,1,0
56,0,46,-1,71,1,-25,11.37,0,1,0,0,1,0
55,-1,46,0,73,2,-27,12.07,0,1,0,0,1,0
53,-2,46,0,81,8,-35,14.90,0,1,0,0,1,0
50,-3,44,-2,82,1,-38,14.55,0,1,0,0,1,0
49,-1,44,0,83,1,-39,14.90,0,1,0,0,1,0
47,-2,43,-1,84,1,-41,14.90,0,1,0,0,1,0
45,-2,43,0,82,-2,-39,14.19,0,1,0,0,1,0
42,-3,42,-1,84,2,-42,14.55,0,1,0,0,1,0
41,-1,42,0,85,1,-43,14.90,1,0,0,0,1,0
39,-2,41,-1,102,17,-61,20.56,1,0,0,1,0,0
37,-2,41,0,107,5,-66,22.33,1,0,0,1,0,0
35,-2,41,0,108,1,-67,22.68,1,0,0,1,0,0
32,-3,42,1,111,3,-69,24.09,1,0,0,1,0,0
30,-2,45,3,43,-68,2,1.11,1,0,0,1,0,0
28,-2,61,16,41,-2,20,6.06,1,0,0,1,0,0
27,-1,63,2,41,0,22,6.77,1,0,0,1,0,0
25,-2,62,-1,40,-1,22,6.06,1,0,0,1,0,0
25,0,25,-37,40,0,-15,-7.02,1,0,0,1,0,0
23,-2,23,-2,42,2,-19,-7.02,1,0,0,1,0,0
23,0,20,-3,42,0,-22,-8.08,1,0,0,1,0,0
22,-1,20,0,43,1,-23,-7.73,1,0,0,1,0,0
50,28,18,-2,44,1,-26,-8.08,1,0,0,1,0,0
43,-7,18,0,47,3,-29,-7.02,1,0,0,1,0,0
41,-2,17,-1,50,3,-33,-6.31,1,0,0,1,0,0
40,-1,17,0,50,0,-33,-6.31,1,0,0,1,0,0
38,-2,18,1,61,11,-43,-2.07,1,0,0,1,0,0
161,123,19,1,63,2,-44,-1.01,0,1,0,1,0,0
159,-2,20,1,65,2,-45,0.05,0,1,0,0,1,0
157,-2,19,-1,66,1,-47,0.05,0,1,0,0,1,0
154,-3,18,-1,67,1,-49,0.05,0,1,0,0,1,0
152,-2,22,4,70,3,-48,2.53,0,1,0,0,1,0
149,-3,20,-2,72,2,-52,2.53,1,0,0,0,1,0
147,-2,20,0,75,3,-55,3.59,0,1,0,1,0,0
145,-2,19,-1,78,3,-59,4.29,0,1,0,0,1,0
143,-2,19,0,79,1,-60,4.65,1,0,0,0,1,0
141,-2,20,1,82,3,-62,6.06,1,0,0,1,0,0
139,-2,26,6,74,-8,-48,5.35,1,0,0,1,0,0
137,-2,227,201,19,-55,208,56.97,1,0,0,1,0,0
130,-7,178,-49,17,-2,161,38.94,0,1,0,1,0,0
128,-2,176,-2,17,0,159,38.24,0,1,0,0,1,0
126,-2,133,-43,18,1,115,23.39,0,1,0,0,1,0
91,-35,133,0,18,0,115,23.39,0,1,0,0,1,0
76,-15,130,-3,19,1,111,22.68,0,0,1,0,1,0
73,-3,127,-3,21,2,106,22.33,0,0,1,0,0,1
71,-2,170,43,23,2,147,38.24,0,0,1,0,0,1
115,44,183,13,29,6,154,44.95,0,0,1,0,0,1
115,0,183,0,29,0,154,44.95,0,0,1,0,0,1
113,-2,86,-97,99,70,-13,35.41,0,1,0,0,0,1
115,2,84,-2,106,7,-22,37.17,0,1,0,0,1,0
114,-1,82,-2,76,-30,6,25.86,0,1,0,0,1,0
112,-2,82,0,108,32,-26,37.17,0,1,0,0,1,0
109,-3,81,-1,80,-28,1,26.92,0,1,0,0,1,0
107,-2,80,-1,110,30,-30,37.17,0,0,1,0,1,0
104,-3,79,-1,112,2,-33,37.53,0,0,1,0,0,1
102,-2,78,-1,112,0,-34,37.17,0,0,1,0,0,1
102,0,76,-2,114,2,-38,37.17,0,1,0,0,0,1
102,0,74,-2,57,-57,17,16.32,0,1,0,0,1,0
140,38,73,-1,37,-20,36,8.89,0,1,0,0,1,0
138,-2,71,-2,58,21,13,15.61,0,1,0,0,1,0
136,-2,70,-1,39,-19,31,8.54,0,1,0,0,1,0
134,-2,68,-2,40,1,28,8.18,0,0,1,0,1,0
132,-2,66,-2,44,4,22,8.89,0,0,1,0,0,1
146,14,64,-2,50,6,14,10.30,0,0,1,0,0,1
67,-79,63,-1,66,16,-3,15.61,0,0,1,0,0,1
63,-4,61,-2,65,-1,-4,14.55,0,0,1,0,0,1
61,-2,59,-2,51,-14,8,8.89,0,0,1,0,0,1
58,-3,58,-1,68,17,-10,14.55,0,0,1,0,0,1
56,-2,56,-2,59,-9,-3,10.66,0,0,1,0,0,1
54,-2,56,0,60,1,-4,11.01,0,1,0,0,0,1
51,-3,56,0,59,-1,-3,10.66,0,1,0,0,1,0
49,-2,29,-27,61,2,-32,1.82,0,1,0,0,1,0
47,-2,29,0,77,16,-48,7.48,0,1,0,0,1,0
45,-2,29,0,68,-9,-39,4.29,0,1,0,0,1,0
43,-2,29,0,69,1,-40,4.65,0,1,0,0,1,0
41,-2,30,1,69,0,-39,5.00,0,1,0,0,1,0
39,-2,30,0,74,5,-44,6.77,1,0,0,0,1,0
36,-3,29,-1,86,12,-57,10.66,1,0,0,1,0,0
36,0,31,2,29,-57,2,-8.79,1,0,0,1,0,0
33,-3,45,14,26,-3,19,-4.90,1,0,0,1,0,0
32,-1,45,0,25,-1,20,-5.25,1,0,0,1,0,0
31,-1,45,0,25,0,20,-5.25,1,0,0,1,0,0
31,0,30,-15,26,1,4,-10.20,1,0,0,1,0,0
31,0,29,-1,26,0,3,-10.55,1,0,0,1,0,0
133,102,27,-2,27,1,0,-10.91,1,0,0,1,0,0
130,-3,26,-1,28,1,-2,-10.91,1,0,0,1,0,0
128,-2,26,0,30,2,-4,-10.20,1,0,0,1,0,0
126,-2,25,-1,33,3,-8,-9.49,0,1,0,1,0,0
124,-2,26,1,34,1,-8,-8.79,0,1,0,0,1,0
122,-2,25,-1,36,2,-11,-8.43,1,0,0,0,1,0
120,-2,25,0,37,1,-12,-8.08,1,0,0,1,0,0
105,-15,25,0,40,3,-15,-7.02,1,0,0,1,0,0
100,-5,27,2,43,3,-16,-5.25,1,0,0,1,0,0
98,-2,26,-1,44,1,-18,-5.25,0,1,0,1,0,0
96,-2,27,1,50,6,-23,-2.78,0,1,0,0,1,0
94,-2,30,3,50,0,-20,-1.72,0,1,0,0,1,0
92,-2,27,-3,56,6,-29,-0.66,0,1,0,0,1,0
89,-3,27,0,57,1,-30,-0.30,0,1,0,0,1,0
87,-2,29,2,57,0,-28,0.41,0,1,0,0,1,0
85,-2,28,-1,59,2,-31,0.76,0,1,0,0,1,0
83,-2,28,0,65,6,-37,2.88,0,1,0,0,1,0
81,-2,28,0,30,-35,-2,-9.49,0,1,0,0,1,0
79,-2,28,0,30,0,-2,-9.49,0,1,0,0,1,0

