front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
400,0,29,0,47,1,-18,-3.13,1,0,0,1,0,0
400,0,29,0,47,0,-18,-3.13,1,0,0,1,0,0
158,-242,30,1,50,3,-20,-1.72,1,0,0,1,0,0
150,-8,32,2,53,3,-21,0.05,0,1,0,1,0,0
145,-5,36,4,39,-14,-3,-3.48,0,0,1,0,1,0
149,4,400,364,37,-2,363,124.50,0,0,1,0,0,1
146,-3,36,-364,57,20,-21,2.88,0,0,1,0,0,1
137,-9,35,-1,39,-18,-4,-3.84,0,1,0,0,0,1
136,-1,33,-2,40,1,-7,-4.19,0,1,0,0,1,0
140,4,32,-1,66,26,-34,4.65,0,1,0,0,1,0
130,-10,31,-1,44,-22,-13,-3.48,0,1,0,0,1,0
128,-2,30,-1,44,0,-14,-3.84,0,1,0,0,1,0
125,-3,30,0,43,-1,-13,-4.19,0,1,0,0,1,0
124,-1,29,-1,46,3,-17,-3.48,0,1,0,0,1,0
129,5,28,-1,47,1,-19,-3.48,0,1,0,0,1,0
119,-10,27,-1,47,0,-20,-3.84,1,0,0,0,1,0
117,-2,26,-1,48,1,-22,-3.84,0,1,0,1,0,0
119,2,26,0,49,1,-23,-3.48,0,1,0,0,1,0
115,-4,28,2,51,2,-23,-2.07,0,1,0,0,1,0
113,-2,25,-3,53,2,-28,-2.42,0,1,0,0,1,0
113,0,25,0,55,2,-30,-1.72,1,0,0,0,1,0
111,-2,26,1,57,2,-31,-0.66,1,0,0,1,0,0
107,-4,28,2,57,0,-29,0.05,1,0,0,1,0,0
100,-7,30,2,58,1,-28,1.11,0,1,0,1,0,0
60,-40,400,370,77,19,323,138.64,0,1,0,0,1,0
93,33,400,0,29,-48,371,121.67,0,1,0,0,1,0
92,-1,400,0,28,-1,372,121.32,0,1,0,0,1,0
86,-6,400,0,26,-2,374,120.61,0,0,1,0,1,0
84,-2,110,-290,26,0,84,18.08,0,0,1,0,0,1
83,-1,135,25,29,3,106,27.98,0,0,1,0,0,1
78,-5,135,0,400,371,-265,159.15,0,0,1,0,0,1
74,-4,314,179,80,-320,234,109.30,0,0,1,0,0,1
70,-4,312,-2,81,1,231,108.95,0,1,0,0,0,1
68,-2,310,-2,82,1,228,108.59,0,1,0,0,1,0
78,10,309,-1,85,3,224,109.30,0,1,0,0,1,0
75,-3,308,-1,86,1,222,109.30,0,1,0,0,1,0
63,-12,306,-2,89,3,217,109.65,0,0,1,0,1,0
61,-2,305,-1,91,2,214,110.01,0,0,1,0,0,1
69,8,302,-3,92,1,210,109.30,0,0,1,0,0,1
68,-1,301,-1,94,2,207,109.65,0,0,1,0,0,1
66,-2,299,-2,95,1,204,109.30,0,0,1,0,0,1
67,1,297,-2,95,0,202,108.59,0,0,1,0,0,1
63,-4,56,-241,98,3,-42,24.45,0,0,1,0,0,1
62,-1,294,238,98,0,196,108.59,0,0,1,0,0,1
72,10,292,-2,107,9,185,111.07,0,0,1,0,0,1
71,-1,290,-2,109,2,181,111.07,0,0,1,0,0,1
87,16,400,110,102,-7,298,147.48,0,0,1,0,0,1
82,-5,72,-328,143,41,-71,46.01,0,0,1,0,0,1
79,-3,69,-3,143,0,-74,44.95,0,0,1,0,0,1
77,-2,400,331,74,-69,326,137.58,0,0,1,0,0,1
74,-3,67,-333,131,57,-64,40.00,0,1,0,0,0,1
72,-2,35,-32,92,-39,-57,14.90,0,1,0,0,1,0
70,-2,33,-2,133,41,-100,28.69,0,1,0,0,1,0
66,-4,35,2,134,1,-99,29.75,0,1,0,0,1,0
64,-2,400,365,136,2,264,159.50,0,1,0,0,1,0
62,-2,400,0,138,2,262,160.21,0,1,0,0,1,0
57,-5,52,-348,115,-23,-63,29.04,0,1,0,0,1,0
56,-1,36,-16,116,1,-80,23.74,0,1,0,0,1,0
56,0,36,0,118,2,-82,24.45,0,1,0,0,1,0
70,14,37,1,119,1,-82,25.15,0,1,0,0,1,0
68,-2,30,-7,122,3,-92,23.74,0,1,0,0,1,0
248,180,29,-1,124,2,-95,24.09,0,1,0,0,1,0
245,-3,29,0,148,24,-119,32.58,0,1,0,0,1,0
243,-2,29,0,130,-18,-101,26.21,0,1,0,0,1,0

