front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
31,0,30,-2,36,0,-6,-6.67,1,0,0,1,0,0
30,-1,28,-2,37,1,-9,-7.02,1,0,0,1,0,0
95,65,28,0,37,0,-9,-7.02,1,0,0,1,0,0
41,-54,26,-2,38,1,-12,-7.37,1,0,0,1,0,0
44,3,26,0,41,3,-15,-6.31,1,0,0,1,0,0
265,221,25,-1,43,2,-18,-5.96,1,0,0,1,0,0
220,-45,26,1,45,2,-19,-4.90,0,1,0,1,0,0
217,-3,27,1,47,2,-20,-3.84,0,1,0,0,1,0
215,-2,28,1,50,3,-22,-2.42,0,1,0,0,1,0
212,-3,28,0,50,0,-22,-2.42,0,1,0,0,1,0
210,-2,29,1,52,2,-23,-1.36,0,1,0,0,1,0
208,-2,29,0,55,3,-26,-0.30,0,1,0,0,1,0
205,-3,29,0,57,2,-28,0.41,0,1,0,0,1,0
203,-2,162,133,29,-28,133,37.53,0,1,0,0,1,0
200,-3,160,-2,30,1,130,37.17,0,1,0,0,1,0
197,-3,161,1,29,-1,132,37.17,0,1,0,0,1,0
195,-2,159,-2,29,0,130,36.47,0,1,0,0,1,0
192,-3,243,84,30,1,213,66.52,0,1,0,0,1,0
190,-2,158,-85,29,-1,129,36.11,0,1,0,0,1,0
187,-3,238,80,29,0,209,64.40,0,1,0,0,1,0
184,-3,238,0,29,0,209,64.40,0,1,0,0,1,0
182,-2,236,-2,29,0,207,63.69,0,0,1,0,1,0
180,-2,65,-171,30,1,35,3.59,0,1,0,0,0,1
177,-3,233,168,31,1,202,63.34,0,1,0,0,1,0
175,-2,232,-1,103,72,129,88.44,0,1,0,0,1,0
172,-3,59,-173,41,-62,18,5.35,0,1,0,0,1,0
169,-3,228,169,99,58,129,85.61,0,1,0,0,1,0
167,-2,226,-2,100,1,126,85.26,0,1,0,0,1,0
164,-3,119,-107,40,-60,79,26.21,0,1,0,0,1,0
162,-2,119,0,43,3,76,27.28,0,1,0,0,1,0
159,-3,222,103,44,1,178,64.04,0,1,0,0,1,0
157,-2,118,-104,50,6,68,29.40,0,1,0,0,1,0
154,-3,165,47,36,-14,129,41.06,0,1,0,0,1,0
152,-2,53,-112,48,12,5,5.71,0,1,0,0,1,0
149,-3,50,-3,36,-12,14,0.41,0,1,0,0,1,0
147,-2,50,0,50,14,0,5.35,0,1,0,0,1,0
144,-3,50,0,108,58,-58,25.86,0,1,0,0,1,0
142,-2,48,-2,36,-72,12,-0.30,0,1,0,0,1,0
71,-71,47,-1,36,0,11,-0.66,0,1,0,0,1,0
137,66,47,0,36,0,11,-0.66,0,1,0,0,1,0
66,-71,44,-3,37,1,7,-1.36,0,1,0,0,1,0
133,67,41,-3,36,-1,5,-2.78,0,1,0,0,1,0
131,-2,61,20,36,0,25,4.29,0,1,0,0,1,0
58,-73,38,-23,37,1,1,-3.48,0,1,0,0,1,0
56,-2,103,65,36,-1,67,19.14,0,1,0,0,1,0
56,0,42,-61,35,-1,7,-2.78,0,1,0,0,1,0
121,65,40,-2,36,1,4,-3.13,0,1,0,0,1,0
119,-2,41,1,35,-1,6,-3.13,0,1,0,0,1,0
117,-2,41,0,35,0,6,-3.13,0,1,0,0,1,0
115,-2,41,0,36,1,5,-2.78,0,1,0,0,1,0
112,-3,42,1,35,-1,7,-2.78,0,1,0,0,1,0
110,-2,42,0,36,1,6,-2.42,0,1,0,0,1,0
108,-2,43,1,36,0,7,-2.07,0,1,0,0,1,0
105,-3,44,1,37,1,7,-1.36,0,1,0,0,1,0
103,-2,43,-1,38,1,5,-1.36,0,1,0,0,1,0
101,-2,44,1,39,1,5,-0.66,0,0,1,0,1,0
98,-3,45,1,39,0,6,-0.30,0,0,1,0,0,1
96,-2,43,-2,41,2,2,-0.30,0,0,1,0,0,1
94,-2,42,-1,43,2,-1,0.05,0,1,0,0,0,1
93,-1,42,0,287,244,-245,86.32,0,1,0,0,1,0
90,-3,40,-2,45,-242,-5,0.05,0,1,0,0,1,0
88,-2,41,1,44,-1,-3,0.05,0,1,0,0,1,0
86,-2,40,-1,42,-2,-2,-1.01,0,1,0,0,1,0
84,-2,41,1,43,1,-2,-0.30,0,0,1,0,1,0
81,-3,40,-1,42,-1,-2,-1.01,0,0,1,0,0,1
79,-2,39,-1,49,7,-10,1.11,0,0,1,0,0,1
78,-1,37,-2,50,1,-13,0.76,0,0,1,0,0,1
76,-2,36,-1,52,2,-16,1.11,0,1,0,0,0,1
75,-1,33,-3,53,1,-20,0.41,0,1,0,0,1,0
73,-2,32,-1,53,0,-21,0.05,0,1,0,0,1,0
72,-1,30,-2,54,1,-24,-0.30,0,1,0,0,1,0
70,-2,30,0,55,1,-25,0.05,0,1,0,0,1,0
69,-1,28,-2,56,1,-28,-0.30,0,1,0,0,1,0
67,-2,27,-1,57,1,-30,-0.30,0,1,0,0,1,0
65,-2,33,6,55,-2,-22,1.11,0,1,0,0,1,0
64,-1,83,50,56,1,27,19.14,0,1,0,0,1,0
62,-2,130,47,57,1,73,36.11,0,0,1,0,1,0
60,-2,79,-51,56,-1,23,17.73,0,1,0,0,0,1
60,0,57,-22,57,1,0,10.30,0,1,0,0,1,0
58,-2,78,21,58,1,20,18.08,0,1,0,0,1,0
56,-2,76,-2,59,1,17,17.73,0,1,0,0,1,0
56,0,80,4,60,1,20,19.50,0,1,0,0,1,0
56,0,78,-2,60,0,18,18.79,0,1,0,0,1,0
56,0,119,41,61,1,58,33.64,0,0,1,0,1,0
400,344,74,-45,63,2,11,18.44,0,0,1,0,0,1
400,0,73,-1,65,2,8,18.79,0,0,1,0,0,1
400,0,114,41,67,2,47,33.99,0,1,0,0,0,1
294,-106,70,-44,67,0,3,18.44,0,1,0,0,1,0
291,-3,98,28,67,0,31,28.34,0,1,0,0,1,0
288,-3,106,8,68,1,38,31.52,0,0,1,0,1,0
286,-2,97,-9,69,1,28,28.69,0,1,0,0,0,1
283,-3,37,-60,69,0,-32,7.48,0,1,0,0,1,0
280,-3,30,-7,70,1,-40,5.35,0,1,0,0,1,0
278,-2,30,0,70,0,-40,5.35,0,1,0,0,1,0
276,-2,30,0,70,0,-40,5.35,0,1,0,0,1,0
100,-176,58,28,69,-1,-11,14.90,0,1,0,0,1,0
97,-3,29,-29,70,1,-41,5.00,0,1,0,0,1,0
269,172,29,0,27,-43,2,-10.20,0,1,0,0,1,0
266,-3,96,67,25,-2,71,12.78,0,1,0,0,1,0
264,-2,84,-12,25,0,59,8.54,0,1,0,0,1,0
261,-3,45,-39,26,1,19,-4.90,0,1,0,0,1,0
259,-2,31,-14,26,0,5,-9.85,0,1,0,0,1,0
256,-3,84,53,26,0,58,8.89,0,1,0,0,1,0
254,-2,38,-46,27,1,11,-7.02,0,1,0,0,1,0
251,-3,37,-1,28,1,9,-7.02,0,1,0,0,1,0
249,-2,74,37,28,0,46,6.06,0,1,0,0,1,0
246,-3,38,-36,28,0,10,-6.67,0,1,0,0,1,0
244,-2,36,-2,30,2,6,-6.67,0,1,0,0,1,0
241,-3,75,39,28,-2,47,6.42,0,1,0,0,1,0
239,-2,37,-38,30,2,7,-6.31,0,1,0,0,1,0

