front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
59,0,66,0,27,0,39,2.88,0,1,0,0,1,0
58,-1,58,-8,28,1,30,0.41,0,1,0,0,1,0
56,-2,61,3,27,-1,34,1.11,0,1,0,0,1,0
56,0,59,-2,28,1,31,0.76,0,0,1,0,1,0
54,-2,57,-2,28,0,29,0.05,0,1,0,0,0,1
52,-2,57,0,30,2,27,0.76,0,1,0,0,1,0
50,-2,37,-20,29,-1,8,-6.67,0,1,0,0,1,0
48,-2,38,1,30,1,8,-5.96,0,1,0,0,1,0
47,-1,36,-2,30,0,6,-6.67,0,1,0,0,1,0
57,10,36,0,31,1,5,-6.31,0,1,0,0,1,0
56,-1,39,3,32,1,7,-4.90,0,1,0,0,1,0
147,91,37,-2,32,0,5,-5.61,0,1,0,0,1,0
52,-95,37,0,33,1,4,-5.25,1,0,0,0,1,0
146,94,38,1,33,0,5,-4.90,1,0,0,1,0,0
67,-79,43,5,32,-1,11,-3.48,1,0,0,1,0,0
140,73,43,0,32,0,11,-3.48,1,0,0,1,0,0
201,61,44,1,32,0,12,-3.13,1,0,0,1,0,0
128,-73,51,7,26,-6,25,-2.78,0,1,0,1,0,0
176,48,53,2,34,8,19,0.76,0,1,0,0,1,0
144,-32,53,0,30,-4,23,-0.66,0,1,0,0,1,0
146,2,52,-1,29,-1,23,-1.36,0,1,0,0,1,0
169,23,53,1,29,0,24,-1.01,1,0,0,0,1,0
138,-31,56,3,32,3,24,1.11,1,0,0,1,0,0
159,21,130,74,32,0,98,27.28,1,0,0,1,0,0
157,-2,129,-1,33,1,96,27.28,0,1,0,1,0,0
134,-23,129,0,34,1,95,27.63,0,1,0,0,1,0
131,-3,137,8,35,1,102,30.81,0,1,0,0,1,0
63,-68,132,-5,36,1,96,29.40,0,0,1,0,1,0
128,65,128,-4,38,2,90,28.69,0,0,1,0,0,1
128,0,133,5,40,2,93,31.16,0,1,0,0,0,1
75,-53,131,-2,48,8,83,33.29,0,1,0,0,1,0
72,-3,132,1,49,1,83,33.99,0,1,0,0,1,0
69,-3,131,-1,49,0,82,33.64,0,1,0,0,1,0
67,-2,130,-1,44,-5,86,31.52,0,1,0,0,1,0
65,-2,114,-16,44,0,70,25.86,0,1,0,0,1,0
63,-2,125,11,45,1,80,30.10,0,1,0,0,1,0
61,-2,112,-13,45,0,67,25.51,0,1,0,0,1,0
61,0,108,-4,47,2,61,24.80,0,0,1,0,1,0
57,-4,107,-1,48,1,59,24.80,0,0,1,0,0,1
57,0,123,16,48,0,75,30.46,0,0,1,0,0,1
54,-3,107,-16,50,2,57,25.51,0,0,1,0,0,1
51,-3,105,-2,52,2,53,25.51,0,1,0,0,0,1
50,-1,104,-1,59,7,45,27.63,0,1,0,0,1,0
46,-4,101,-3,61,2,40,27.28,0,1,0,0,1,0
46,0,101,0,86,25,15,36.11,0,1,0,0,1,0
45,-1,289,188,152,66,137,125.92,0,1,0,0,1,0
42,-3,101,-188,138,-14,-37,54.50,0,1,0,0,1,0
40,-2,115,14,33,-105,82,22.33,0,1,0,0,1,0
41,1,127,12,36,3,91,27.63,0,1,0,0,1,0
58,17,378,251,155,119,223,158.44,0,1,0,0,1,0
56,-2,97,-281,158,3,-61,60.16,0,1,0,0,1,0
80,24,93,-4,159,1,-66,59.09,0,1,0,0,1,0
