front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
56,0,26,0,36,0,-10,-8.08,0,1,0,0,1,0
55,-1,25,-1,36,0,-11,-8.43,0,1,0,0,1,0
66,11,26,1,37,1,-11,-7.73,0,1,0,0,1,0
87,21,24,-2,39,2,-15,-7.73,0,1,0,0,1,0
56,-31,24,0,43,4,-19,-6.31,0,1,0,0,1,0
59,3,24,0,45,2,-21,-5.61,0,1,0,0,1,0
79,20,24,0,46,1,-22,-5.25,1,0,0,0,1,0
74,-5,22,-2,47,1,-25,-5.61,1,0,0,1,0,0
72,-2,23,1,49,2,-26,-4.54,1,0,0,1,0,0
71,-1,27,4,23,-26,4,-12.32,1,0,0,1,0,0
73,2,78,51,22,-1,56,5.35,1,0,0,1,0,0
71,-2,42,-36,22,0,20,-7.37,0,1,0,1,0,0
70,-1,38,-4,21,-1,17,-9.14,0,1,0,0,1,0
69,-1,69,31,22,1,47,2.17,0,1,0,0,1,0
67,-2,68,-1,23,1,45,2.17,0,1,0,0,1,0
65,-2,65,-3,24,1,41,1.47,0,1,0,0,1,0
63,-2,62,-3,25,1,37,0.76,0,1,0,0,1,0
60,-3,61,-1,25,0,36,0.41,0,1,0,0,1,0
59,-1,58,-3,27,2,31,0.05,0,1,0,0,1,0
57,-2,57,-1,27,0,30,-0.30,0,1,0,0,1,0
55,-2,55,-2,29,2,26,-0.30,0,1,0,0,1,0
53,-2,53,-2,29,0,24,-1.01,0,1,0,0,1,0
50,-3,50,-3,29,0,21,-2.07,1,0,0,0,1,0
49,-1,49,-1,30,1,19,-2.07,1,0,0,1,0,0
47,-2,47,-2,30,0,17,-2.78,1,0,0,1,0,0
47,0,46,-1,30,0,16,-3.13,1,0,0,1,0,0
46,-1,44,-2,31,1,13,-3.48,1,0,0,1,0,0
46,0,43,-1,32,1,11,-3.48,1,0,0,1,0,0
47,1,42,-1,33,1,9,-3.48,1,0,0,1,0,0
59,12,42,0,36,3,6,-2.42,1,0,0,1,0,0
57,-2,41,-1,36,0,5,-2.78,1,0,0,1,0,0
56,-1,41,0,39,3,2,-1.72,1,0,0,1,0,0
56,0,42,1,37,-2,5,-2.07,1,0,0,1,0,0
31,-25,41,-1,43,6,-2,-0.30,1,0,0,1,0,0
30,-1,42,1,46,3,-4,1.11,1,0,0,1,0,0
28,-2,43,1,43,-3,0,0.41,1,0,0,1,0,0
28,0,45,2,44,1,1,1.47,1,0,0,1,0,0
27,-1,47,2,43,-1,4,1.82,1,0,0,1,0,0
122,95,52,5,42,-1,10,3.23,1,0,0,1,0,0
133,11,53,1,41,-1,12,3.23,1,0,0,1,0,0
131,-2,55,2,42,1,13,4.29,1,0,0,1,0,0
129,-2,118,63,42,0,76,26.57,1,0,0,1,0,0
130,1,239,121,43,1,196,69.70,1,0,0,1,0,0
56,-74,240,1,44,1,196,70.41,1,0,0,1,0,0
55,-1,239,-1,46,2,193,70.76,1,0,0,1,0,0
51,-4,131,-108,48,2,83,33.29,0,1,0,1,0,0
50,-1,122,-9,50,2,72,30.81,0,1,0,0,1,0
48,-2,121,-1,52,2,69,31.16,0,1,0,0,1,0
44,-4,120,-1,54,2,66,31.52,0,1,0,0,1,0
44,0,119,-1,56,2,63,31.87,0,0,1,0,1,0
41,-3,117,-2,57,1,60,31.52,0,0,1,0,0,1
39,-2,68,-49,59,2,9,14.90,0,0,1,0,0,1
37,-2,114,46,61,2,53,31.87,0,0,1,0,0,1
37,0,113,-1,62,1,51,31.87,0,1,0,0,0,1
49,12,238,125,58,-4,180,74.65,0,0,1,0,1,0
48,-1,236,-2,61,3,175,75.00,0,0,1,0,0,1
56,8,235,-1,60,-1,175,74.30,0,0,1,0,0,1
53,-3,233,-2,68,8,165,76.42,0,0,1,0,0,1
53,0,231,-2,70,2,161,76.42,0,0,1,0,0,1
102,49,230,-1,71,1,159,76.42,0,0,1,0,0,1
100,-2,228,-2,72,1,156,76.06,0,1,0,0,0,1
99,-1,104,-124,73,1,31,32.58,0,1,0,0,1,0
97,-2,78,-26,73,0,5,23.39,0,1,0,0,1,0
94,-3,104,26,74,1,30,32.93,0,1,0,0,1,0
91,-3,104,0,74,0,30,32.93,0,0,1,0,1,0
88,-3,104,0,75,1,29,33.29,0,0,1,0,0,1
86,-2,77,-27,76,1,1,24.09,0,0,1,0,0,1
84,-2,101,24,118,42,-17,47.43,0,0,1,0,0,1
210,126,66,-35,78,-40,-12,20.91,0,0,1,0,0,1
207,-3,64,-2,100,22,-36,27.98,0,0,1,0,0,1
205,-2,62,-2,101,1,-39,27.63,0,0,1,0,0,1
205,0,61,-1,102,1,-41,27.63,0,0,1,0,0,1
