front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
46,0,49,-1,43,1,6,2.53,0,1,0,0,1,0
45,-1,50,1,43,0,7,2.88,0,1,0,0,1,0
43,-2,51,1,43,0,8,3.23,0,1,0,0,1,0
41,-2,58,7,44,1,14,6.06,1,0,0,0,1,0
39,-2,63,5,45,1,18,8.18,1,0,0,1,0,0
38,-1,50,-13,44,-1,6,3.23,1,0,0,1,0,0
36,-2,64,14,43,-1,21,7.83,1,0,0,1,0,0
36,0,37,-27,42,-1,-5,-2.07,1,0,0,1,0,0
38,2,33,-4,16,-26,17,-12.68,1,0,0,1,0,0
39,1,32,-1,18,2,14,-12.32,1,0,0,1,0,0
123,84,30,-2,16,-2,14,-13.74,1,0,0,1,0,0
37,-86,30,0,37,21,-7,-6.31,0,1,0,1,0,0
120,83,30,0,53,16,-23,-0.66,0,1,0,0,1,0
119,-1,28,-2,54,1,-26,-1.01,0,1,0,0,1,0
120,1,27,-1,56,2,-29,-0.66,0,1,0,0,1,0
121,1,28,1,56,0,-28,-0.30,0,1,0,0,1,0
120,-1,27,-1,57,1,-30,-0.30,1,0,0,0,1,0
119,-1,27,0,57,0,-30,-0.30,0,1,0,1,0,0
119,0,82,55,58,1,24,19.50,0,1,0,0,1,0
116,-3,82,0,68,10,14,23.03,0,1,0,0,1,0
114,-2,80,-2,70,2,10,23.03,0,0,1,0,1,0
111,-3,80,0,72,2,8,23.74,0,0,1,0,0,1
110,-1,79,-1,74,2,5,24.09,0,0,1,0,0,1
108,-2,77,-2,63,-11,14,19.50,0,0,1,0,0,1
136,28,75,-2,63,0,12,18.79,0,0,1,0,0,1
97,-39,74,-1,64,1,10,18.79,0,0,1,0,0,1
92,-5,71,-3,63,-1,8,17.38,0,0,1,0,0,1
89,-3,70,-1,47,-16,23,11.37,0,0,1,0,0,1
88,-1,69,-1,47,0,22,11.01,0,1,0,0,0,1
84,-4,71,2,49,2,22,12.43,0,1,0,0,1,0
69,-15,69,-2,50,1,19,12.07,0,1,0,0,1,0
80,11,64,-5,51,1,13,10.66,0,1,0,0,1,0
77,-3,61,-3,53,2,8,10.30,0,1,0,0,1,0
75,-2,59,-2,55,2,4,10.30,0,1,0,0,1,0
73,-2,57,-2,56,1,1,9.95,0,0,1,0,1,0
70,-3,56,-1,58,2,-2,10.30,0,0,1,0,0,1
58,-12,54,-2,59,1,-5,9.95,0,0,1,0,0,1
56,-2,53,-1,60,1,-7,9.95,0,0,1,0,0,1
54,-2,52,-1,62,2,-10,10.30,0,0,1,0,0,1
51,-3,51,-1,62,0,-11,9.95,0,1,0,0,0,1
50,-1,53,2,64,2,-11,11.37,0,1,0,0,1,0
48,-2,50,-3,64,0,-14,10.30,0,1,0,0,1,0
47,-1,46,-4,56,-8,-10,6.06,0,1,0,0,1,0
53,6,49,3,50,-6,-1,5.00,0,1,0,0,1,0
51,-2,47,-2,49,-1,-2,3.94,0,1,0,0,1,0
44,-7,40,-7,50,1,-10,1.82,0,1,0,0,1,0
39,-5,37,-3,22,-28,15,-9.14,0,1,0,0,1,0
38,-1,36,-1,22,0,14,-9.49,1,0,0,0,1,0
43,5,34,-2,21,-1,13,-10.55,1,0,0,1,0,0
42,-1,31,-3,22,1,9,-11.26,1,0,0,1,0,0
40,-2,30,-1,22,0,8,-11.62,1,0,0,1,0,0
40,0,30,0,22,0,8,-11.62,1,0,0,1,0,0
38,-2,31,1,23,1,8,-10.91,1,0,0,1,0,0
38,0,33,2,23,0,10,-10.20,1,0,0,1,0,0
37,-1,36,3,26,3,10,-8.08,1,0,0,1,0,0
40,3,36,0,27,1,9,-7.73,1,0,0,1,0,0
39,-1,33,-3,29,2,4,-8.08,1,0,0,1,0,0
56,17,32,-1,31,2,1,-7.73,1,0,0,1,0,0
76,20,31,-1,32,1,-1,-7.73,1,0,0,1,0,0
72,-4,30,-1,32,0,-2,-8.08,1,0,0,1,0,0
72,0,30,0,32,0,-2,-8.08,1,0,0,1,0,0
75,3,31,1,33,1,-2,-7.37,1,0,0,1,0,0
74,-1,31,0,33,0,-2,-7.37,0,1,0,1,0,0
74,0,32,1,35,2,-3,-6.31,0,1,0,0,1,0
72,-2,34,2,37,2,-3,-4.90,0,1,0,0,1,0
71,-1,36,2,37,0,-1,-4.19,0,1,0,0,1,0
69,-2,36,0,38,1,-2,-3.84,0,1,0,0,1,0
68,-1,62,26,38,0,24,5.35,0,1,0,0,1,0
66,-2,61,-1,34,-4,27,3.59,0,1,0,0,1,0
63,-3,57,-4,34,0,23,2.17,0,1,0,0,1,0
76,13,59,2,34,0,25,2.88,0,1,0,0,1,0
60,-16,57,-2,36,2,21,2.88,0,1,0,0,1,0
57,-3,52,-5,34,-2,18,0.41,0,1,0,0,1,0
56,-1,50,-2,34,0,16,-0.30,0,1,0,0,1,0
56,0,52,2,32,-2,20,-0.30,0,1,0,0,1,0
66,10,51,-1,33,1,18,-0.30,0,1,0,0,1,0
65,-1,50,-1,34,1,16,-0.30,0,1,0,0,1,0
143,78,48,-2,35,1,13,-0.66,0,1,0,0,1,0
141,-2,44,-4,36,1,8,-1.72,0,1,0,0,1,0
60,-81,43,-1,36,0,7,-2.07,0,1,0,0,1,0
56,-4,44,1,36,0,8,-1.72,0,1,0,0,1,0
134,78,41,-3,43,7,-2,-0.30,0,1,0,0,1,0
56,-78,38,-3,39,-4,-1,-2.78,0,1,0,0,1,0
129,73,42,4,41,2,1,-0.66,0,1,0,0,1,0
127,-2,35,-7,42,1,-7,-2.78,0,1,0,0,1,0
124,-3,30,-5,38,-4,-8,-5.96,0,1,0,0,1,0
122,-2,29,-1,36,-2,-7,-7.02,1,0,0,0,1,0
120,-2,38,9,37,1,1,-3.48,1,0,0,1,0,0
75,-45,31,-7,33,-4,-2,-7.37,0,1,0,1,0,0
57,-18,30,-1,33,0,-3,-7.73,0,1,0,0,1,0
115,58,45,15,33,0,12,-2.42,1,0,0,0,1,0
113,-2,114,69,33,0,81,21.97,1,0,0,1,0,0
111,-2,111,-3,34,1,77,21.26,0,1,0,1,0,0
110,-1,109,-2,35,1,74,20.91,0,1,0,0,1,0
109,-1,107,-2,36,1,71,20.56,0,0,1,0,1,0
108,-1,105,-2,37,1,68,20.20,0,0,1,0,0,1
105,-3,103,-2,39,2,64,20.20,0,0,1,0,0,1
102,-3,102,-1,41,2,61,20.56,0,0,1,0,0,1
72,-30,102,0,41,0,61,20.56,0,0,1,0,0,1
97,25,159,57,43,2,116,41.42,0,0,1,0,0,1
72,-25,156,-3,45,2,111,41.06,0,1,0,0,0,1
70,-2,154,-2,45,0,109,40.36,0,1,0,0,1,0
90,20,154,0,47,2,107,41.06,0,1,0,0,1,0
88,-2,152,-2,46,-1,106,40.00,0,1,0,0,1,0
86,-2,150,-2,47,1,103,39.65,0,1,0,0,1,0
83,-3,148,-2,49,2,99,39.65,0,0,1,0,1,0
