front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
53,0,48,1,16,0,32,-7.37,0,1,0,0,1,0
52,-1,49,1,16,0,33,-7.02,1,0,0,0,1,0
50,-2,47,-2,16,0,31,-7.73,1,0,0,1,0,0
49,-1,48,1,21,5,27,-5.61,1,0,0,1,0,0
46,-3,49,1,23,2,26,-4.54,1,0,0,1,0,0
45,-1,50,1,26,3,24,-3.13,1,0,0,1,0,0
43,-2,46,-4,28,2,18,-3.84,1,0,0,1,0,0
43,0,43,-3,29,1,14,-4.54,1,0,0,1,0,0
40,-3,40,-3,36,7,4,-3.13,1,0,0,1,0,0
39,-1,38,-2,47,11,-9,0.05,1,0,0,1,0,0
400,361,36,-2,48,1,-12,-0.30,0,1,0,1,0,0
400,0,35,-1,50,2,-15,0.05,0,1,0,0,1,0
162,-238,32,-3,52,2,-20,-0.30,0,1,0,0,1,0
400,238,31,-1,55,3,-24,0.41,0,1,0,0,1,0
156,-244,29,-2,57,2,-28,0.41,1,0,0,0,1,0
60,-96,30,1,58,1,-28,1.11,1,0,0,1,0,0
57,-3,26,-4,60,2,-34,0.41,1,0,0,1,0,0
56,-1,26,0,63,3,-37,1.47,1,0,0,1,0,0
56,0,25,-1,65,2,-40,1.82,1,0,0,1,0,0
139,83,26,1,40,-25,-14,-6.67,1,0,0,1,0,0
136,-3,26,0,40,0,-14,-6.67,0,1,0,1,0,0
134,-2,26,0,43,3,-17,-5.61,0,1,0,0,1,0
124,-10,30,4,43,0,-13,-4.19,0,1,0,0,1,0
120,-4,27,-3,44,1,-17,-4.90,0,1,0,0,1,0
117,-3,29,2,47,3,-18,-3.13,0,1,0,0,1,0
115,-2,400,371,50,3,350,129.10,1,0,0,0,1,0
111,-4,28,-372,52,2,-24,-1.72,1,0,0,1,0,0
105,-6,38,10,54,2,-16,2.53,0,1,0,1,0,0
105,0,29,-9,57,3,-28,0.41,0,1,0,0,1,0
104,-1,36,7,57,0,-21,2.88,0,1,0,0,1,0
108,4,400,364,29,-28,371,121.67,0,1,0,0,1,0
95,-13,400,0,29,0,371,121.67,0,1,0,0,1,0
92,-3,400,0,28,-1,372,121.32,0,1,0,0,1,0
88,-4,400,0,30,2,370,122.03,0,0,1,0,1,0
88,0,103,-297,28,-2,75,16.32,0,0,1,0,0,1
86,-2,400,297,118,90,282,153.14,0,0,1,0,0,1
81,-5,400,0,76,-42,324,138.29,0,0,1,0,0,1
78,-3,400,0,77,1,323,138.64,0,0,1,0,0,1
76,-2,309,-91,78,1,231,106.82,0,1,0,0,0,1
83,7,308,-1,80,2,228,107.18,0,1,0,0,1,0
82,-1,307,-1,81,1,226,107.18,0,1,0,0,1,0
80,-2,305,-2,83,2,222,107.18,0,1,0,0,1,0
77,-3,304,-1,85,2,219,107.53,0,0,1,0,1,0
74,-3,302,-2,86,1,216,107.18,0,0,1,0,0,1
73,-1,60,-242,88,2,-28,22.33,0,0,1,0,0,1
72,-1,298,238,89,1,209,106.82,0,0,1,0,0,1
71,-1,296,-2,91,2,205,106.82,0,0,1,0,0,1
70,-1,295,-1,92,1,203,106.82,0,0,1,0,0,1
77,7,294,-1,100,8,194,109.30,0,0,1,0,0,1
75,-2,292,-2,100,0,192,108.59,0,0,1,0,0,1
74,-1,400,108,103,3,297,147.84,0,0,1,0,0,1
94,20,400,0,117,14,283,152.79,0,1,0,0,0,1
85,-9,400,0,119,2,281,153.49,0,1,0,0,1,0
279,194,400,0,122,3,278,154.55,0,1,0,0,1,0
276,-3,400,0,125,3,275,155.61,0,1,0,0,1,0
71,-205,400,0,129,4,271,157.03,0,0,1,0,1,0
268,197,400,0,131,2,269,157.74,0,0,1,0,0,1
265,-3,400,0,135,4,265,159.15,0,0,1,0,0,1
59,-206,400,0,137,2,263,159.86,0,1,0,0,0,1
56,-3,50,-350,138,1,-88,36.47,0,1,0,0,1,0
56,0,47,-3,140,2,-93,36.11,0,1,0,0,1,0
72,16,28,-19,119,-21,-91,21.97,0,1,0,0,1,0
70,-2,27,-1,121,2,-94,22.33,0,1,0,0,1,0
66,-4,27,0,123,2,-96,23.03,0,1,0,0,1,0
64,-2,25,-2,126,3,-101,23.39,0,1,0,0,1,0

