front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
59,0,10,0,16,-52,-6,-20.81,1,0,0,1,0,0
59,0,11,1,16,0,-5,-20.45,1,0,0,1,0,0
59,0,16,5,68,52,-52,-0.30,1,0,0,1,0,0
63,4,67,51,8,-60,59,-3.48,0,1,0,1,0,0
63,0,58,-9,7,-1,51,-7.02,0,1,0,0,1,0
62,-1,56,-2,8,1,48,-7.37,0,1,0,0,1,0
60,-2,56,0,9,1,47,-7.02,0,0,1,0,1,0
58,-2,55,-1,10,1,45,-7.02,0,1,0,0,0,1
56,-2,53,-2,11,1,42,-7.37,0,1,0,0,1,0
55,-1,52,-1,13,2,39,-7.02,0,1,0,0,1,0
53,-2,54,2,13,0,41,-6.31,0,1,0,0,1,0
50,-3,50,-4,14,1,36,-7.37,0,1,0,0,1,0
49,-1,51,1,15,1,36,-6.67,0,1,0,0,1,0
46,-3,51,0,17,2,34,-5.96,0,1,0,0,1,0
45,-1,49,-2,16,-1,33,-7.02,0,1,0,0,1,0
42,-3,49,0,16,0,33,-7.02,0,1,0,0,1,0
40,-2,46,-3,17,1,29,-7.73,0,1,0,0,1,0
39,-1,46,0,17,0,29,-7.73,1,0,0,0,1,0
36,-3,45,-1,17,0,28,-8.08,1,0,0,1,0,0
36,0,44,-1,18,1,26,-8.08,1,0,0,1,0,0
35,-1,42,-2,17,-1,25,-9.14,1,0,0,1,0,0
36,1,40,-2,17,0,23,-9.85,1,0,0,1,0,0
55,19,33,-7,18,1,15,-11.97,1,0,0,1,0,0
55,0,30,-3,18,0,12,-13.03,1,0,0,1,0,0
53,-2,30,0,19,1,11,-12.68,1,0,0,1,0,0
53,0,29,-1,20,1,9,-12.68,1,0,0,1,0,0
53,0,29,0,20,0,9,-12.68,1,0,0,1,0,0
53,0,49,20,22,2,27,-4.90,0,1,0,1,0,0
76,23,48,-1,23,1,25,-4.90,0,1,0,0,1,0
73,-3,16,-32,25,2,-9,-15.50,0,1,0,0,1,0
74,1,47,31,26,1,21,-4.19,0,1,0,0,1,0
69,-5,46,-1,27,1,19,-4.19,0,1,0,0,1,0
70,1,44,-2,29,2,15,-4.19,0,1,0,0,1,0
29,-41,44,0,30,1,14,-3.84,0,0,1,0,1,0
70,41,43,-1,32,2,11,-3.48,0,0,1,0,0,1
72,2,42,-1,33,1,9,-3.48,0,1,0,0,0,1
44,-28,40,-2,34,1,6,-3.84,0,1,0,0,1,0
42,-2,40,0,35,1,5,-3.48,1,0,0,0,1,0
40,-2,37,-3,36,1,1,-4.19,1,0,0,1,0,0
41,1,36,-1,38,2,-2,-3.84,1,0,0,1,0,0
58,17,36,0,38,0,-2,-3.84,1,0,0,1,0,0
61,3,35,-1,39,1,-4,-3.84,0,1,0,1,0,0
61,0,36,1,40,1,-4,-3.13,0,1,0,0,1,0
59,-2,36,0,42,2,-6,-2.42,0,1,0,0,1,0
58,-1,34,-2,43,1,-9,-2.78,0,1,0,0,1,0
57,-1,34,0,17,-26,17,-11.97,0,1,0,0,1,0
56,-1,32,-2,47,30,-15,-2.07,0,1,0,0,1,0
54,-2,31,-1,16,-31,15,-13.38,0,1,0,0,1,0
54,0,29,-2,17,1,12,-13.74,1,0,0,0,1,0
52,-2,29,0,19,2,10,-13.03,1,0,0,1,0,0
51,-1,27,-2,20,1,7,-13.38,1,0,0,1,0,0
49,-2,27,0,33,13,-6,-8.79,1,0,0,1,0,0
47,-2,27,0,45,12,-18,-4.54,1,0,0,1,0,0
45,-2,27,0,36,-9,-9,-7.73,1,0,0,1,0,0
44,-1,27,0,36,0,-9,-7.73,1,0,0,1,0,0
41,-3,29,2,45,9,-16,-3.84,1,0,0,1,0,0
40,-1,28,-1,46,1,-18,-3.84,1,0,0,1,0,0
37,-3,29,1,46,0,-17,-3.48,1,0,0,1,0,0
36,-1,30,1,49,3,-19,-2.07,1,0,0,1,0,0
34,-2,48,18,50,1,-2,4.65,1,0,0,1,0,0
33,-1,46,-2,29,-21,17,-3.48,1,0,0,1,0,0
31,-2,45,-1,29,0,16,-3.84,1,0,0,1,0,0
30,-1,44,-1,29,0,15,-4.19,1,0,0,1,0,0
28,-2,42,-2,29,0,13,-4.90,1,0,0,1,0,0
28,0,29,-13,29,0,0,-9.49,1,0,0,1,0,0
26,-2,26,-3,29,0,-3,-10.55,1,0,0,1,0,0
26,0,24,-2,28,-1,-4,-11.62,1,0,0,1,0,0
134,108,23,-1,29,1,-6,-11.62,1,0,0,1,0,0
116,-18,21,-2,30,1,-9,-11.97,1,0,0,1,0,0
400,284,22,1,32,2,-10,-10.91,1,0,0,1,0,0
77,-323,21,-1,34,2,-13,-10.55,0,1,0,1,0,0
75,-2,23,2,36,2,-13,-9.14,0,1,0,0,1,0
73,-2,21,-2,37,1,-16,-9.49,0,1,0,0,1,0
71,-2,21,0,40,3,-19,-8.43,0,1,0,0,1,0
69,-2,21,0,42,2,-21,-7.73,0,1,0,0,1,0
68,-1,20,-1,43,1,-23,-7.73,0,1,0,0,1,0
65,-3,19,-1,46,3,-27,-7.02,0,1,0,0,1,0
63,-2,19,0,49,3,-30,-5.96,1,0,0,0,1,0
62,-1,18,-1,50,1,-32,-5.96,1,0,0,1,0,0
94,32,20,2,53,3,-33,-4.19,0,1,0,1,0,0
92,-2,21,1,25,-28,-4,-13.74,0,1,0,0,1,0
90,-2,58,37,34,9,24,2.53,1,0,0,0,1,0
88,-2,21,-37,25,-9,-4,-13.74,0,1,0,1,0,0
86,-2,56,35,29,4,27,0.05,0,1,0,0,1,0
84,-2,400,344,31,2,369,122.38,0,1,0,0,1,0
81,-3,50,-350,23,-8,27,-4.19,0,1,0,0,1,0
80,-1,50,0,33,10,17,-0.66,0,1,0,0,1,0
77,-3,47,-3,51,18,-4,4.65,0,1,0,0,1,0
75,-2,48,1,22,-29,26,-5.25,0,1,0,0,1,0
76,1,47,-1,22,0,25,-5.61,0,1,0,0,1,0
79,3,45,-2,22,0,23,-6.31,0,1,0,0,1,0
78,-1,126,81,22,0,104,22.33,0,1,0,0,1,0
68,-10,126,0,23,1,103,22.68,0,1,0,0,1,0
66,-2,40,-86,22,-1,18,-8.08,0,1,0,0,1,0
64,-2,116,76,25,3,91,19.85,0,1,0,0,1,0
63,-1,400,284,23,-2,377,119.55,0,1,0,0,1,0
58,-5,111,-289,70,47,41,33.99,0,1,0,0,1,0
58,0,114,3,70,0,44,35.05,0,1,0,0,1,0
56,-2,112,-2,74,4,38,35.76,0,1,0,0,1,0
50,-6,77,-35,75,1,2,23.74,0,1,0,0,1,0
48,-2,74,-3,75,0,-1,22.68,0,1,0,0,1,0
47,-1,72,-2,110,35,-38,34.35,0,1,0,0,1,0
43,-4,70,-2,28,-82,42,4.65,0,1,0,0,1,0
41,-2,68,-2,25,-3,43,2.88,0,1,0,0,1,0
39,-2,66,-2,26,1,40,2.53,0,1,0,0,1,0
37,-2,64,-2,25,-1,39,1.47,0,1,0,0,1,0
35,-2,64,0,27,2,37,2.17,0,1,0,0,1,0
33,-2,36,-28,28,1,8,-7.37,0,1,0,0,1,0
32,-1,59,23,29,1,30,1.11,0,1,0,0,1,0
31,-1,30,-29,27,-2,3,-9.85,0,0,1,0,1,0
37,6,87,57,28,1,59,10.66,0,0,1,0,0,1
57,20,85,-2,400,372,-315,141.47,0,0,1,0,0,1
56,-1,83,-2,130,-270,-47,45.31,0,0,1,0,0,1
21,-35,81,-2,85,-45,-4,28.69,0,0,1,0,0,1
18,-3,311,230,86,1,225,110.36,0,1,0,0,0,1
16,-2,87,-224,87,1,0,31.52,0,0,1,0,1,0
14,-2,307,220,89,2,218,110.01,0,0,1,0,0,1
17,3,305,-2,91,2,214,110.01,0,0,1,0,0,1
38,21,303,-2,93,2,210,110.01,0,1,0,0,0,1
66,28,301,-2,95,2,206,110.01,0,1,0,0,1,0
