front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
58,0,10,0,69,0,-59,-2.07,1,0,0,1,0,0
57,-1,9,-1,69,0,-60,-2.42,1,0,0,1,0,0
56,-1,10,1,71,2,-61,-1.36,1,0,0,1,0,0
55,-1,14,4,87,16,-73,5.71,1,0,0,1,0,0
55,0,125,111,101,14,24,49.90,1,0,0,1,0,0
54,-1,56,-69,17,-84,39,-4.19,0,1,0,1,0,0
53,-1,54,-2,14,-3,40,-5.96,0,1,0,0,1,0
52,-1,53,-1,13,-1,40,-6.67,0,1,0,0,1,0
50,-2,50,-3,13,0,37,-7.73,0,1,0,0,1,0
49,-1,49,-1,15,2,34,-7.37,0,1,0,0,1,0
47,-2,48,-1,15,0,33,-7.73,0,1,0,0,1,0
45,-2,45,-3,16,1,29,-8.43,0,1,0,0,1,0
44,-1,43,-2,16,0,27,-9.14,0,1,0,0,1,0
43,-1,42,-1,17,1,25,-9.14,0,1,0,0,1,0
41,-2,49,7,18,1,31,-6.31,0,1,0,0,1,0
43,2,48,-1,20,2,28,-5.96,0,1,0,0,1,0
37,-6,36,-12,21,1,15,-9.85,0,1,0,0,1,0
35,-2,35,-1,22,1,13,-9.85,0,1,0,0,1,0
33,-2,33,-2,22,0,11,-10.55,1,0,0,0,1,0
31,-2,30,-3,23,1,7,-11.26,1,0,0,1,0,0
29,-2,28,-2,24,1,4,-11.62,1,0,0,1,0,0
29,0,27,-1,25,1,2,-11.62,1,0,0,1,0,0
29,0,26,-1,26,1,0,-11.62,1,0,0,1,0,0
57,28,25,-1,27,1,-2,-11.62,1,0,0,1,0,0
50,-7,24,-1,29,2,-5,-11.26,1,0,0,1,0,0
48,-2,24,0,30,1,-6,-10.91,1,0,0,1,0,0
45,-3,24,0,36,6,-12,-8.79,1,0,0,1,0,0
42,-3,23,-1,46,10,-23,-5.61,1,0,0,1,0,0
40,-2,27,4,49,3,-22,-3.13,1,0,0,1,0,0
38,-2,27,0,48,-1,-21,-3.48,1,0,0,1,0,0
35,-3,29,2,29,-19,0,-9.49,1,0,0,1,0,0
34,-1,29,0,27,-2,2,-10.20,1,0,0,1,0,0
32,-2,44,15,26,-1,18,-5.25,1,0,0,1,0,0
31,-1,43,-1,25,-1,18,-5.96,1,0,0,1,0,0
30,-1,31,-12,25,0,6,-10.20,1,0,0,1,0,0
29,-1,30,-1,24,-1,6,-10.91,1,0,0,1,0,0
30,1,27,-3,26,2,1,-11.26,1,0,0,1,0,0
29,-1,26,-1,26,0,0,-11.62,1,0,0,1,0,0
47,18,25,-1,28,2,-3,-11.26,1,0,0,1,0,0
45,-2,24,-1,30,2,-6,-10.91,1,0,0,1,0,0
45,0,24,0,33,3,-9,-9.85,1,0,0,1,0,0
231,186,24,0,45,12,-21,-5.61,1,0,0,1,0,0
228,-3,26,2,47,2,-21,-4.19,1,0,0,1,0,0
226,-2,27,1,41,-6,-14,-5.96,0,1,0,1,0,0
223,-3,29,2,42,1,-13,-4.90,0,1,0,0,1,0
221,-2,30,1,44,2,-14,-3.84,0,1,0,0,1,0
219,-2,30,0,30,-14,0,-8.79,0,1,0,0,1,0
216,-3,30,0,28,-2,2,-9.49,0,1,0,0,1,0
214,-2,117,87,28,0,89,21.26,0,1,0,0,1,0
211,-3,258,141,29,1,229,71.47,0,1,0,0,1,0
209,-2,256,-2,30,1,226,71.12,0,1,0,0,1,0
206,-3,31,-225,58,28,-27,1.47,0,1,0,0,1,0
204,-2,164,133,29,-29,135,38.24,0,1,0,0,1,0
201,-3,163,-1,61,32,102,49.20,0,1,0,0,1,0
198,-3,248,85,29,-32,219,67.93,0,0,1,0,1,0
196,-2,161,-87,30,1,131,37.53,0,1,0,0,0,1
193,-3,31,-130,70,40,-39,5.71,0,1,0,0,1,0
191,-2,30,-1,73,3,-43,6.42,0,1,0,0,1,0
189,-2,30,0,71,-2,-41,5.71,0,1,0,0,1,0
186,-3,29,-1,73,2,-44,6.06,0,1,0,0,1,0
184,-2,29,0,75,2,-46,6.77,0,1,0,0,1,0
181,-3,29,0,77,2,-48,7.48,0,1,0,0,1,0
105,-76,29,0,80,3,-51,8.54,0,1,0,0,1,0
177,72,28,-1,82,2,-54,8.89,0,1,0,0,1,0
174,-3,27,-1,94,12,-67,12.78,0,1,0,0,1,0
172,-2,30,3,95,1,-65,14.19,0,1,0,0,1,0
170,-2,26,-4,89,-6,-63,10.66,0,1,0,0,1,0

