front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
29,0,28,12,16,-16,12,-14.44,0,1,0,1,0,0
50,21,16,-12,17,1,-1,-18.33,0,1,0,0,1,0
18,-32,29,13,16,-1,13,-14.09,0,1,0,0,1,0
56,38,28,-1,17,1,11,-14.09,0,1,0,0,1,0
17,-39,29,1,29,12,0,-9.49,0,1,0,0,1,0
60,43,16,-13,33,4,-17,-12.68,0,1,0,0,1,0
43,-17,16,0,31,-2,-15,-13.38,0,1,0,0,1,0
49,6,31,15,38,7,-7,-5.61,0,1,0,0,1,0
57,8,22,-9,16,-22,6,-16.57,0,1,0,0,1,0
50,-7,30,8,37,21,-7,-6.31,0,1,0,0,1,0
45,-5,24,-6,20,-17,4,-14.44,0,1,0,0,1,0
52,7,31,7,23,3,8,-10.91,0,1,0,0,1,0
40,-12,17,-14,17,-6,0,-17.98,0,1,0,0,1,0
36,-4,18,1,16,-1,2,-17.98,0,1,0,0,1,0
45,9,37,19,16,0,21,-11.26,0,1,0,0,1,0
37,-8,29,-8,21,5,8,-12.32,0,1,0,0,1,0
23,-14,42,13,30,9,12,-4.54,1,0,0,0,1,0
40,17,37,-5,29,-1,8,-6.67,1,0,0,1,0,0
39,-1,30,-7,16,-13,14,-13.74,1,0,0,1,0,0
38,-1,36,6,29,13,7,-7.02,0,1,0,1,0,0
43,5,37,1,17,-12,20,-10.91,0,1,0,0,1,0
42,-1,22,-15,17,0,5,-16.21,1,0,0,0,1,0
56,14,36,14,28,11,8,-7.37,1,0,0,1,0,0
50,-6,21,-15,16,-12,5,-16.92,1,0,0,1,0,0
400,350,36,15,16,0,20,-11.62,0,1,0,1,0,0
57,-343,44,8,16,0,28,-8.79,0,1,0,0,1,0
62,5,36,-8,30,14,6,-6.67,0,1,0,0,1,0
50,-12,43,7,21,-9,22,-7.37,0,1,0,0,1,0
47,-3,46,3,16,-5,30,-8.08,0,1,0,0,1,0
58,11,37,-9,25,9,12,-8.08,0,1,0,0,1,0
57,-1,33,-4,35,10,-2,-5.96,0,1,0,0,1,0
50,-7,30,-3,16,-19,14,-13.74,0,1,0,0,1,0
56,6,30,0,22,6,8,-11.62,0,1,0,0,1,0
56,0,26,-4,25,3,1,-11.97,0,1,0,0,1,0
49,-7,36,10,19,-6,17,-10.55,0,1,0,0,1,0
55,6,56,20,30,11,26,0.41,0,0,1,0,1,0
43,-12,30,-26,29,-1,1,-9.14,0,0,1,0,0,1
58,15,19,-11,16,-13,3,-17.63,0,0,1,0,0,1
59,1,36,17,17,1,19,-11.26,0,1,0,0,0,1
49,-10,16,-20,48,31,-32,-7.37,0,1,0,0,1,0
56,7,28,12,16,-32,12,-14.44,0,1,0,0,1,0
400,344,36,8,18,2,18,-10.91,0,1,0,0,1,0
57,-343,23,-13,28,10,-5,-11.97,0,0,1,0,1,0
54,-3,43,20,32,4,11,-3.48,0,0,1,0,0,1
56,2,50,7,17,-15,33,-6.31,0,0,1,0,0,1
56,0,40,-10,17,0,23,-9.85,0,0,1,0,0,1
36,-20,25,-15,28,11,-3,-11.26,0,0,1,0,0,1
400,364,17,-8,22,-6,-5,-16.21,0,0,1,0,0,1
43,-357,21,4,19,-3,2,-15.86,0,0,1,0,0,1
56,13,39,18,36,17,3,-3.48,0,1,0,0,0,1
54,-2,36,-3,16,-20,20,-11.62,0,1,0,0,1,0
36,-18,26,-10,52,36,-26,-2.42,0,1,0,0,1,0
57,21,21,-5,24,-28,-3,-14.09,0,1,0,0,1,0
400,343,32,11,30,6,2,-8.08,0,1,0,0,1,0
82,-318,26,-6,30,0,-4,-10.20,0,1,0,0,1,0
23,-59,32,6,16,-14,16,-13.03,0,1,0,0,1,0
20,-3,18,-14,39,23,-21,-9.85,0,1,0,0,1,0
59,39,20,2,29,-10,-9,-12.68,0,1,0,0,1,0
400,341,16,-4,57,28,-41,-4.19,0,1,0,0,1,0
30,-370,32,16,76,19,-44,8.18,0,1,0,0,1,0
62,32,32,0,50,-26,-18,-1.01,0,1,0,0,1,0
43,-19,29,-3,33,-17,-4,-8.08,0,1,0,0,1,0
36,-7,24,-5,21,-12,3,-14.09,0,1,0,0,1,0
36,0,16,-8,24,3,-8,-15.86,0,1,0,0,1,0
36,0,18,2,32,8,-14,-12.32,0,1,0,0,1,0
51,15,39,21,19,-13,20,-9.49,0,1,0,0,1,0
56,5,16,-23,18,-1,-2,-17.98,0,1,0,0,1,0
80,24,45,29,17,-1,28,-8.08,0,1,0,0,1,0
57,-23,60,15,36,19,24,3.94,0,1,0,0,1,0
56,-1,17,-43,30,-6,-13,-13.38,0,1,0,0,1,0
56,0,24,7,30,0,-6,-10.91,0,1,0,0,1,0
72,16,16,-8,16,-14,0,-18.69,0,1,0,0,1,0
61,-11,19,3,35,19,-16,-10.91,0,0,1,0,1,0
56,-5,17,-2,20,-15,-3,-16.92,0,0,1,0,0,1
400,344,29,12,16,-4,13,-14.09,0,0,1,0,0,1
57,-343,28,-1,48,32,-20,-3.13,0,1,0,0,0,1
70,13,49,21,16,-32,33,-7.02,0,1,0,0,1,0
37,-33,46,-3,16,0,30,-8.08,0,1,0,0,1,0
44,7,36,-10,23,7,13,-9.14,0,1,0,0,1,0
50,6,19,-17,16,-7,3,-17.63,0,1,0,0,1,0
56,6,50,31,50,34,0,5.35,0,0,1,0,1,0
41,-15,37,-13,37,-13,0,-3.84,0,0,1,0,0,1
400,359,50,13,16,-21,34,-6.67,0,0,1,0,0,1
60,-340,36,-14,47,31,-11,-0.66,0,1,0,0,0,1
63,3,21,-15,17,-30,4,-16.57,0,1,0,0,1,0
56,-7,17,-4,20,3,-3,-16.92,0,0,1,0,1,0
56,0,17,0,30,10,-13,-13.38,0,0,1,0,0,1
30,-26,42,25,38,8,4,-1.72,0,0,1,0,0,1
61,31,41,-1,43,5,-2,-0.30,0,0,1,0,0,1
29,-32,39,-2,25,-18,14,-7.37,0,0,1,0,0,1
56,27,30,-9,43,18,-13,-4.19,0,1,0,0,0,1
49,-7,36,6,25,-18,11,-8.43,0,1,0,0,1,0
39,-10,16,-20,50,25,-34,-6.67,1,0,0,0,1,0
20,-19,18,2,27,-23,-9,-14.09,1,0,0,1,0,0
31,11,16,-2,16,-11,0,-18.69,1,0,0,1,0,0
35,4,30,14,20,4,10,-12.32,1,0,0,1,0,0
39,4,28,-2,31,11,-3,-9.14,1,0,0,1,0,0
56,17,27,-1,29,-2,-2,-10.20,1,0,0,1,0,0
60,4,29,2,29,0,0,-9.49,1,0,0,1,0,0
56,-4,29,0,30,1,-1,-9.14,1,0,0,1,0,0
56,0,29,0,16,-14,13,-14.09,1,0,0,1,0,0
39,-17,56,27,32,16,24,1.11,1,0,0,1,0,0
56,17,33,-23,31,-1,2,-7.37,0,1,0,1,0,0
76,20,21,-12,31,0,-10,-11.62,0,1,0,0,1,0
37,-39,34,13,30,-1,4,-7.37,0,1,0,0,1,0
42,5,51,17,17,-13,34,-5.96,0,1,0,0,1,0
42,0,29,-22,16,-1,13,-14.09,0,1,0,0,1,0
39,-3,31,2,36,20,-5,-6.31,0,1,0,0,1,0
36,-3,19,-12,17,-19,2,-17.27,0,1,0,0,1,0
49,13,59,40,23,6,36,-1.01,0,1,0,0,1,0
48,-1,43,-16,30,7,13,-4.19,0,0,1,0,1,0
43,-5,43,0,34,4,9,-2.78,0,0,1,0,0,1
56,13,42,-1,40,6,2,-1.01,0,1,0,0,0,1
60,4,49,7,26,-14,23,-3.48,0,1,0,0,1,0
94,34,43,-6,25,-1,18,-5.96,0,1,0,0,1,0
92,-2,38,-5,17,-8,21,-10.55,0,1,0,0,1,0
57,-35,24,-14,29,12,-5,-11.26,0,1,0,0,1,0
58,1,44,20,29,0,15,-4.19,0,1,0,0,1,0
51,-7,16,-28,28,-1,-12,-14.44,0,1,0,0,1,0
21,-30,18,2,37,9,-19,-10.55,0,1,0,0,1,0
80,59,42,24,24,-13,18,-6.67,0,1,0,0,1,0
65,-15,23,-19,29,5,-6,-11.62,0,1,0,0,1,0
64,-1,22,-1,32,3,-10,-10.91,0,1,0,0,1,0
60,-4,18,-4,41,9,-23,-9.14,0,1,0,0,1,0
63,3,36,18,35,-6,1,-4.90,0,1,0,0,1,0
56,-7,37,1,17,-18,20,-10.91,0,1,0,0,1,0
47,-9,36,-1,42,25,-6,-2.42,0,0,1,0,1,0
53,6,37,1,21,-21,16,-9.49,0,0,1,0,0,1
49,-4,56,19,29,8,27,0.05,0,1,0,0,0,1
39,-10,26,-30,40,11,-14,-6.67,0,1,0,0,1,0
60,21,19,-7,18,-22,1,-16.92,0,1,0,0,1,0
58,-2,39,20,16,-2,23,-10.55,0,1,0,0,1,0
56,-2,21,-18,39,23,-18,-8.79,0,1,0,0,1,0
55,-1,30,9,40,1,-10,-5.25,0,1,0,0,1,0
52,-3,24,-6,16,-24,8,-15.86,0,1,0,0,1,0
51,-1,23,-1,44,28,-21,-6.31,0,1,0,0,1,0
50,-1,39,16,36,-8,3,-3.48,0,0,1,0,1,0
50,0,27,-12,16,-20,11,-14.80,0,0,1,0,0,1
53,3,42,15,16,0,26,-9.49,0,0,1,0,0,1
36,-17,18,-24,32,16,-14,-12.32,0,1,0,0,0,1
39,3,23,5,50,18,-27,-4.19,0,1,0,0,1,0
30,-9,20,-3,19,-31,1,-16.21,0,0,1,0,1,0
24,-6,33,13,50,31,-17,-0.66,0,1,0,0,0,1

