front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
57,0,55,0,58,0,-3,9.95,0,1,0,0,1,0
58,1,55,0,57,-1,-2,9.60,0,1,0,0,1,0
56,-2,53,-2,66,9,-13,12.07,0,1,0,0,1,0
62,6,51,-2,57,-9,-6,8.18,0,1,0,0,1,0
59,-3,50,-1,45,-12,5,3.59,0,1,0,0,1,0
56,-3,49,-1,59,14,-10,8.18,0,1,0,0,1,0
55,-1,48,-1,29,-30,19,-2.78,0,1,0,0,1,0
52,-3,47,-1,29,0,18,-3.13,0,1,0,0,1,0
50,-2,48,1,29,0,19,-2.78,0,1,0,0,1,0
49,-1,47,-1,29,0,18,-3.13,1,0,0,0,1,0
47,-2,44,-3,30,1,14,-3.84,1,0,0,1,0,0
47,0,43,-1,30,0,13,-4.19,1,0,0,1,0,0
45,-2,46,3,31,1,15,-2.78,1,0,0,1,0,0
42,-3,44,-2,33,2,11,-2.78,1,0,0,1,0,0
39,-3,41,-3,33,0,8,-3.84,1,0,0,1,0,0
39,0,37,-4,35,2,2,-4.54,1,0,0,1,0,0
38,-1,36,-1,36,1,0,-4.54,1,0,0,1,0,0
39,1,35,-1,38,2,-3,-4.19,1,0,0,1,0,0
70,31,34,-1,41,3,-7,-3.48,0,1,0,1,0,0
68,-2,33,-1,43,2,-10,-3.13,0,1,0,0,1,0
66,-2,31,-2,43,0,-12,-3.84,0,1,0,0,1,0
64,-2,30,-1,45,2,-15,-3.48,0,1,0,0,1,0
62,-2,28,-2,46,1,-18,-3.84,1,0,0,0,1,0
59,-3,28,0,46,0,-18,-3.84,1,0,0,1,0,0
57,-2,25,-3,48,2,-23,-4.19,1,0,0,1,0,0
56,-1,25,0,48,0,-23,-4.19,1,0,0,1,0,0
54,-2,25,0,50,2,-25,-3.48,1,0,0,1,0,0
52,-2,25,0,48,-2,-23,-4.19,1,0,0,1,0,0
50,-2,25,0,50,2,-25,-3.48,1,0,0,1,0,0
50,0,26,1,50,0,-24,-3.13,1,0,0,1,0,0
