front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
60,0,38,-1,38,1,0,-3.13,0,1,0,0,1,0
60,0,37,-1,39,1,-2,-3.13,0,1,0,0,1,0
57,-3,36,-1,40,1,-4,-3.13,0,1,0,0,1,0
56,-1,35,-1,42,2,-7,-2.78,0,1,0,0,1,0
56,0,34,-1,43,1,-9,-2.78,0,1,0,0,1,0
56,0,32,-2,45,2,-13,-2.78,0,1,0,0,1,0
53,-3,31,-1,47,2,-16,-2.42,0,1,0,0,1,0
50,-3,29,-2,49,2,-20,-2.42,1,0,0,0,1,0
50,0,28,-1,50,1,-22,-2.42,1,0,0,1,0,0
47,-3,28,0,52,2,-24,-1.72,1,0,0,1,0,0
43,-4,27,-1,55,3,-28,-1.01,0,1,0,1,0,0
159,116,26,-1,56,1,-30,-1.01,0,1,0,0,1,0
157,-2,26,0,59,3,-33,0.05,0,1,0,0,1,0
154,-3,26,0,75,16,-49,5.71,1,0,0,0,1,0
152,-2,25,-1,76,1,-51,5.71,1,0,0,1,0,0
150,-2,27,2,74,-2,-47,5.71,1,0,0,1,0,0
148,-2,28,1,77,3,-49,7.12,0,1,0,1,0,0
146,-2,28,0,78,1,-50,7.48,0,1,0,0,1,0
137,-9,29,1,29,-49,0,-9.49,0,1,0,0,1,0
135,-2,30,1,30,1,0,-8.79,0,1,0,0,1,0
132,-3,235,205,28,-2,207,62.98,0,1,0,0,1,0
129,-3,117,-118,30,2,87,21.97,0,1,0,0,1,0
127,-2,118,1,28,-2,90,21.62,0,1,0,0,1,0
124,-3,226,108,30,2,196,60.51,0,1,0,0,1,0
122,-2,223,-3,29,-1,194,59.09,0,0,1,0,1,0
119,-3,222,-1,29,0,193,58.74,0,0,1,0,0,1
117,-2,223,1,100,71,123,84.20,0,0,1,0,0,1
118,1,90,-133,103,3,-13,38.24,0,0,1,0,0,1
121,3,87,-3,101,-2,-14,36.47,0,0,1,0,0,1
119,-2,86,-1,97,-4,-11,34.70,0,0,1,0,0,1
118,-1,85,-1,96,-1,-11,33.99,0,0,1,0,0,1
118,0,83,-2,98,2,-15,33.99,0,1,0,0,0,1
161,43,30,-53,57,-41,-27,0.76,0,1,0,0,1,0
174,13,79,49,76,19,3,24.80,0,1,0,0,1,0
172,-2,78,-1,59,-17,19,18.44,0,1,0,0,1,0
169,-3,76,-2,81,22,-5,25.51,0,1,0,0,1,0
167,-2,75,-1,57,-24,18,16.67,0,1,0,0,1,0
165,-2,74,-1,68,11,6,20.20,0,0,1,0,1,0
162,-3,72,-2,59,-9,13,16.32,0,0,1,0,0,1
160,-2,71,-1,56,-3,15,14.90,0,0,1,0,0,1
159,-1,69,-2,54,-2,15,13.49,0,1,0,0,0,1
73,-86,67,-2,57,3,10,13.84,0,1,0,0,1,0
70,-3,66,-1,56,-1,10,13.13,0,1,0,0,1,0
69,-1,64,-2,77,21,-13,19.85,0,0,1,0,1,0
67,-2,62,-2,57,-20,5,12.07,0,0,1,0,0,1
64,-3,61,-1,60,3,1,12.78,0,0,1,0,0,1
62,-2,59,-2,122,62,-63,33.99,0,0,1,0,0,1
59,-3,58,-1,123,1,-65,33.99,0,0,1,0,0,1
57,-2,57,-1,125,2,-68,34.35,0,0,1,0,0,1
55,-2,56,-1,71,-54,-15,14.90,0,0,1,0,0,1
54,-1,55,-1,71,0,-16,14.55,0,1,0,0,0,1
52,-2,53,-2,73,2,-20,14.55,0,1,0,0,1,0
50,-2,52,-1,74,1,-22,14.55,0,1,0,0,1,0
48,-2,50,-2,129,55,-79,33.29,0,0,1,0,1,0
46,-2,47,-3,80,-49,-33,14.90,0,0,1,0,0,1
43,-3,50,3,80,0,-30,15.96,0,1,0,0,0,1
43,0,29,-21,80,0,-51,8.54,0,1,0,0,1,0
40,-3,49,20,83,3,-34,16.67,0,1,0,0,1,0
38,-2,47,-2,86,3,-39,17.02,1,0,0,0,1,0
36,-2,45,-2,23,-63,22,-5.96,1,0,0,1,0,0
35,-1,44,-1,21,-2,23,-7.02,1,0,0,1,0,0
33,-2,44,0,21,0,23,-7.02,1,0,0,1,0,0
33,0,34,-10,22,1,12,-10.20,1,0,0,1,0,0
171,138,31,-3,22,0,9,-11.26,1,0,0,1,0,0
138,-33,29,-2,23,1,6,-11.62,1,0,0,1,0,0
134,-4,29,0,25,2,4,-10.91,1,0,0,1,0,0
132,-2,28,-1,26,1,2,-10.91,1,0,0,1,0,0
130,-2,29,1,29,3,0,-9.49,0,1,0,1,0,0
116,-14,29,0,36,7,-7,-7.02,0,1,0,0,1,0
113,-3,29,0,45,9,-16,-3.84,0,1,0,0,1,0
111,-2,28,-1,36,-9,-8,-7.37,0,1,0,0,1,0
107,-4,28,0,36,0,-8,-7.37,0,1,0,0,1,0
104,-3,26,-2,38,2,-12,-7.37,1,0,0,0,1,0
102,-2,27,1,41,3,-14,-5.96,1,0,0,1,0,0
99,-3,27,0,43,2,-16,-5.25,1,0,0,1,0,0
97,-2,27,0,45,2,-18,-4.54,1,0,0,1,0,0
95,-2,29,2,50,5,-21,-2.07,0,1,0,1,0,0
93,-2,31,2,55,5,-24,0.41,0,1,0,0,1,0
92,-1,31,0,57,2,-26,1.11,0,1,0,0,1,0

