front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
93,-1,24,2,145,0,-121,29.75,0,1,0,0,1,0
92,-1,21,-3,147,2,-126,29.40,0,1,0,0,1,0
92,0,21,0,148,1,-127,29.75,0,1,0,0,1,0
400,308,18,-3,151,3,-133,29.75,1,0,0,0,1,0
400,0,18,0,154,3,-136,30.81,1,0,0,1,0,0
83,-317,18,0,156,2,-138,31.52,1,0,0,1,0,0
80,-3,17,-1,36,-120,-19,-11.26,1,0,0,1,0,0
79,-1,18,1,34,-2,-16,-11.62,1,0,0,1,0,0
77,-2,19,1,29,-5,-10,-13.03,1,0,0,1,0,0
63,-14,24,5,29,0,-5,-11.26,0,1,0,1,0,0
126,63,400,376,29,0,371,121.67,0,1,0,0,1,0
60,-66,400,0,43,14,357,126.62,0,1,0,0,1,0
119,59,400,0,20,-23,380,118.49,0,1,0,0,1,0
116,-3,152,-248,20,0,132,30.81,0,1,0,0,1,0
88,-28,400,248,22,2,378,119.20,0,1,0,0,1,0
111,23,400,0,22,0,378,119.20,0,1,0,0,1,0
83,-28,400,0,24,2,376,119.91,0,1,0,0,1,0
104,21,400,0,23,-1,377,119.55,0,1,0,0,1,0
76,-28,400,0,25,2,375,120.26,0,1,0,0,1,0
72,-4,400,0,26,1,374,120.61,0,1,0,0,1,0
69,-3,50,-350,28,2,22,-2.42,0,1,0,0,1,0
85,16,47,-3,28,0,19,-3.48,0,1,0,0,1,0
65,-20,46,-1,29,1,17,-3.48,0,1,0,0,1,0
65,0,43,-3,31,2,12,-3.84,0,1,0,0,1,0
62,-3,43,0,31,0,12,-3.84,0,1,0,0,1,0
60,-2,42,-1,32,1,10,-3.84,0,1,0,0,1,0
57,-3,41,-1,35,3,6,-3.13,0,1,0,0,1,0
57,0,39,-2,36,1,3,-3.48,0,1,0,0,1,0
105,48,37,-2,37,1,0,-3.84,0,1,0,0,1,0
103,-2,36,-1,29,-8,7,-7.02,0,1,0,0,1,0
101,-2,37,1,30,1,7,-6.31,0,1,0,0,1,0
99,-2,37,0,30,0,7,-6.31,0,1,0,0,1,0
61,-38,37,0,29,-1,8,-6.67,0,1,0,0,1,0
60,-1,37,0,30,1,7,-6.31,0,1,0,0,1,0
57,-3,60,23,29,-1,31,1.47,0,1,0,0,1,0
56,-1,57,-3,29,0,28,0.41,0,0,1,0,1,0
56,0,56,-1,29,0,27,0.05,0,1,0,0,0,1
62,6,54,-2,31,2,23,0.05,0,1,0,0,1,0
68,6,52,-2,400,369,-348,129.80,0,1,0,0,1,0
65,-3,50,-2,60,-340,-10,8.89,0,1,0,0,1,0
150,85,49,-1,400,340,-351,128.74,0,1,0,0,1,0
59,-91,31,-18,400,0,-369,122.38,0,1,0,0,1,0
56,-3,32,1,400,0,-368,122.73,0,1,0,0,1,0
56,0,31,-1,400,0,-369,122.38,0,1,0,0,1,0
71,15,40,9,125,-275,-85,28.34,0,1,0,0,1,0
135,64,37,-3,124,-1,-87,26.92,0,1,0,0,1,0
133,-2,44,7,126,2,-82,30.10,0,1,0,0,1,0
61,-72,36,-8,37,-89,-1,-4.19,0,1,0,0,1,0
59,-2,34,-2,400,363,-366,123.44,0,1,0,0,1,0
56,-3,31,-3,36,-364,-5,-6.31,0,1,0,0,1,0
56,0,31,0,35,-1,-4,-6.67,0,1,0,0,1,0
56,0,30,-1,35,0,-5,-7.02,0,1,0,0,1,0
68,12,37,7,36,1,1,-4.19,0,1,0,0,1,0

