front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
55,-2,400,324,87,-9,313,142.18,0,1,0,0,0,1
52,-3,400,0,88,1,312,142.53,0,1,0,0,1,0
49,-3,25,-375,89,1,-64,10.30,0,1,0,0,1,0
48,-1,25,0,91,2,-66,11.01,0,1,0,0,1,0
45,-3,23,-2,92,1,-69,10.66,0,1,0,0,1,0
43,-2,21,-2,92,0,-71,9.95,0,1,0,0,1,0
41,-2,22,1,96,4,-74,11.72,1,0,0,0,1,0
40,-1,21,-1,99,3,-78,12.43,1,0,0,1,0,0
39,-1,22,1,100,1,-78,13.13,1,0,0,1,0,0
35,-4,22,0,36,-64,-14,-9.49,1,0,0,1,0,0
33,-2,56,34,34,-2,22,1.82,1,0,0,1,0,0
31,-2,50,-6,23,-11,27,-4.19,1,0,0,1,0,0
29,-2,50,0,20,-3,30,-5.25,1,0,0,1,0,0
28,-1,48,-2,20,0,28,-5.96,1,0,0,1,0,0
27,-1,29,-19,20,0,9,-12.68,1,0,0,1,0,0
26,-1,25,-4,20,0,5,-14.09,1,0,0,1,0,0
25,-1,26,1,22,2,4,-13.03,1,0,0,1,0,0
26,1,22,-4,23,1,-1,-14.09,1,0,0,1,0,0
109,83,22,0,24,1,-2,-13.74,1,0,0,1,0,0
108,-1,21,-1,26,2,-5,-13.38,1,0,0,1,0,0
108,0,21,0,28,2,-7,-12.68,1,0,0,1,0,0
56,-52,21,0,30,2,-9,-11.97,1,0,0,1,0,0
56,0,21,0,49,19,-28,-5.25,1,0,0,1,0,0
55,-1,21,0,50,1,-29,-4.90,1,0,0,1,0,0
180,125,22,1,50,0,-28,-4.54,1,0,0,1,0,0
177,-3,24,2,52,2,-28,-3.13,1,0,0,1,0,0
174,-3,24,0,23,-29,1,-13.38,1,0,0,1,0,0
169,-5,51,27,22,-1,29,-4.19,0,1,0,1,0,0
56,-113,47,-4,21,-1,26,-5.96,0,1,0,0,1,0
51,-5,47,0,22,1,25,-5.61,0,1,0,0,1,0
160,109,47,0,22,0,25,-5.61,0,1,0,0,1,0
157,-3,46,-1,23,1,23,-5.61,0,1,0,0,1,0
155,-2,254,208,25,2,229,68.64,0,1,0,0,1,0
152,-3,44,-210,24,-1,20,-5.96,0,1,0,0,1,0
150,-2,42,-2,26,2,16,-5.96,0,1,0,0,1,0
147,-3,40,-2,26,0,14,-6.67,0,1,0,0,1,0
145,-2,39,-1,26,0,13,-7.02,0,1,0,0,1,0
144,-1,38,-1,27,1,11,-7.02,0,1,0,0,1,0
142,-2,30,-8,30,3,0,-8.79,0,1,0,0,1,0
139,-3,240,210,28,-2,212,64.75,0,1,0,0,1,0
137,-2,30,-210,28,0,2,-9.49,0,1,0,0,1,0
135,-2,29,-1,30,2,-1,-9.14,0,1,0,0,1,0
133,-2,234,205,29,-1,205,62.98,0,1,0,0,1,0
130,-3,118,-116,30,1,88,22.33,0,1,0,0,1,0
128,-2,117,-1,30,0,87,21.97,0,1,0,0,1,0
126,-2,117,0,96,66,21,45.31,0,1,0,0,1,0
124,-2,35,-82,90,-6,-55,14.19,0,1,0,0,1,0
123,-1,35,0,96,6,-61,16.32,0,0,1,0,1,0
126,3,224,189,99,3,125,84.20,0,0,1,0,0,1
124,-2,87,-137,99,0,-12,35.76,0,0,1,0,0,1
122,-2,86,-1,100,1,-14,35.76,0,1,0,0,0,1
120,-2,83,-3,95,-5,-12,32.93,0,1,0,0,1,0
119,-1,83,0,73,-22,10,25.15,0,1,0,0,1,0
117,-2,81,-2,75,2,6,25.15,0,1,0,0,1,0
115,-2,81,0,101,26,-20,34.35,0,1,0,0,1,0
113,-2,79,-2,76,-25,3,24.80,0,1,0,0,1,0
111,-2,78,-1,105,29,-27,34.70,0,1,0,0,1,0
109,-2,77,-1,108,3,-31,35.41,0,0,1,0,1,0
106,-3,76,-1,109,1,-33,35.41,0,0,1,0,0,1
105,-1,75,-1,111,2,-36,35.76,0,0,1,0,0,1
145,40,73,-2,113,2,-40,35.76,0,1,0,0,0,1
159,14,71,-2,57,-56,14,15.25,0,1,0,0,1,0
157,-2,69,-2,57,0,12,14.55,0,1,0,0,1,0
155,-2,67,-2,56,-1,11,13.49,0,1,0,0,1,0
70,-85,66,-1,59,3,7,14.19,0,1,0,0,1,0
69,-1,64,-2,58,-1,6,13.13,0,1,0,0,1,0
66,-3,62,-2,61,3,1,13.49,0,0,1,0,1,0
64,-2,61,-1,50,-11,11,9.24,0,0,1,0,0,1
62,-2,59,-2,125,75,-66,35.05,0,0,1,0,0,1
59,-3,57,-2,50,-75,7,7.83,0,1,0,0,0,1
57,-2,56,-1,68,18,-12,13.84,0,0,1,0,1,0
55,-2,54,-2,85,17,-31,19.14,0,0,1,0,0,1
52,-3,53,-1,74,-11,-21,14.90,0,0,1,0,0,1
50,-2,51,-2,75,1,-24,14.55,0,0,1,0,0,1
49,-1,51,0,73,-2,-22,13.84,0,1,0,0,0,1
47,-2,54,3,65,-8,-11,12.07,0,1,0,0,1,0
45,-2,29,-25,69,4,-40,4.65,0,1,0,0,1,0
43,-2,29,0,74,5,-45,6.42,1,0,0,0,1,0
41,-2,50,21,37,-37,13,0.76,1,0,0,1,0,0
39,-2,49,-1,37,0,12,0.41,1,0,0,1,0,0
37,-2,40,-9,26,-11,14,-6.67,1,0,0,1,0,0
36,-1,38,-2,23,-3,15,-8.43,1,0,0,1,0,0
36,0,37,-1,24,1,13,-8.43,1,0,0,1,0,0
36,0,35,-2,25,1,10,-8.79,0,1,0,1,0,0
36,0,34,-1,25,0,9,-9.14,1,0,0,0,1,0
135,99,32,-2,27,2,5,-9.14,1,0,0,1,0,0
132,-3,31,-1,30,3,1,-8.43,1,0,0,1,0,0
129,-3,30,-1,30,0,0,-8.79,1,0,0,1,0,0
128,-1,30,0,34,4,-4,-7.37,0,1,0,1,0,0
126,-2,31,1,36,2,-5,-6.31,0,1,0,0,1,0
108,-18,30,-1,36,0,-6,-6.67,0,1,0,0,1,0
103,-5,30,0,38,2,-8,-5.96,0,1,0,0,1,0
101,-2,30,0,41,3,-11,-4.90,1,0,0,0,1,0
98,-3,29,-1,43,2,-14,-4.54,1,0,0,1,0,0
96,-2,29,0,48,5,-19,-2.78,1,0,0,1,0,0
94,-2,32,3,50,2,-18,-1.01,1,0,0,1,0,0

