front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
85,5,30,0,41,0,-11,-4.90,0,1,0,1,0,0
126,41,36,6,43,2,-7,-2.07,0,1,0,0,1,0
124,-2,128,92,45,2,83,31.16,0,1,0,0,1,0
121,-3,51,-77,45,0,6,3.94,-1,-1,-1,-1,-1,-1
119,-2,126,75,46,1,80,30.81,0,1,0,-1,-1,-1
117,-2,50,-76,55,9,-5,7.12,0,1,0,0,1,0
115,-2,47,-3,50,-5,-3,4.29,0,1,0,0,1,0
113,-2,76,29,50,0,26,14.55,0,1,0,0,1,0
111,-2,126,50,65,15,61,37.53,0,1,0,0,1,0
108,-3,48,-78,181,116,-133,50.96,0,1,0,0,1,0
106,-2,45,-3,57,-124,-12,6.06,0,1,0,0,1,0
67,-39,43,-2,260,203,-217,77.13,0,1,0,0,1,0
101,34,46,3,32,-228,14,-2.42,0,1,0,0,1,0
98,-3,61,15,264,232,-203,84.90,0,1,0,0,1,0
58,-40,61,0,267,3,-206,85.96,0,1,0,0,1,0
56,-2,59,-2,33,-234,26,2.53,0,1,0,0,1,0
56,0,58,-1,32,-1,26,1.82,0,0,1,0,1,0
90,34,41,-17,32,0,9,-4.19,0,0,1,0,0,1
87,-3,41,0,35,3,6,-3.13,0,0,1,0,0,1
85,-2,40,-1,37,2,3,-2.78,0,0,1,0,0,1
83,-2,38,-2,267,230,-229,77.83,0,1,0,0,0,1
81,-2,36,-2,268,1,-232,77.48,0,1,0,0,1,0
78,-3,36,0,270,2,-234,78.19,0,1,0,0,1,0
76,-2,36,0,271,1,-235,78.54,0,1,0,0,1,0
74,-2,34,-2,86,-185,-52,12.43,0,1,0,0,1,0
71,-3,34,0,273,187,-239,78.54,0,1,0,0,1,0
69,-2,34,0,275,2,-241,79.25,0,1,0,0,1,0
66,-3,34,0,276,1,-242,79.60,0,1,0,0,1,0
64,-2,34,0,278,2,-244,80.31,0,1,0,0,1,0
62,-2,33,-1,36,-242,-3,-5.61,0,1,0,0,1,0
60,-2,33,0,37,1,-4,-5.25,0,1,0,0,1,0
60,0,33,0,38,1,-5,-4.90,0,1,0,0,1,0
56,-4,32,-1,38,0,-6,-5.25,0,1,0,0,1,0
53,-3,33,1,39,1,-6,-4.54,0,1,0,0,1,0
50,-3,31,-2,40,1,-9,-4.90,0,1,0,0,1,0
50,0,400,369,42,2,358,126.27,0,1,0,0,1,0
45,-5,37,-363,43,1,-6,-1.72,0,1,0,0,1,0
43,-2,133,96,46,3,87,33.29,0,1,0,0,1,0
41,-2,134,1,47,1,87,33.99,0,1,0,0,1,0
39,-2,400,266,47,0,353,128.04,0,0,1,0,1,0
35,-4,400,0,49,2,351,128.74,0,0,1,0,0,1
33,-2,317,-83,50,1,267,99.75,0,0,1,0,0,1
31,-2,135,-182,53,3,82,36.47,0,1,0,0,0,1
62,31,131,-4,54,1,77,35.41,0,1,0,0,1,0
60,-2,24,-107,54,0,-30,-2.42,0,1,0,0,1,0
58,-2,22,-2,55,1,-33,-2.78,0,0,1,0,1,0
57,-1,79,57,56,1,23,17.73,0,0,1,0,0,1
56,-1,76,-3,58,2,18,17.38,0,0,1,0,0,1
56,0,74,-2,59,1,15,17.02,0,1,0,0,0,1
56,0,76,2,60,1,16,18.08,0,1,0,0,1,0
373,317,71,-5,60,0,11,16.32,0,1,0,0,1,0
400,27,117,46,61,1,56,32.93,0,1,0,0,1,0
366,-34,69,-48,62,1,7,16.32,0,1,0,0,1,0
400,34,67,-2,63,1,4,15.96,0,1,0,0,1,0
360,-40,70,3,63,0,7,17.02,0,0,1,0,1,0
400,40,67,-3,61,-2,6,15.25,0,0,1,0,0,1
400,0,65,-2,39,-22,26,6.77,0,0,1,0,0,1
289,-111,64,-1,68,29,-4,16.67,0,0,1,0,0,1
286,-3,65,1,43,-25,22,8.18,0,0,1,0,0,1
283,-3,104,39,70,27,34,31.52,0,0,1,0,0,1
280,-3,92,-12,66,-4,26,25.86,0,1,0,0,0,1
278,-2,27,-65,67,1,-40,3.23,0,1,0,0,1,0
101,-177,28,1,65,-2,-37,2.88,0,1,0,0,1,0
99,-2,27,-1,66,1,-39,2.88,0,1,0,0,1,0
96,-3,26,-1,67,1,-41,2.88,0,1,0,0,1,0
94,-2,30,4,70,3,-40,5.35,0,1,0,0,1,0
92,-2,27,-3,70,0,-43,4.29,0,1,0,0,1,0
89,-3,26,-1,73,3,-47,5.00,0,1,0,0,1,0
88,-1,26,0,28,-45,-2,-10.91,0,1,0,0,1,0
84,-4,27,1,27,-1,0,-10.91,0,1,0,0,1,0
78,-6,28,1,25,-2,3,-11.26,0,1,0,0,1,0
76,-2,26,-2,29,4,-3,-10.55,0,1,0,0,1,0
74,-2,28,2,29,0,-1,-9.85,0,1,0,0,1,0
71,-3,27,-1,27,-2,0,-10.91,0,1,0,0,1,0
