front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
39,-1,58,0,54,1,4,9.60,0,1,0,0,1,0
38,-1,56,-2,43,-11,13,5.00,0,1,0,0,1,0
35,-3,57,1,45,2,12,6.06,0,1,0,0,1,0
33,-2,59,2,48,3,11,7.83,0,1,0,0,1,0
32,-1,59,0,63,15,-4,13.13,0,1,0,0,1,0
29,-3,58,-1,50,-13,8,8.18,1,0,0,0,1,0
27,-2,63,5,52,2,11,10.66,1,0,0,1,0,0
24,-3,65,2,50,-2,15,10.66,1,0,0,1,0,0
22,-2,68,3,36,-14,32,6.77,1,0,0,1,0,0
21,-1,59,-9,32,-4,27,2.17,1,0,0,1,0,0
21,0,69,10,29,-3,40,4.65,1,0,0,1,0,0
20,-1,19,-50,29,0,-10,-13.03,1,0,0,1,0,0
74,54,17,-2,32,3,-15,-12.68,1,0,0,1,0,0
74,0,16,-1,54,22,-38,-5.25,1,0,0,1,0,0
96,22,16,0,64,10,-48,-1.72,1,0,0,1,0,0
94,-2,23,7,66,2,-43,1.47,1,0,0,1,0,0
94,0,69,46,57,-9,12,14.55,1,0,0,1,0,0
64,-30,69,0,69,12,0,18.79,1,0,0,1,0,0
59,-5,69,0,57,-12,12,14.55,1,0,0,1,0,0
60,1,70,1,62,5,8,16.67,0,1,0,1,0,0
62,2,77,7,60,-2,17,18.44,0,1,0,0,1,0
57,-5,88,11,63,3,25,23.39,0,0,1,0,1,0
56,-1,88,0,63,0,25,23.39,0,0,1,0,0,1
63,7,86,-2,66,3,20,23.74,0,0,1,0,0,1
99,36,72,-14,66,0,6,18.79,0,0,1,0,0,1
124,25,69,-3,65,-1,4,17.38,0,0,1,0,0,1
122,-2,67,-2,79,14,-12,21.62,0,0,1,0,0,1
81,-41,65,-2,79,0,-14,20.91,0,0,1,0,0,1
77,-4,63,-2,62,-17,1,14.19,0,0,1,0,0,1
74,-3,61,-2,59,-3,2,12.43,0,0,1,0,0,1
73,-1,59,-2,60,1,-1,12.07,0,0,1,0,0,1
69,-4,57,-2,61,1,-4,11.72,0,0,1,0,0,1
59,-10,56,-1,62,1,-6,11.72,0,0,1,0,0,1
56,-3,55,-1,63,1,-8,11.72,0,1,0,0,0,1
54,-2,56,1,64,1,-8,12.43,0,1,0,0,1,0
51,-3,57,1,66,2,-9,13.49,0,1,0,0,1,0
50,-1,29,-28,67,1,-38,3.94,0,1,0,0,1,0
47,-3,29,0,68,1,-39,4.29,0,1,0,0,1,0
46,-1,29,0,69,1,-40,4.65,0,1,0,0,1,0
51,5,28,-1,70,1,-42,4.65,0,1,0,0,1,0
42,-9,29,1,72,2,-43,5.71,0,1,0,0,1,0
39,-3,28,-1,26,-46,2,-10.91,0,1,0,0,1,0
37,-2,29,1,25,-1,4,-10.91,0,1,0,0,1,0
36,-1,29,0,25,0,4,-10.91,0,1,0,0,1,0
36,0,30,1,26,1,4,-10.20,1,0,0,0,1,0
33,-3,30,0,25,-1,5,-10.55,1,0,0,1,0,0
37,4,33,3,23,-2,10,-10.20,1,0,0,1,0,0
36,-1,28,-5,23,0,5,-11.97,1,0,0,1,0,0
36,0,27,-1,24,1,3,-11.97,1,0,0,1,0,0
35,-1,30,3,24,0,6,-10.91,1,0,0,1,0,0
32,-3,30,0,25,1,5,-10.55,1,0,0,1,0,0
31,-1,31,1,26,1,5,-9.85,1,0,0,1,0,0
30,-1,30,-1,27,1,3,-9.85,1,0,0,1,0,0
31,1,29,-1,28,1,1,-9.85,1,0,0,1,0,0
31,0,28,-1,30,2,-2,-9.49,1,0,0,1,0,0
30,-1,29,1,32,2,-3,-8.43,1,0,0,1,0,0
71,41,26,-3,29,-3,-3,-10.55,1,0,0,1,0,0
70,-1,24,-2,30,1,-6,-10.91,1,0,0,1,0,0
70,0,27,3,28,-2,-1,-10.55,1,0,0,1,0,0
68,-2,25,-2,30,2,-5,-10.55,1,0,0,1,0,0
67,-1,36,11,40,10,-4,-3.13,1,0,0,1,0,0
70,3,62,26,33,-7,29,3.59,0,1,0,1,0,0
89,19,65,3,31,-2,34,3.94,0,1,0,0,1,0
87,-2,66,1,29,-2,37,3.59,0,1,0,0,1,0
82,-5,61,-5,27,-2,34,1.11,0,1,0,0,1,0
