front,front_delta,front_right,front_right_delta,rear_right,rear_right_delta,right_angle,wall_error,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
36,0,33,-2,128,1,-95,26.92,0,1,0,0,1,0
39,3,33,0,125,-3,-92,25.86,0,1,0,0,1,0
38,-1,24,-9,131,6,-107,24.80,1,0,0,0,1,0
36,-2,21,-3,233,102,-212,59.80,1,0,0,1,0,0
36,0,20,-1,126,-107,-106,21.62,1,0,0,1,0,0
36,0,19,-1,72,-54,-53,2.17,0,1,0,1,0,0
54,18,18,-1,72,0,-54,1.82,0,1,0,0,1,0
51,-3,18,0,72,0,-54,1.82,1,0,0,0,1,0
50,-1,17,-1,73,1,-56,1.82,1,0,0,1,0,0
49,-1,16,-1,75,2,-59,2.17,0,1,0,1,0,0
47,-2,18,2,77,2,-59,3.59,1,0,0,0,1,0
49,2,25,7,79,2,-54,6.77,1,0,0,1,0,0
47,-2,27,2,40,-39,-13,-6.31,0,1,0,1,0,0
134,87,27,0,69,29,-42,3.94,0,1,0,0,1,0
132,-2,30,3,43,-26,-13,-4.19,0,1,0,0,1,0
130,-2,28,-2,29,-14,-1,-9.85,0,1,0,0,1,0
127,-3,28,0,29,0,-1,-9.85,0,1,0,0,1,0
125,-2,29,1,30,1,-1,-9.14,0,1,0,0,1,0
123,-2,30,1,29,-1,1,-9.14,0,1,0,0,1,0
120,-3,29,-1,53,24,-24,-1.01,0,1,0,0,1,0
118,-2,29,0,56,3,-27,0.05,0,1,0,0,1,0
116,-2,29,0,60,4,-31,1.47,0,1,0,0,1,0
113,-3,29,0,29,-31,0,-9.49,0,1,0,0,1,0
110,-3,29,0,35,6,-6,-7.37,0,1,0,0,1,0
108,-2,29,0,30,-5,-1,-9.14,0,1,0,0,1,0
106,-2,28,-1,29,-1,-1,-9.85,0,1,0,0,1,0
104,-2,29,1,31,2,-2,-8.79,0,1,0,0,1,0
102,-2,48,19,35,4,13,-0.66,0,1,0,0,1,0
99,-3,48,0,33,-2,15,-1.36,0,1,0,0,1,0
97,-2,75,27,81,48,-6,25.15,0,1,0,0,1,0
94,-3,47,-28,57,-24,-10,6.77,0,1,0,0,1,0
92,-2,47,0,40,-17,7,0.76,0,1,0,0,1,0
90,-2,45,-2,45,5,0,1.82,0,1,0,0,1,0
87,-3,47,2,30,-15,17,-2.78,0,0,1,0,1,0
85,-2,47,0,91,61,-44,18.79,0,0,1,0,0,1
83,-2,45,-2,45,-46,0,1.82,0,0,1,0,0,1
81,-2,45,0,46,1,-1,2.17,0,0,1,0,0,1
80,-1,43,-2,49,3,-6,2.53,0,0,1,0,0,1
78,-2,41,-2,57,8,-16,4.65,0,0,1,0,0,1
77,-1,40,-1,59,2,-19,5.00,0,0,1,0,0,1
76,-1,37,-3,136,77,-99,31.16,0,0,1,0,0,1
76,0,37,0,83,-53,-46,12.43,0,1,0,0,0,1
76,0,34,-3,77,-6,-43,9.24,0,1,0,0,1,0
76,0,32,-2,81,4,-49,9.95,0,1,0,0,1,0
80,4,31,-1,70,-11,-39,5.71,0,1,0,0,1,0
78,-2,30,-1,89,19,-59,12.07,0,0,1,0,1,0
75,-3,29,-1,59,-30,-30,1.11,1,0,0,0,0,1
31,-44,28,-1,91,32,-63,12.07,1,0,0,1,0,0
