front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
37,37,171,171,35,35,200,200,0,1,0,0,1,0
37,37,170,171,34,35,200,200,0,1,0,0,1,0
36,37,167,170,32,34,200,200,0,1,0,0,1,0
49,36,165,167,30,32,200,200,1,0,0,0,1,0
47,49,163,165,29,30,200,200,1,0,0,1,0,0
43,47,161,163,27,29,200,200,1,0,0,1,0,0
41,43,159,161,24,27,200,200,1,0,0,1,0,0
155,41,200,159,26,24,200,200,1,0,0,1,0,0
200,155,200,200,25,26,17,200,1,0,0,1,0,0
148,200,200,200,60,25,32,17,1,0,0,1,0,0
146,148,200,200,200,60,34,32,1,0,0,1,0,0
200,146,200,200,145,200,30,34,0,1,0,1,0,0
200,200,200,200,142,145,27,30,0,1,0,0,1,0
200,200,200,200,200,142,29,27,0,1,0,0,1,0
200,200,200,200,200,200,30,29,0,1,0,0,1,0
200,200,200,200,200,200,30,30,0,1,0,0,1,0
200,200,200,200,200,200,30,30,0,0,1,0,1,0
200,200,200,200,38,200,32,30,0,1,0,0,0,1
200,200,200,200,37,38,33,32,0,1,0,0,1,0
200,200,200,200,36,37,34,33,0,1,0,0,1,0
200,200,200,200,36,36,35,34,0,1,0,0,1,0
200,200,200,200,36,36,35,35,0,1,0,0,1,0
110,200,200,200,35,36,37,35,0,1,0,0,1,0
106,110,200,200,34,35,37,37,0,1,0,0,1,0
102,106,200,200,35,34,37,37,0,1,0,0,1,0
98,102,200,200,34,35,37,37,0,1,0,0,1,0
94,98,200,200,33,34,37,37,0,1,0,0,1,0
90,94,200,200,34,33,44,37,0,1,0,0,1,0
87,90,200,200,33,34,37,44,0,1,0,0,1,0
