front,prev_front,front_left,prev_front_left,front_right,prev_front_right,rear_right,prev_rear_right,mode1,mode2,mode3,prev_mode1,prev_mode2,prev_mode3
54,54,200,200,52,52,20,20,0,1,0,0,1,1
53,54,200,200,51,52,18,20,0,1,0,0,1,0
51,53,165,200,19,51,38,18,0,1,0,0,1,0
48,51,82,165,21,19,45,38,0,1,0,0,1,0
45,48,76,82,19,21,43,45,0,1,0,0,1,0
81,45,73,76,18,19,48,43,0,1,0,0,1,0
78,81,69,73,16,18,48,48,0,1,0,0,1,0
73,78,66,69,16,16,51,48,1,0,0,0,1,0
70,73,64,66,17,16,52,51,1,0,0,1,0,0
66,70,62,64,17,17,18,52,1,0,0,1,0,0
62,66,61,62,30,17,17,18,1,0,0,1,0,0
59,62,73,61,28,30,17,17,0,1,0,1,0,0
57,59,58,73,27,28,16,17,0,1,0,0,1,0
55,57,59,58,25,27,17,16,1,0,0,0,1,0
52,55,58,59,26,25,17,17,1,0,0,1,0,0
50,52,94,58,58,26,16,17,1,0,0,1,0,0
56,50,92,94,55,58,16,16,1,0,0,1,0,0
49,56,200,92,53,55,16,16,0,1,0,1,0,0
45,49,200,200,52,53,18,16,1,0,0,0,1,0
41,45,93,200,16,52,19,18,1,0,0,1,0,0
58,41,200,93,49,16,21,19,1,0,0,1,0,0
79,58,86,200,37,49,23,21,1,0,0,1,0,0
74,79,83,86,33,37,26,23,1,0,0,1,0,0
72,74,70,83,32,33,29,26,1,0,0,1,0,0
200,72,69,70,32,32,37,29,0,1,0,1,0,0
200,200,60,69,33,32,37,37,0,1,0,0,1,0
200,200,62,60,32,33,39,37,0,1,0,0,1,0
200,200,58,62,30,32,43,39,0,1,0,0,1,0
200,200,56,58,30,30,54,43,1,0,0,0,1,0
191,200,53,56,31,30,52,54,0,1,0,1,0,0
88,191,51,53,32,31,50,52,0,1,0,0,1,0
85,88,50,51,32,32,54,50,0,1,0,0,1,0
83,85,47,50,31,32,48,54,0,1,0,0,1,0
80,83,45,47,32,31,31,48,0,1,0,0,1,0
192,80,46,45,32,32,50,31,0,1,0,0,1,0
75,192,40,46,31,32,31,50,0,1,0,0,1,0
73,75,39,40,32,31,31,31,0,1,0,0,1,0
